Segment,EDA Values
120,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
121,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885]"
122,"[0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713]"
123,"[0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.03022100031375885, 0.03022100031375885, 0.030220000073313713, 0.030220000073313713, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030220000073313713, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885]"
124,"[0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
125,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
126,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885]"
127,"[0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
128,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
129,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987]"
130,"[0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124]"
131,"[0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124]"
132,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
133,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885]"
134,"[0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
135,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
136,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
137,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124]"
