LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1713793845.617117,348054.000,54459,3,AY,1,100,-0.459
1713793845.657117,348094.000,54459,3,AY,1,100,-0.458
1713793845.697118,348134.000,54475,2,AY,1,100,-0.458
1713793845.737118,348174.000,54475,2,AY,1,100,-0.458
1713793845.777119,348214.000,54490,2,AY,1,100,-0.459
1713793845.817120,348254.000,54490,2,AY,1,100,-0.456
1713793845.861787,348298.667,54507,3,AY,1,100,-0.457
1713793845.906454,348343.333,54507,3,AY,1,100,-0.460
1713793845.951122,348388.000,54507,3,AY,1,100,-0.457
1713793845.991122,348428.000,54524,3,AY,1,100,-0.457
1713793846.031123,348468.000,54524,3,AY,1,100,-0.459
1713793846.071124,348508.000,54524,3,AY,1,100,-0.456
1713793846.111124,348548.000,54540,2,AY,1,100,-0.455
1713793846.151125,348588.000,54540,2,AY,1,100,-0.459
1713793846.191125,348628.000,54556,3,AY,1,100,-0.459
1713793846.231126,348668.000,54556,3,AY,1,100,-0.458
1713793846.271127,348708.000,54556,3,AY,1,100,-0.459
1713793846.311127,348748.000,54572,2,AY,1,100,-0.459
1713793846.351128,348788.000,54572,2,AY,1,100,-0.459
1713793846.391128,348828.000,54589,3,AY,1,100,-0.459
1713793846.431129,348868.000,54589,3,AY,1,100,-0.458
1713793846.471129,348908.000,54589,3,AY,1,100,-0.460
1713793846.511130,348948.000,54605,2,AY,1,100,-0.459
1713793846.551131,348988.000,54605,2,AY,1,100,-0.460
1713793846.591131,349028.000,54623,3,AY,1,100,-0.457
1713793846.631132,349068.000,54623,3,AY,1,100,-0.459
1713793846.671132,349108.000,54623,3,AY,1,100,-0.457
1713793846.711133,349148.000,54637,2,AY,1,100,-0.460
1713793846.751134,349188.000,54637,2,AY,1,100,-0.459
1713793846.791134,349228.000,54654,3,AY,1,100,-0.456
1713793846.831135,349268.000,54654,3,AY,1,100,-0.463
1713793846.871135,349308.000,54654,3,AY,1,100,-0.457
1713793846.910936,349347.800,54672,5,AY,1,100,-0.456
1713793846.950737,349387.600,54672,5,AY,1,100,-0.458
1713793846.990537,349427.400,54672,5,AY,1,100,-0.458
1713793847.030338,349467.200,54672,5,AY,1,100,-0.458
1713793847.070138,349507.000,54672,5,AY,1,100,-0.461
1713793847.110639,349547.500,54687,2,AY,1,100,-0.459
1713793847.151139,349588.000,54687,2,AY,1,100,-0.458
1713793847.191140,349628.000,54705,3,AY,1,100,-0.457
1713793847.231141,349668.000,54705,3,AY,1,100,-0.458
1713793847.271141,349708.000,54705,3,AY,1,100,-0.458
1713793847.311142,349748.000,54721,2,AY,1,100,-0.459
1713793847.351142,349788.000,54721,2,AY,1,100,-0.458
1713793847.391143,349828.000,54738,3,AY,1,100,-0.456
1713793847.431144,349868.000,54738,3,AY,1,100,-0.460
1713793847.471144,349908.000,54738,3,AY,1,100,-0.458
1713793847.511145,349948.000,54752,2,AY,1,100,-0.458
1713793847.551146,349988.000,54752,2,AY,1,100,-0.459
1713793847.590813,350027.667,54770,3,AY,1,100,-0.458
1713793847.630480,350067.333,54770,3,AY,1,100,-0.458
1713793847.670147,350107.000,54770,3,AY,1,100,-0.460
1713793847.710148,350147.000,54786,3,AY,1,100,-0.458
1713793847.750148,350187.000,54786,3,AY,1,100,-0.456
1713793847.790149,350227.000,54786,3,AY,1,100,-0.463
1713793847.830150,350267.000,54803,2,AY,1,100,-0.458
1713793847.870150,350307.000,54803,2,AY,1,100,-0.456
1713793847.917151,350354.000,54818,2,AY,1,100,-0.459
1713793847.964152,350401.000,54818,2,AY,1,100,-0.457
1713793848.004152,350441.000,54835,3,AY,1,100,-0.458
1713793848.044153,350481.000,54835,3,AY,1,100,-0.459
1713793848.084153,350521.000,54835,3,AY,1,100,-0.460
1713793848.124154,350561.000,54851,3,AY,1,100,-0.459
1713793848.164155,350601.000,54851,3,AY,1,100,-0.456
1713793848.204155,350641.000,54851,3,AY,1,100,-0.457
1713793848.244156,350681.000,54869,2,AY,1,100,-0.458
1713793848.284156,350721.000,54869,2,AY,1,100,-0.458
1713793848.324157,350761.000,54883,3,AY,1,100,-0.458
1713793848.364157,350801.000,54883,3,AY,1,100,-0.458
1713793848.404158,350841.000,54883,3,AY,1,100,-0.459
1713793848.444159,350881.000,54900,2,AY,1,100,-0.458
1713793848.484159,350921.000,54900,2,AY,1,100,-0.459
1713793848.524160,350961.000,54916,3,AY,1,100,-0.459
1713793848.564161,351001.000,54916,3,AY,1,100,-0.458
1713793848.604161,351041.000,54916,3,AY,1,100,-0.457
1713793848.644662,351081.500,54934,2,AY,1,100,-0.459
1713793848.685162,351122.000,54934,2,AY,1,100,-0.458
1713793848.724829,351161.667,54949,3,AY,1,100,-0.460
1713793848.764497,351201.333,54949,3,AY,1,100,-0.457
1713793848.804164,351241.000,54949,3,AY,1,100,-0.457
1713793848.844165,351281.000,54965,2,AY,1,100,-0.459
1713793848.884165,351321.000,54965,2,AY,1,100,-0.460
1713793848.924166,351361.000,54982,3,AY,1,100,-0.459
1713793848.964166,351401.000,54982,3,AY,1,100,-0.458
1713793849.004167,351441.000,54982,3,AY,1,100,-0.459
1713793849.044168,351481.000,55001,2,AY,1,100,-0.457
1713793849.084168,351521.000,55001,2,AY,1,100,-0.458
1713793849.124169,351561.000,55017,3,AY,1,100,-0.458
1713793849.164169,351601.000,55017,3,AY,1,100,-0.460
1713793849.204170,351641.000,55017,3,AY,1,100,-0.458
1713793849.244171,351681.000,55033,2,AY,1,100,-0.459
1713793849.284171,351721.000,55033,2,AY,1,100,-0.458
1713793849.324172,351761.000,55049,4,AY,1,100,-0.459
1713793849.364172,351801.000,55049,4,AY,1,100,-0.458
1713793849.404173,351841.000,55049,4,AY,1,100,-0.458
1713793849.444174,351881.000,55049,4,AY,1,100,-0.460
1713793849.484174,351921.000,55066,2,AY,1,100,-0.460
1713793849.524175,351961.000,55066,2,AY,1,100,-0.457
1713793849.564175,352001.000,55083,3,AY,1,100,-0.459
1713793849.604176,352041.000,55083,3,AY,1,100,-0.462
1713793849.644176,352081.000,55083,3,AY,1,100,-0.455
1713793849.684177,352121.000,55100,2,AY,1,100,-0.455
1713793849.724178,352161.000,55100,2,AY,1,100,-0.460
1713793849.764178,352201.000,55114,3,AY,1,100,-0.459
1713793849.804179,352241.000,55114,3,AY,1,100,-0.457
1713793849.844179,352281.000,55114,3,AY,1,100,-0.459
1713793849.884180,352321.000,55132,2,AY,1,100,-0.462
1713793849.924181,352361.000,55132,2,AY,1,100,-0.457
1713793849.968515,352405.333,55148,3,AY,1,100,-0.457
1713793850.012849,352449.667,55148,3,AY,1,100,-0.458
1713793850.057183,352494.000,55148,3,AY,1,100,-0.458
1713793850.097183,352534.000,55165,2,AY,1,100,-0.459
1713793850.137184,352574.000,55165,2,AY,1,100,-0.458
1713793850.177184,352614.000,55188,5,AY,1,100,-0.458
1713793850.217185,352654.000,55188,5,AY,1,100,-0.459
1713793850.257185,352694.000,55188,5,AY,1,100,-0.457
1713793850.297186,352734.000,55188,5,AY,1,100,-0.457
1713793850.337187,352774.000,55188,5,AY,1,100,-0.459
1713793850.377187,352814.000,55204,3,AY,1,100,-0.459
1713793850.417188,352854.000,55204,3,AY,1,100,-0.459
1713793850.457189,352894.000,55204,3,AY,1,100,-0.459
1713793850.497189,352934.000,55221,2,AY,1,100,-0.459
1713793850.537190,352974.000,55221,2,AY,1,100,-0.459
1713793850.577190,353014.000,55236,3,AY,1,100,-0.457
1713793850.617191,353054.000,55236,3,AY,1,100,-0.461
1713793850.657192,353094.000,55236,3,AY,1,100,-0.457
1713793850.697192,353134.000,55253,2,AY,1,100,-0.458
1713793850.737193,353174.000,55253,2,AY,1,100,-0.459
1713793850.777193,353214.000,55269,3,AY,1,100,-0.457
1713793850.817194,353254.000,55269,3,AY,1,100,-0.457
1713793850.857194,353294.000,55269,3,AY,1,100,-0.459
1713793850.897195,353334.000,55287,3,AY,1,100,-0.458
1713793850.937196,353374.000,55287,3,AY,1,100,-0.457
1713793850.977196,353414.000,55287,3,AY,1,100,-0.459
1713793851.017197,353454.000,55302,2,AY,1,100,-0.459
1713793851.057197,353494.000,55302,2,AY,1,100,-0.459
1713793851.097198,353534.000,55318,3,AY,1,100,-0.457
1713793851.137199,353574.000,55318,3,AY,1,100,-0.458
1713793851.177199,353614.000,55318,3,AY,1,100,-0.457
1713793851.217200,353654.000,55334,2,AY,1,100,-0.460
1713793851.257200,353694.000,55334,2,AY,1,100,-0.458
1713793851.297201,353734.000,55352,3,AY,1,100,-0.458
1713793851.337202,353774.000,55352,3,AY,1,100,-0.459
1713793851.377202,353814.000,55352,3,AY,1,100,-0.458
1713793851.417203,353854.000,55368,2,AY,1,100,-0.460
1713793851.457203,353894.000,55368,2,AY,1,100,-0.460
1713793851.497204,353934.000,55386,4,AY,1,100,-0.457
1713793851.537205,353974.000,55386,4,AY,1,100,-0.459
1713793851.577205,354014.000,55386,4,AY,1,100,-0.458
1713793851.617206,354054.000,55386,4,AY,1,100,-0.458
1713793851.657206,354094.000,55400,2,AY,1,100,-0.459
1713793851.697207,354134.000,55400,2,AY,1,100,-0.459
1713793851.737207,354174.000,55417,3,AY,1,100,-0.457
1713793851.777208,354214.000,55417,3,AY,1,100,-0.458
1713793851.817209,354254.000,55417,3,AY,1,100,-0.457
1713793851.857209,354294.000,55433,2,AY,1,100,-0.458
1713793851.897210,354334.000,55433,2,AY,1,100,-0.461
1713793851.941544,354378.333,55451,3,AY,1,100,-0.458
1713793851.985878,354422.667,55451,3,AY,1,100,-0.458
1713793852.030212,354467.000,55451,3,AY,1,100,-0.458
1713793852.070212,354507.000,55468,2,AY,1,100,-0.455
1713793852.110213,354547.000,55468,2,AY,1,100,-0.459
1713793852.150213,354587.000,55484,3,AY,1,100,-0.459
1713793852.190214,354627.000,55484,3,AY,1,100,-0.457
1713793852.230215,354667.000,55484,3,AY,1,100,-0.458
1713793852.270215,354707.000,55501,2,AY,1,100,-0.457
1713793852.310216,354747.000,55501,2,AY,1,100,-0.458
1713793852.350217,354787.000,55518,3,AY,1,100,-0.461
1713793852.390217,354827.000,55518,3,AY,1,100,-0.457
1713793852.430218,354867.000,55518,3,AY,1,100,-0.458
1713793852.470218,354907.000,55533,2,AY,1,100,-0.459
1713793852.510219,354947.000,55533,2,AY,1,100,-0.457
1713793852.550220,354987.000,55550,3,AY,1,100,-0.459
1713793852.590220,355027.000,55550,3,AY,1,100,-0.459
1713793852.630221,355067.000,55550,3,AY,1,100,-0.459
1713793852.670221,355107.000,55566,3,AY,1,100,-0.460
1713793852.710222,355147.000,55566,3,AY,1,100,-0.456
1713793852.750222,355187.000,55566,3,AY,1,100,-0.458
1713793852.790223,355227.000,55583,2,AY,1,100,-0.461
1713793852.830224,355267.000,55583,2,AY,1,100,-0.459
1713793852.870224,355307.000,55600,3,AY,1,100,-0.457
1713793852.910225,355347.000,55600,3,AY,1,100,-0.458
1713793852.950225,355387.000,55600,3,AY,1,100,-0.459
1713793852.990226,355427.000,55615,2,AY,1,100,-0.460
1713793853.030227,355467.000,55615,2,AY,1,100,-0.459
1713793853.070227,355507.000,55631,3,AY,1,100,-0.459
1713793853.110228,355547.000,55631,3,AY,1,100,-0.458
1713793853.150229,355587.000,55631,3,AY,1,100,-0.458
1713793853.190229,355627.000,55648,2,AY,1,100,-0.457
1713793853.230230,355667.000,55648,2,AY,1,100,-0.459
1713793853.270230,355707.000,55665,3,AY,1,100,-0.461
1713793853.310231,355747.000,55665,3,AY,1,100,-0.458
1713793853.350231,355787.000,55665,3,AY,1,100,-0.455
1713793853.390232,355827.000,55680,2,AY,1,100,-0.459
1713793853.430233,355867.000,55680,2,AY,1,100,-0.460
1713793853.470233,355907.000,55696,3,AY,1,100,-0.459
1713793853.510234,355947.000,55696,3,AY,1,100,-0.460
1713793853.550234,355987.000,55696,3,AY,1,100,-0.462
1713793853.590235,356027.000,55714,2,AY,1,100,-0.458
1713793853.630235,356067.000,55714,2,AY,1,100,-0.458
1713793853.670236,356107.000,55730,3,AY,1,100,-0.458
1713793853.710237,356147.000,55730,3,AY,1,100,-0.460
1713793853.750237,356187.000,55730,3,AY,1,100,-0.456
1713793853.790238,356227.000,55747,3,AY,1,100,-0.459
1713793853.830239,356267.000,55747,3,AY,1,100,-0.459
1713793853.870239,356307.000,55747,3,AY,1,100,-0.460
1713793853.914573,356351.333,55762,3,AY,1,100,-0.458
1713793853.958907,356395.667,55762,3,AY,1,100,-0.458
1713793854.003241,356440.000,55762,3,AY,1,100,-0.458
1713793854.043242,356480.000,55781,2,AY,1,100,-0.457
1713793854.083242,356520.000,55781,2,AY,1,100,-0.460
1713793854.123243,356560.000,55797,3,AY,1,100,-0.462
1713793854.163244,356600.000,55797,3,AY,1,100,-0.457
1713793854.203244,356640.000,55797,3,AY,1,100,-0.456
1713793854.243245,356680.000,55815,2,AY,1,100,-0.459
1713793854.283245,356720.000,55815,2,AY,1,100,-0.461
1713793854.323246,356760.000,55830,3,AY,1,100,-0.459
1713793854.363246,356800.000,55830,3,AY,1,100,-0.459
1713793854.403247,356840.000,55830,3,AY,1,100,-0.462
1713793854.443248,356880.000,55846,2,AY,1,100,-0.458
1713793854.483248,356920.000,55846,2,AY,1,100,-0.457
1713793854.523249,356960.000,55862,3,AY,1,100,-0.457
1713793854.563249,357000.000,55862,3,AY,1,100,-0.459
1713793854.603250,357040.000,55862,3,AY,1,100,-0.457
1713793854.643250,357080.000,55880,2,AY,1,100,-0.458
1713793854.683251,357120.000,55880,2,AY,1,100,-0.460
1713793854.723252,357160.000,55896,3,AY,1,100,-0.460
1713793854.763252,357200.000,55896,3,AY,1,100,-0.459
1713793854.803253,357240.000,55896,3,AY,1,100,-0.458
1713793854.843253,357280.000,55911,2,AY,1,100,-0.458
1713793854.883254,357320.000,55911,2,AY,1,100,-0.456
1713793854.923255,357360.000,55928,3,AY,1,100,-0.456
1713793854.963255,357400.000,55928,3,AY,1,100,-0.459
1713793855.003256,357440.000,55928,3,AY,1,100,-0.458
1713793855.043257,357480.000,55945,3,AY,1,100,-0.457
1713793855.083257,357520.000,55945,3,AY,1,100,-0.460
1713793855.123258,357560.000,55945,3,AY,1,100,-0.460
1713793855.163258,357600.000,55961,2,AY,1,100,-0.458
1713793855.203259,357640.000,55961,2,AY,1,100,-0.459
1713793855.243259,357680.000,55977,3,AY,1,100,-0.459
1713793855.283260,357720.000,55977,3,AY,1,100,-0.459
1713793855.323261,357760.000,55977,3,AY,1,100,-0.457
1713793855.363261,357800.000,55998,3,AY,1,100,-0.457
1713793855.403262,357840.000,55998,3,AY,1,100,-0.458
1713793855.443262,357880.000,55998,3,AY,1,100,-0.460
1713793855.483263,357920.000,56015,3,AY,1,100,-0.459
1713793855.523263,357960.000,56015,3,AY,1,100,-0.459
1713793855.563264,358000.000,56015,3,AY,1,100,-0.461
1713793855.603265,358040.000,56032,2,AY,1,100,-0.458
1713793855.643265,358080.000,56032,2,AY,1,100,-0.459
1713793855.683266,358120.000,56049,3,AY,1,100,-0.458
1713793855.723267,358160.000,56049,3,AY,1,100,-0.459
1713793855.763267,358200.000,56049,3,AY,1,100,-0.459
1713793855.803268,358240.000,56063,2,AY,1,100,-0.458
1713793855.843268,358280.000,56063,2,AY,1,100,-0.461
1713793855.883269,358320.000,56081,3,AY,1,100,-0.459
1713793855.923270,358360.000,56081,3,AY,1,100,-0.459
1713793855.963270,358400.000,56081,3,AY,1,100,-0.461
1713793856.010271,358447.000,56097,2,AY,1,100,-0.457
1713793856.057271,358494.000,56097,2,AY,1,100,-0.459
1713793856.097272,358534.000,56114,4,AY,1,100,-0.461
1713793856.137273,358574.000,56114,4,AY,1,100,-0.462
1713793856.177273,358614.000,56114,4,AY,1,100,-0.459
1713793856.217274,358654.000,56114,4,AY,1,100,-0.460
1713793856.257274,358694.000,56131,2,AY,1,100,-0.459
1713793856.297275,358734.000,56131,2,AY,1,100,-0.460
1713793856.337276,358774.000,56148,3,AY,1,100,-0.461
1713793856.377276,358814.000,56148,3,AY,1,100,-0.459
1713793856.417277,358854.000,56148,3,AY,1,100,-0.460
1713793856.457277,358894.000,56162,2,AY,1,100,-0.460
1713793856.497278,358934.000,56162,2,AY,1,100,-0.459
1713793856.537279,358974.000,56180,3,AY,1,100,-0.458
1713793856.577279,359014.000,56180,3,AY,1,100,-0.459
1713793856.617280,359054.000,56180,3,AY,1,100,-0.461
1713793856.657280,359094.000,56196,2,AY,1,100,-0.459
1713793856.697281,359134.000,56196,2,AY,1,100,-0.458
1713793856.737282,359174.000,56213,3,AY,1,100,-0.458
1713793856.777282,359214.000,56213,3,AY,1,100,-0.458
1713793856.817283,359254.000,56213,3,AY,1,100,-0.461
1713793856.857283,359294.000,56227,2,AY,1,100,-0.457
1713793856.897284,359334.000,56227,2,AY,1,100,-0.459
1713793856.937284,359374.000,56245,3,AY,1,100,-0.457
1713793856.977285,359414.000,56245,3,AY,1,100,-0.458
1713793857.017286,359454.000,56245,3,AY,1,100,-0.458
1713793857.057286,359494.000,56261,2,AY,1,100,-0.458
1713793857.097287,359534.000,56261,2,AY,1,100,-0.459
1713793857.137287,359574.000,56278,3,AY,1,100,-0.459
1713793857.177288,359614.000,56278,3,AY,1,100,-0.460
1713793857.217289,359654.000,56278,3,AY,1,100,-0.457
1713793857.257289,359694.000,56293,2,AY,1,100,-0.460
1713793857.297290,359734.000,56293,2,AY,1,100,-0.458
1713793857.337291,359774.000,56310,3,AY,1,100,-0.459
1713793857.377291,359814.000,56310,3,AY,1,100,-0.457
1713793857.417292,359854.000,56310,3,AY,1,100,-0.459
1713793857.457292,359894.000,56326,3,AY,1,100,-0.459
1713793857.497293,359934.000,56326,3,AY,1,100,-0.462
1713793857.537293,359974.000,56326,3,AY,1,100,-0.459
1713793857.577294,360014.000,56344,2,AY,1,100,-0.457
1713793857.617295,360054.000,56344,2,AY,1,100,-0.460
1713793857.657295,360094.000,56358,3,AY,1,100,-0.458
1713793857.697296,360134.000,56358,3,AY,1,100,-0.460
1713793857.737296,360174.000,56358,3,AY,1,100,-0.462
1713793857.777297,360214.000,56375,2,AY,1,100,-0.458
1713793857.817297,360254.000,56375,2,AY,1,100,-0.456
1713793857.857298,360294.000,56391,3,AY,1,100,-0.457
1713793857.897299,360334.000,56391,3,AY,1,100,-0.460
1713793857.937299,360374.000,56391,3,AY,1,100,-0.461
1713793857.977300,360414.000,56409,2,AY,1,100,-0.460
1713793858.017301,360454.000,56409,2,AY,1,100,-0.460
1713793858.057301,360494.000,56424,2,AY,1,100,-0.460
1713793858.097302,360534.000,56424,2,AY,1,100,-0.457
1713793858.141636,360578.333,56440,3,AY,1,100,-0.460
1713793858.185970,360622.667,56440,3,AY,1,100,-0.459
1713793858.230304,360667.000,56440,3,AY,1,100,-0.460
1713793858.269971,360706.667,56457,3,AY,1,100,-0.458
1713793858.309638,360746.333,56457,3,AY,1,100,-0.460
1713793858.349305,360786.000,56457,3,AY,1,100,-0.459
1713793858.389639,360826.333,56474,3,AY,1,100,-0.459
1713793858.429973,360866.667,56474,3,AY,1,100,-0.459
1713793858.470307,360907.000,56474,3,AY,1,100,-0.457
1713793858.510308,360947.000,56490,3,AY,1,100,-0.459
1713793858.550308,360987.000,56490,3,AY,1,100,-0.461
1713793858.590309,361027.000,56490,3,AY,1,100,-0.456
1713793858.630310,361067.000,56508,2,AY,1,100,-0.459
1713793858.670310,361107.000,56508,2,AY,1,100,-0.462
1713793858.710311,361147.000,56522,3,AY,1,100,-0.455
1713793858.750311,361187.000,56522,3,AY,1,100,-0.457
1713793858.790312,361227.000,56522,3,AY,1,100,-0.458
1713793858.830312,361267.000,56539,2,AY,1,100,-0.456
1713793858.870313,361307.000,56539,2,AY,1,100,-0.461
1713793858.910314,361347.000,56556,3,AY,1,100,-0.457
1713793858.950314,361387.000,56556,3,AY,1,100,-0.462
1713793858.990315,361427.000,56556,3,AY,1,100,-0.458
1713793859.030315,361467.000,56575,2,AY,1,100,-0.459
1713793859.070316,361507.000,56575,2,AY,1,100,-0.459
1713793859.110317,361547.000,56589,3,AY,1,100,-0.460
1713793859.150317,361587.000,56589,3,AY,1,100,-0.458
1713793859.190318,361627.000,56589,3,AY,1,100,-0.459
1713793859.230319,361667.000,56607,2,AY,1,100,-0.459
1713793859.270319,361707.000,56607,2,AY,1,100,-0.458
1713793859.310320,361747.000,56623,3,AY,1,100,-0.460
1713793859.350320,361787.000,56623,3,AY,1,100,-0.458
1713793859.390321,361827.000,56623,3,AY,1,100,-0.458
1713793859.430321,361867.000,56640,2,AY,1,100,-0.459
1713793859.470322,361907.000,56640,2,AY,1,100,-0.460
1713793859.510323,361947.000,56654,3,AY,1,100,-0.459
1713793859.550323,361987.000,56654,3,AY,1,100,-0.462
1713793859.590324,362027.000,56654,3,AY,1,100,-0.457
1713793859.630324,362067.000,56672,2,AY,1,100,-0.457
1713793859.670325,362107.000,56672,2,AY,1,100,-0.461
1713793859.710325,362147.000,56688,3,AY,1,100,-0.458
1713793859.750326,362187.000,56688,3,AY,1,100,-0.460
1713793859.790327,362227.000,56688,3,AY,1,100,-0.457
1713793859.830327,362267.000,56705,2,AY,1,100,-0.459
1713793859.870328,362307.000,56705,2,AY,1,100,-0.458
1713793859.910329,362347.000,56720,3,AY,1,100,-0.457
1713793859.950329,362387.000,56720,3,AY,1,100,-0.458
1713793859.990330,362427.000,56720,3,AY,1,100,-0.459
1713793860.030330,362467.000,56737,3,AY,1,100,-0.460
1713793860.070331,362507.000,56737,3,AY,1,100,-0.458
1713793860.110332,362547.000,56737,3,AY,1,100,-0.459
1713793860.156832,362593.500,56753,2,AY,1,100,-0.457
1713793860.203333,362640.000,56753,2,AY,1,100,-0.460
1713793860.243334,362680.000,56771,2,AY,1,100,-0.458
1713793860.283334,362720.000,56771,2,AY,1,100,-0.458
1713793860.323335,362760.000,56786,3,AY,1,100,-0.457
1713793860.363335,362800.000,56786,3,AY,1,100,-0.457
1713793860.403336,362840.000,56786,3,AY,1,100,-0.460
1713793860.443086,362879.750,56810,4,AY,1,100,-0.456
1713793860.482837,362919.500,56810,4,AY,1,100,-0.457
1713793860.522588,362959.250,56810,4,AY,1,100,-0.460
1713793860.562338,362999.000,56810,4,AY,1,100,-0.460
1713793860.602339,363039.000,56827,4,AY,1,100,-0.459
1713793860.642339,363079.000,56827,4,AY,1,100,-0.459
1713793860.682340,363119.000,56827,4,AY,1,100,-0.461
1713793860.722341,363159.000,56827,4,AY,1,100,-0.460
1713793860.762341,363199.000,56844,3,AY,1,100,-0.459
1713793860.802342,363239.000,56844,3,AY,1,100,-0.460
1713793860.842342,363279.000,56844,3,AY,1,100,-0.459
1713793860.882843,363319.500,56859,2,AY,1,100,-0.458
1713793860.923344,363360.000,56859,2,AY,1,100,-0.459
1713793860.963011,363399.667,56876,3,AY,1,100,-0.458
1713793861.002678,363439.333,56876,3,AY,1,100,-0.458
1713793861.042345,363479.000,56876,3,AY,1,100,-0.461
1713793861.082846,363519.500,56892,2,AY,1,100,-0.459
1713793861.123347,363560.000,56892,2,AY,1,100,-0.459
1713793861.163347,363600.000,56909,3,AY,1,100,-0.460
1713793861.203348,363640.000,56909,3,AY,1,100,-0.456
1713793861.243348,363680.000,56909,3,AY,1,100,-0.461
1713793861.282849,363719.500,56926,2,AY,1,100,-0.458
1713793861.322350,363759.000,56926,2,AY,1,100,-0.457
1713793861.362350,363799.000,56943,3,AY,1,100,-0.460
1713793861.402351,363839.000,56943,3,AY,1,100,-0.459
1713793861.442351,363879.000,56943,3,AY,1,100,-0.461
1713793861.482352,363919.000,56959,2,AY,1,100,-0.458
1713793861.522352,363959.000,56959,2,AY,1,100,-0.459
1713793861.562353,363999.000,56977,3,AY,1,100,-0.459
1713793861.602354,364039.000,56977,3,AY,1,100,-0.458
1713793861.642354,364079.000,56977,3,AY,1,100,-0.460
1713793861.682355,364119.000,56993,2,AY,1,100,-0.458
1713793861.722355,364159.000,56993,2,AY,1,100,-0.459
1713793861.762356,364199.000,57008,3,AY,1,100,-0.458
1713793861.802356,364239.000,57008,3,AY,1,100,-0.459
1713793861.842357,364279.000,57008,3,AY,1,100,-0.459
1713793861.882358,364319.000,57025,3,AY,1,100,-0.458
1713793861.922358,364359.000,57025,3,AY,1,100,-0.459
1713793861.962359,364399.000,57025,3,AY,1,100,-0.458
1713793862.002360,364439.000,57042,2,AY,1,100,-0.460
1713793862.042360,364479.000,57042,2,AY,1,100,-0.456
1713793862.089361,364526.000,57058,2,AY,1,100,-0.462
1713793862.136362,364573.000,57058,2,AY,1,100,-0.457
1713793862.176362,364613.000,57073,3,AY,1,100,-0.456
1713793862.216363,364653.000,57073,3,AY,1,100,-0.459
1713793862.256363,364693.000,57073,3,AY,1,100,-0.456
1713793862.296364,364733.000,57090,2,AY,1,100,-0.460
1713793862.336365,364773.000,57090,2,AY,1,100,-0.457
1713793862.376365,364813.000,57107,3,AY,1,100,-0.461
1713793862.416366,364853.000,57107,3,AY,1,100,-0.458
1713793862.456366,364893.000,57107,3,AY,1,100,-0.458
1713793862.496367,364933.000,57123,2,AY,1,100,-0.457
1713793862.536367,364973.000,57123,2,AY,1,100,-0.458
1713793862.576368,365013.000,57139,3,AY,1,100,-0.461
1713793862.616369,365053.000,57139,3,AY,1,100,-0.458
1713793862.656369,365093.000,57139,3,AY,1,100,-0.459
1713793862.696370,365133.000,57155,2,AY,1,100,-0.459
1713793862.736370,365173.000,57155,2,AY,1,100,-0.458
1713793862.776371,365213.000,57173,8,AY,1,100,-0.457
1713793862.816372,365253.000,57173,8,AY,1,100,-0.459
1713793862.856372,365293.000,57173,8,AY,1,100,-0.460
1713793862.896373,365333.000,57173,8,AY,1,100,-0.458
1713793862.936373,365373.000,57173,8,AY,1,100,-0.459
1713793862.976374,365413.000,57173,8,AY,1,100,-0.461
1713793863.016375,365453.000,57173,8,AY,1,100,-0.458
1713793863.056375,365493.000,57173,8,AY,1,100,-0.456
1713793863.096376,365533.000,57189,5,AY,1,100,-0.457
1713793863.136376,365573.000,57189,5,AY,1,100,-0.458
1713793863.176377,365613.000,57189,5,AY,1,100,-0.459
1713793863.216377,365653.000,57189,5,AY,1,100,-0.458
1713793863.256378,365693.000,57189,5,AY,1,100,-0.458
1713793863.295879,365732.500,57207,2,AY,1,100,-0.459
1713793863.335379,365772.000,57207,2,AY,1,100,-0.458
1713793863.375713,365812.333,57223,3,AY,1,100,-0.459
1713793863.416047,365852.667,57223,3,AY,1,100,-0.460
1713793863.456381,365893.000,57223,3,AY,1,100,-0.458
1713793863.496382,365933.000,57238,3,AY,1,100,-0.455
1713793863.536382,365973.000,57238,3,AY,1,100,-0.457
1713793863.576383,366013.000,57238,3,AY,1,100,-0.460
1713793863.616384,366053.000,57255,2,AY,1,100,-0.458
1713793863.656384,366093.000,57255,2,AY,1,100,-0.459
1713793863.696385,366133.000,57272,3,AY,1,100,-0.460
1713793863.736385,366173.000,57272,3,AY,1,100,-0.458
1713793863.776386,366213.000,57272,3,AY,1,100,-0.458
1713793863.816386,366253.000,57288,2,AY,1,100,-0.459
1713793863.856387,366293.000,57288,2,AY,1,100,-0.462
1713793863.896388,366333.000,57304,3,AY,1,100,-0.458
1713793863.936388,366373.000,57304,3,AY,1,100,-0.458
1713793863.976389,366413.000,57304,3,AY,1,100,-0.459
1713793864.016389,366453.000,57322,3,AY,1,100,-0.458
1713793864.056390,366493.000,57322,3,AY,1,100,-0.458
1713793864.096390,366533.000,57322,3,AY,1,100,-0.459
1713793864.142891,366579.500,57339,2,AY,1,100,-0.461
1713793864.189392,366626.000,57339,2,AY,1,100,-0.460
1713793864.229892,366666.500,57356,2,AY,1,100,-0.458
1713793864.270393,366707.000,57356,2,AY,1,100,-0.459
