LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1713793805.154517,307592.000,48032,3,PI,1,100,145554
1713793805.194518,307632.000,48032,3,PI,1,100,145559
1713793805.234519,307672.000,48032,3,PI,1,100,145571
1713793805.274519,307712.000,48050,2,PI,1,100,145531
1713793805.314520,307752.000,48050,2,PI,1,100,145534
1713793805.354520,307792.000,48065,3,PI,1,100,145528
1713793805.394521,307832.000,48065,3,PI,1,100,145567
1713793805.434522,307872.000,48065,3,PI,1,100,145530
1713793805.474522,307912.000,48081,2,PI,1,100,145564
1713793805.514523,307952.000,48081,2,PI,1,100,145590
1713793805.554523,307992.000,48098,3,PI,1,100,145611
1713793805.594524,308032.000,48098,3,PI,1,100,145604
1713793805.634525,308072.000,48098,3,PI,1,100,145589
1713793805.674525,308112.000,48115,3,PI,1,100,145539
1713793805.714526,308152.000,48115,3,PI,1,100,145534
1713793805.754526,308192.000,48115,3,PI,1,100,145557
1713793805.794527,308232.000,48131,2,PI,1,100,145555
1713793805.834527,308272.000,48131,2,PI,1,100,145571
1713793805.874528,308312.000,48149,3,PI,1,100,145593
1713793805.914529,308352.000,48149,3,PI,1,100,145586
1713793805.954529,308392.000,48149,3,PI,1,100,145596
1713793805.994530,308432.000,48165,2,PI,1,100,145587
1713793806.034530,308472.000,48165,2,PI,1,100,145571
1713793806.074531,308512.000,48182,3,PI,1,100,145555
1713793806.114532,308552.000,48182,3,PI,1,100,145545
1713793806.154532,308592.000,48182,3,PI,1,100,145548
1713793806.195033,308632.500,48198,2,PI,1,100,145559
1713793806.235533,308673.000,48198,2,PI,1,100,145565
1713793806.275201,308712.667,48216,3,PI,1,100,145559
1713793806.314868,308752.333,48216,3,PI,1,100,145563
1713793806.354535,308792.000,48216,3,PI,1,100,145549
1713793806.394536,308832.000,48232,2,PI,1,100,145560
1713793806.434536,308872.000,48232,2,PI,1,100,145550
1713793806.474537,308912.000,48249,3,PI,1,100,145550
1713793806.514538,308952.000,48249,3,PI,1,100,145539
1713793806.554538,308992.000,48249,3,PI,1,100,145536
1713793806.594539,309032.000,48266,2,PI,1,100,145557
1713793806.634539,309072.000,48266,2,PI,1,100,145544
1713793806.674540,309112.000,48281,3,PI,1,100,145545
1713793806.714540,309152.000,48281,3,PI,1,100,145549
1713793806.754541,309192.000,48281,3,PI,1,100,145536
1713793806.794542,309232.000,48297,3,PI,1,100,145560
1713793806.834542,309272.000,48297,3,PI,1,100,145561
1713793806.874543,309312.000,48297,3,PI,1,100,145545
1713793806.914543,309352.000,48315,2,PI,1,100,145561
1713793806.954544,309392.000,48315,2,PI,1,100,145570
1713793806.994545,309432.000,48331,3,PI,1,100,145566
1713793807.034545,309472.000,48331,3,PI,1,100,145545
1713793807.074546,309512.000,48331,3,PI,1,100,145534
1713793807.114547,309552.000,48346,2,PI,1,100,145537
1713793807.154547,309592.000,48346,2,PI,1,100,145546
1713793807.194548,309632.000,48362,3,PI,1,100,145548
1713793807.234548,309672.000,48362,3,PI,1,100,145542
1713793807.274549,309712.000,48362,3,PI,1,100,145534
1713793807.314549,309752.000,48380,2,PI,1,100,145524
1713793807.354550,309792.000,48380,2,PI,1,100,145536
1713793807.394551,309832.000,48396,3,PI,1,100,145522
1713793807.434551,309872.000,48396,3,PI,1,100,145536
1713793807.474552,309912.000,48396,3,PI,1,100,145547
1713793807.514552,309952.000,48412,2,PI,1,100,145539
1713793807.554553,309992.000,48412,2,PI,1,100,145547
1713793807.594553,310032.000,48428,3,PI,1,100,145537
1713793807.634554,310072.000,48428,3,PI,1,100,145524
1713793807.674555,310112.000,48428,3,PI,1,100,145524
1713793807.714555,310152.000,48445,2,PI,1,100,145517
1713793807.754556,310192.000,48445,2,PI,1,100,145518
1713793807.794557,310232.000,48461,3,PI,1,100,145522
1713793807.834557,310272.000,48461,3,PI,1,100,145513
1713793807.874558,310312.000,48461,3,PI,1,100,145525
1713793807.914558,310352.000,48479,2,PI,1,100,145517
1713793807.954559,310392.000,48479,2,PI,1,100,145505
1713793807.994560,310432.000,48493,3,PI,1,100,145514
1713793808.034560,310472.000,48493,3,PI,1,100,145517
1713793808.074561,310512.000,48493,3,PI,1,100,145497
1713793808.114561,310552.000,48510,2,PI,1,100,145505
1713793808.154562,310592.000,48510,2,PI,1,100,145527
1713793808.198896,310636.333,48527,3,PI,1,100,145528
1713793808.243230,310680.667,48527,3,PI,1,100,145500
1713793808.287564,310725.000,48527,3,PI,1,100,145517
1713793808.327564,310765.000,48544,2,PI,1,100,145512
1713793808.367565,310805.000,48544,2,PI,1,100,145505
1713793808.407566,310845.000,48558,3,PI,1,100,145510
1713793808.447566,310885.000,48558,3,PI,1,100,145510
1713793808.487567,310925.000,48558,3,PI,1,100,145512
1713793808.527567,310965.000,48575,2,PI,1,100,145524
1713793808.567568,311005.000,48575,2,PI,1,100,145544
1713793808.607569,311045.000,48592,3,PI,1,100,145506
1713793808.647569,311085.000,48592,3,PI,1,100,145519
