LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1713793850.676192,353113.000,55250,1,T1,1,100,30.994
1713793850.809194,353246.000,55266,1,T1,1,100,31.104
1713793850.943196,353380.000,55284,1,T1,1,100,31.116
1713793851.076198,353513.000,55300,1,T1,1,100,31.050
1713793851.209200,353646.000,55331,1,T1,1,100,30.951
1713793851.343202,353780.000,55349,1,T1,1,100,31.014
1713793851.476204,353913.000,55365,1,T1,1,100,31.042
1713793851.609205,354046.000,55383,1,T1,1,100,31.018
1713793851.743207,354180.000,55414,1,T1,1,100,31.043
1713793851.876209,354313.000,55430,1,T1,1,100,31.090
1713793852.009212,354446.000,55448,1,T1,1,100,31.074
1713793852.142214,354579.000,55466,1,T1,1,100,31.032
1713793852.276216,354713.000,55498,1,T1,1,100,30.943
1713793852.409217,354846.000,55515,1,T1,1,100,31.011
1713793852.542219,354979.000,55531,1,T1,1,100,31.111
1713793852.676221,355113.000,55563,1,T1,1,100,31.119
1713793852.809223,355246.000,55580,1,T1,1,100,31.051
1713793852.942225,355379.000,55597,1,T1,1,100,30.987
1713793853.076227,355513.000,55628,1,T1,1,100,31.136
1713793853.209229,355646.000,55645,1,T1,1,100,31.059
1713793853.342231,355779.000,55662,1,T1,1,100,31.167
1713793853.476233,355913.000,55693,1,T1,1,100,31.108
1713793853.609235,356046.000,55711,1,T1,1,100,31.082
1713793853.742237,356179.000,55727,1,T1,1,100,31.000
1713793853.876239,356313.000,55744,1,T1,1,100,31.142
1713793854.009241,356446.000,55778,1,T1,1,100,31.061
1713793854.143243,356580.000,55794,1,T1,1,100,31.062
1713793854.276245,356713.000,55812,1,T1,1,100,31.098
1713793854.409247,356846.000,55828,1,T1,1,100,31.007
1713793854.542249,356979.000,55859,1,T1,1,100,31.074
1713793854.676251,357113.000,55877,1,T1,1,100,31.103
1713793854.809253,357246.000,55893,1,T1,1,100,31.080
1713793854.942255,357379.000,55925,1,T1,1,100,31.035
1713793855.076257,357513.000,55942,1,T1,1,100,31.086
1713793855.209259,357646.000,55958,1,T1,1,100,31.144
1713793855.342261,357779.000,55995,1,T1,1,100,31.168
1713793855.476263,357913.000,56012,1,T1,1,100,31.215
1713793855.609265,358046.000,56029,1,T1,1,100,31.128
1713793855.742267,358179.000,56046,1,T1,1,100,31.162
1713793855.876269,358313.000,56078,1,T1,1,100,31.176
1713793856.009271,358446.000,56094,1,T1,1,100,31.112
1713793856.142273,358579.000,56111,1,T1,1,100,31.084
1713793856.275275,358712.000,56128,1,T1,1,100,31.143
1713793856.409277,358846.000,56145,1,T1,1,100,31.097
1713793856.542279,358979.000,56177,1,T1,1,100,31.113
1713793856.675281,359112.000,56193,1,T1,1,100,31.084
1713793856.809283,359246.000,56210,1,T1,1,100,31.036
1713793856.942285,359379.000,56242,1,T1,1,100,31.051
1713793857.075287,359512.000,56258,1,T1,1,100,31.058
1713793857.209289,359646.000,56275,1,T1,1,100,31.060
1713793857.342290,359779.000,56307,1,T1,1,100,31.133
