LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1713793861.356350,363793.000,56924,1,TH,1,100,32.471
1713793861.490352,363927.000,56957,1,TH,1,100,32.471
1713793861.623354,364060.000,56975,1,TH,1,100,32.343
1713793861.756356,364193.000,56991,1,TH,1,100,32.343
1713793861.890358,364327.000,57023,1,TH,1,100,32.440
1713793862.023360,364460.000,57040,1,TH,1,100,32.440
1713793862.156362,364593.000,57056,1,TH,1,100,32.391
1713793862.290364,364727.000,57088,1,TH,1,100,32.391
1713793862.423366,364860.000,57105,1,TH,1,100,32.367
1713793862.556368,364993.000,57121,1,TH,1,100,32.367
1713793862.690370,365127.000,57153,1,TH,1,100,32.573
1713793862.823372,365260.000,57171,2,TH,1,100,32.573
1713793862.956374,365393.000,57171,2,TH,1,100,32.469
1713793863.089876,365526.500,57187,2,TH,1,100,32.469
1713793863.223378,365660.000,57187,2,TH,1,100,32.430
1713793863.356380,365793.000,57205,1,TH,1,100,32.430
1713793863.490381,365927.000,57221,1,TH,1,100,32.464
1713793863.623384,366060.000,57253,1,TH,1,100,32.471
1713793863.756386,366193.000,57270,1,TH,1,100,32.481
1713793863.890388,366327.000,57286,1,TH,1,100,32.481
1713793864.023390,366460.000,57320,1,TH,1,100,32.428
1713793864.156391,366593.000,57337,1,TH,1,100,32.428
1713793864.289393,366726.000,57354,1,TH,1,100,32.554
1713793864.423395,366860.000,57385,1,TH,1,100,32.554
1713793864.556397,366993.000,57402,1,TH,1,100,32.406
1713793864.689399,367126.000,57419,1,TH,1,100,32.406
1713793864.823401,367260.000,57450,1,TH,1,100,32.561
1713793864.956403,367393.000,57468,1,TH,1,100,32.561
1713793865.089405,367526.000,57484,1,TH,1,100,32.348
1713793865.223407,367660.000,57516,1,TH,1,100,32.348
1713793865.356409,367793.000,57533,1,TH,1,100,32.488
1713793865.489411,367926.000,57549,1,TH,1,100,32.488
1713793865.623413,368060.000,57572,1,TH,1,100,32.447
1713793865.756415,368193.000,57589,1,TH,1,100,32.447
1713793865.889417,368326.000,57605,1,TH,1,100,32.517
1713793866.023419,368460.000,57637,1,TH,1,100,32.517
1713793866.156421,368593.000,57654,1,TH,1,100,32.391
1713793866.289423,368726.000,57671,1,TH,1,100,32.391
1713793866.423425,368860.000,57702,1,TH,1,100,32.486
1713793866.556427,368993.000,57719,1,TH,1,100,32.486
1713793866.689429,369126.000,57736,1,TH,1,100,32.459
1713793866.823431,369260.000,57767,1,TH,1,100,32.466
1713793866.956433,369393.000,57785,1,TH,1,100,32.520
1713793867.089435,369526.000,57801,1,TH,1,100,32.520
1713793867.222437,369659.000,57833,1,TH,1,100,32.432
1713793867.356439,369793.000,57850,1,TH,1,100,32.432
1713793867.489441,369926.000,57866,1,TH,1,100,32.517
1713793867.622443,370059.000,57884,1,TH,1,100,32.517
1713793867.756445,370193.000,57915,1,TH,1,100,32.532
1713793867.889447,370326.000,57931,1,TH,1,100,32.532
1713793868.022449,370459.000,57949,1,TH,1,100,32.410
1713793868.156451,370593.000,57980,1,TH,1,100,32.410
1713793868.289453,370726.000,57997,1,TH,1,100,32.498
1713793868.422455,370859.000,58014,1,TH,1,100,32.498
1713793868.556457,370993.000,58046,1,TH,1,100,32.512
1713793868.689459,371126.000,58062,1,TH,1,100,32.512
1713793868.822461,371259.000,58079,1,TH,1,100,32.478
1713793868.956463,371393.000,58113,1,TH,1,100,32.478
1713793869.089464,371526.000,58129,1,TH,1,100,32.495
1713793869.222466,371659.000,58146,1,TH,1,100,32.495
1713793869.356468,371793.000,58178,1,TH,1,100,32.471
1713793869.489470,371926.000,58194,1,TH,1,100,32.471
1713793869.622473,372059.000,58212,1,TH,1,100,32.503
1713793869.756474,372193.000,58243,1,TH,1,100,32.503
1713793869.889476,372326.000,58260,1,TH,1,100,32.476
1713793870.022478,372459.000,58277,1,TH,1,100,32.483
1713793870.156480,372593.000,58293,1,TH,1,100,32.488
1713793870.289482,372726.000,58325,1,TH,1,100,32.488
1713793870.422484,372859.000,58342,1,TH,1,100,32.473
1713793870.555486,372992.000,58358,1,TH,1,100,32.473
1713793870.689488,373126.000,58395,1,TH,1,100,32.580
1713793870.822490,373259.000,58412,1,TH,1,100,32.580
1713793870.955492,373392.000,58429,1,TH,1,100,32.507
1713793871.089494,373526.000,58446,1,TH,1,100,32.507
1713793871.222496,373659.000,58478,1,TH,1,100,32.573
1713793871.355498,373792.000,58494,1,TH,1,100,32.573
1713793871.489500,373926.000,58511,1,TH,1,100,32.490
1713793871.622502,374059.000,58528,1,TH,1,100,32.490
1713793871.755504,374192.000,58559,1,TH,1,100,32.464
1713793871.889506,374326.000,58576,1,TH,1,100,32.464
1713793872.022508,374459.000,58593,1,TH,1,100,32.529
1713793872.155510,374592.000,58624,1,TH,1,100,32.529
1713793872.289512,374726.000,58642,1,TH,1,100,32.563
1713793872.422514,374859.000,58658,1,TH,1,100,32.563
1713793872.555516,374992.000,58690,1,TH,1,100,32.541
1713793872.689518,375126.000,58707,1,TH,1,100,32.541
1713793872.822520,375259.000,58723,1,TH,1,100,32.401
1713793872.955522,375392.000,58755,1,TH,1,100,32.401
1713793873.089524,375526.000,58772,1,TH,1,100,32.510
1713793873.222526,375659.000,58788,1,TH,1,100,32.510
1713793873.355528,375792.000,58820,1,TH,1,100,32.502
1713793873.489530,375926.000,58839,1,TH,1,100,32.510
1713793873.622532,376059.000,58856,1,TH,1,100,32.551
1713793873.755534,376192.000,58887,1,TH,1,100,32.551
1713793873.889536,376326.000,58905,1,TH,1,100,32.522
1713793874.022538,376459.000,58923,1,TH,1,100,32.522
1713793874.155540,376592.000,58940,1,TH,1,100,32.563
1713793874.289541,376726.000,58972,1,TH,1,100,32.563
1713793874.422544,376859.000,58988,1,TH,1,100,32.531
1713793874.555546,376992.000,59005,1,TH,1,100,32.531
1713793874.688547,377125.000,59037,1,TH,1,100,32.490
1713793874.822549,377259.000,59053,1,TH,1,100,32.490
1713793874.955551,377392.000,59071,1,TH,1,100,32.560
1713793875.088553,377525.000,59102,1,TH,1,100,32.560
1713793875.222555,377659.000,59118,1,TH,1,100,32.604
1713793875.355557,377792.000,59136,1,TH,1,100,32.604
1713793875.488559,377925.000,59167,1,TH,1,100,32.483
1713793875.622561,378059.000,59184,1,TH,1,100,32.483
1713793875.755563,378192.000,59203,1,TH,1,100,32.471
1713793875.888565,378325.000,59225,1,TH,1,100,32.471
1713793876.022567,378459.000,59242,1,TH,1,100,32.546
1713793876.155569,378592.000,59273,1,TH,1,100,32.546
1713793876.288571,378725.000,59291,1,TH,1,100,32.563
1713793876.422573,378859.000,59307,1,TH,1,100,32.563
1713793876.555575,378992.000,59339,1,TH,1,100,32.604
1713793876.688577,379125.000,59356,1,TH,1,100,32.611
1713793876.822579,379259.000,59372,1,TH,1,100,32.577
1713793876.955581,379392.000,59404,1,TH,1,100,32.577
1713793877.088583,379525.000,59421,1,TH,1,100,32.555
1713793877.221585,379658.000,59437,1,TH,1,100,32.555
1713793877.355587,379792.000,59469,1,TH,1,100,32.551
1713793877.488589,379925.000,59486,1,TH,1,100,32.551
1713793877.621591,380058.000,59503,1,TH,1,100,32.555
1713793877.755593,380192.000,59520,1,TH,1,100,32.555
1713793877.888595,380325.000,59552,1,TH,1,100,32.560
1713793878.021597,380458.000,59568,1,TH,1,100,32.560
1713793878.155599,380592.000,59585,1,TH,1,100,32.558
1713793878.288601,380725.000,59617,1,TH,1,100,32.558
1713793878.421603,380858.000,59633,1,TH,1,100,32.509
1713793878.555605,380992.000,59650,1,TH,1,100,32.509
1713793878.688607,381125.000,59682,1,TH,1,100,32.565
1713793878.821609,381258.000,59698,1,TH,1,100,32.565
1713793878.955611,381392.000,59716,1,TH,1,100,32.565
1713793879.088613,381525.000,59749,1,TH,1,100,32.565
1713793879.221615,381658.000,59765,1,TH,1,100,32.497
1713793879.355617,381792.000,59783,1,TH,1,100,32.497
1713793879.488619,381925.000,59814,1,TH,1,100,32.458
1713793879.621621,382058.000,59831,1,TH,1,100,32.459
1713793879.755623,382192.000,59848,1,TH,1,100,32.492
1713793879.888624,382325.000,59864,1,TH,1,100,32.500
1713793880.021626,382458.000,59896,1,TH,1,100,32.509
1713793880.155628,382592.000,59913,1,TH,1,100,32.509
1713793880.288630,382725.000,59930,1,TH,1,100,32.587
1713793880.421632,382858.000,59961,1,TH,1,100,32.587
1713793880.555634,382992.000,59978,1,TH,1,100,32.519
1713793880.688636,383125.000,59995,1,TH,1,100,32.519
1713793880.821638,383258.000,60026,1,TH,1,100,32.565
1713793880.955640,383392.000,60049,1,TH,1,100,32.565
1713793881.088642,383525.000,60065,1,TH,1,100,32.485
1713793881.221644,383658.000,60082,1,TH,1,100,32.485
1713793881.354646,383791.000,60099,1,TH,1,100,32.604
1713793881.488648,383925.000,60130,1,TH,1,100,32.604
1713793881.621650,384058.000,60148,1,TH,1,100,32.582
1713793881.754652,384191.000,60164,1,TH,1,100,32.582
1713793881.888654,384325.000,60196,1,TH,1,100,32.594
1713793882.021656,384458.000,60213,1,TH,1,100,32.594
1713793882.154658,384591.000,60229,1,TH,1,100,32.570
1713793882.288660,384725.000,60261,1,TH,1,100,32.570
1713793882.421662,384858.000,60278,1,TH,1,100,32.526
1713793882.554664,384991.000,60294,1,TH,1,100,32.526
1713793882.688666,385125.000,60326,1,TH,1,100,32.502
1713793882.821668,385258.000,60343,1,TH,1,100,32.502
1713793882.954670,385391.000,60360,1,TH,1,100,32.570
1713793883.088172,385524.500,60392,2,TH,1,100,32.570
1713793883.221674,385658.000,60392,2,TH,1,100,32.497
1713793883.354676,385791.000,60424,1,TH,1,100,32.497
1713793883.488678,385925.000,60441,1,TH,1,100,32.538
1713793883.621680,386058.000,60458,1,TH,1,100,32.545
1713793883.754682,386191.000,60489,1,TH,1,100,32.587
1713793883.888684,386325.000,60506,1,TH,1,100,32.587
1713793884.021686,386458.000,60525,1,TH,1,100,32.587
1713793884.154688,386591.000,60556,1,TH,1,100,32.587
1713793884.288690,386725.000,60574,1,TH,1,100,32.541
1713793884.421692,386858.000,60590,1,TH,1,100,32.541
1713793884.554694,386991.000,60607,1,TH,1,100,32.584
1713793884.687696,387124.000,60639,1,TH,1,100,32.584
1713793884.821697,387258.000,60655,1,TH,1,100,32.572
1713793884.954700,387391.000,60673,1,TH,1,100,32.572
1713793885.087702,387524.000,60704,1,TH,1,100,32.637
1713793885.221704,387658.000,60720,1,TH,1,100,32.637
1713793885.354706,387791.000,60738,1,TH,1,100,32.596
1713793885.487707,387924.000,60769,1,TH,1,100,32.596
1713793885.621709,388058.000,60786,1,TH,1,100,32.555
1713793885.754711,388191.000,60803,1,TH,1,100,32.555
1713793885.887713,388324.000,60835,1,TH,1,100,32.582
1713793886.021215,388457.500,60857,2,TH,1,100,32.582
1713793886.154717,388591.000,60857,2,TH,1,100,32.528
1713793886.287719,388724.000,60889,1,TH,1,100,32.536
1713793886.421721,388858.000,60905,1,TH,1,100,32.555
1713793886.554723,388991.000,60922,1,TH,1,100,32.555
1713793886.687725,389124.000,60954,1,TH,1,100,32.594
1713793886.821727,389258.000,60970,1,TH,1,100,32.594
1713793886.954729,389391.000,60988,1,TH,1,100,32.599
1713793887.087731,389524.000,61019,1,TH,1,100,32.599
1713793887.220733,389657.000,61035,1,TH,1,100,32.586
1713793887.354735,389791.000,61053,1,TH,1,100,32.586
1713793887.487737,389924.000,61084,1,TH,1,100,32.603
1713793887.620739,390057.000,61101,1,TH,1,100,32.603
1713793887.754741,390191.000,61118,1,TH,1,100,32.601
1713793887.887743,390324.000,61150,1,TH,1,100,32.601
1713793888.020745,390457.000,61166,1,TH,1,100,32.647
1713793888.154747,390591.000,61183,1,TH,1,100,32.647
1713793888.287749,390724.000,61200,1,TH,1,100,32.596
1713793888.420751,390857.000,61231,1,TH,1,100,32.596
1713793888.554753,390991.000,61248,1,TH,1,100,32.659
1713793888.687755,391124.000,61265,1,TH,1,100,32.659
1713793888.820757,391257.000,61296,1,TH,1,100,32.582
1713793888.954759,391391.000,61314,1,TH,1,100,32.582
1713793889.087761,391524.000,61332,1,TH,1,100,32.635
1713793889.220763,391657.000,61364,1,TH,1,100,32.635
1713793889.354765,391791.000,61381,1,TH,1,100,32.623
1713793889.487767,391924.000,61397,1,TH,1,100,32.623
1713793889.620769,392057.000,61429,1,TH,1,100,32.630
1713793889.754771,392191.000,61446,1,TH,1,100,32.630
1713793889.887773,392324.000,61462,1,TH,1,100,32.603
1713793890.020775,392457.000,61494,1,TH,1,100,32.611
1713793890.154777,392591.000,61511,1,TH,1,100,32.579
1713793890.287779,392724.000,61528,1,TH,1,100,32.579
1713793890.420780,392857.000,61545,1,TH,1,100,32.652
1713793890.554783,392991.000,61577,1,TH,1,100,32.652
1713793890.687784,393124.000,61593,1,TH,1,100,32.540
1713793890.820786,393257.000,61610,1,TH,1,100,32.540
1713793890.953789,393390.000,61642,1,TH,1,100,32.669
1713793891.087790,393524.000,61658,1,TH,1,100,32.669
1713793891.220792,393657.000,61680,1,TH,1,100,32.601
1713793891.353794,393790.000,61697,1,TH,1,100,32.601
1713793891.487796,393924.000,61728,1,TH,1,100,32.562
1713793891.620798,394057.000,61746,1,TH,1,100,32.562
1713793891.753800,394190.000,61762,1,TH,1,100,32.608
1713793891.887802,394324.000,61779,1,TH,1,100,32.608
1713793892.020804,394457.000,61811,1,TH,1,100,32.579
1713793892.153806,394590.000,61827,1,TH,1,100,32.579
1713793892.287808,394724.000,61845,1,TH,1,100,32.565
1713793892.420810,394857.000,61876,1,TH,1,100,32.565
1713793892.553812,394990.000,61892,1,TH,1,100,32.640
1713793892.687814,395124.000,61910,1,TH,1,100,32.640
1713793892.820816,395257.000,61941,1,TH,1,100,32.644
1713793892.953818,395390.000,61958,1,TH,1,100,32.644
1713793893.087820,395524.000,61975,1,TH,1,100,32.511
1713793893.220822,395657.000,62007,1,TH,1,100,32.519
1713793893.353824,395790.000,62023,1,TH,1,100,32.555
1713793893.487826,395924.000,62040,1,TH,1,100,32.555
1713793893.620828,396057.000,62072,1,TH,1,100,32.598
1713793893.753830,396190.000,62088,1,TH,1,100,32.591
1713793893.887832,396324.000,62105,1,TH,1,100,32.688
1713793894.020834,396457.000,62124,1,TH,1,100,32.695
1713793894.153836,396590.000,62155,1,TH,1,100,32.540
1713793894.286838,396723.000,62173,1,TH,1,100,32.540
1713793894.420840,396857.000,62189,1,TH,1,100,32.606
1713793894.553842,396990.000,62221,1,TH,1,100,32.606
1713793894.686844,397123.000,62238,1,TH,1,100,32.669
1713793894.820846,397257.000,62254,1,TH,1,100,32.668
1713793894.953848,397390.000,62286,1,TH,1,100,32.533
1713793895.086850,397523.000,62303,1,TH,1,100,32.533
1713793895.220852,397657.000,62319,1,TH,1,100,32.654
1713793895.353854,397790.000,62351,1,TH,1,100,32.654
1713793895.486856,397923.000,62368,1,TH,1,100,32.654
1713793895.620857,398057.000,62385,1,TH,1,100,32.654
1713793895.753860,398190.000,62416,1,TH,1,100,32.656
1713793895.886862,398323.000,62433,1,TH,1,100,32.656
1713793896.020864,398457.000,62450,1,TH,1,100,32.673
1713793896.153866,398590.000,62467,1,TH,1,100,32.673
1713793896.286867,398723.000,62504,1,TH,1,100,32.535
1713793896.420869,398857.000,62520,1,TH,1,100,32.535
1713793896.553871,398990.000,62537,1,TH,1,100,32.586
1713793896.686873,399123.000,62554,1,TH,1,100,32.586
1713793896.820875,399257.000,62585,1,TH,1,100,32.656
1713793896.953877,399390.000,62603,1,TH,1,100,32.664
1713793897.086879,399523.000,62619,1,TH,1,100,32.603
1713793897.219881,399656.000,62651,1,TH,1,100,32.596
1713793897.353883,399790.000,62668,1,TH,1,100,32.618
1713793897.486885,399923.000,62684,1,TH,1,100,32.625
1713793897.619887,400056.000,62702,1,TH,1,100,32.630
1713793897.753889,400190.000,62733,1,TH,1,100,32.630
1713793897.886891,400323.000,62749,1,TH,1,100,32.543
1713793898.019893,400456.000,62767,1,TH,1,100,32.543
1713793898.153895,400590.000,62798,1,TH,1,100,32.581
1713793898.286897,400723.000,62815,1,TH,1,100,32.581
1713793898.419899,400856.000,62832,1,TH,1,100,32.705
1713793898.553901,400990.000,62864,1,TH,1,100,32.705
1713793898.686903,401123.000,62880,1,TH,1,100,32.627
1713793898.819905,401256.000,62897,1,TH,1,100,32.627
1713793898.953907,401390.000,62931,1,TH,1,100,32.591
1713793899.086909,401523.000,62947,1,TH,1,100,32.591
1713793899.219911,401656.000,62964,1,TH,1,100,32.697
1713793899.353913,401790.000,62996,1,TH,1,100,32.697
1713793899.486915,401923.000,63012,1,TH,1,100,32.809
1713793899.619917,402056.000,63030,1,TH,1,100,32.809
1713793899.753919,402190.000,63061,1,TH,1,100,32.671
1713793899.886921,402323.000,63078,1,TH,1,100,32.671
1713793900.019923,402456.000,63095,1,TH,1,100,32.639
1713793900.153925,402590.000,63111,1,TH,1,100,32.639
1713793900.286927,402723.000,63143,1,TH,1,100,32.702
1713793900.419929,402856.000,63160,1,TH,1,100,32.702
1713793900.553931,402990.000,63176,1,TH,1,100,32.654
1713793900.686933,403123.000,63208,1,TH,1,100,32.661
1713793900.819935,403256.000,63225,1,TH,1,100,32.642
1713793900.952937,403389.000,63242,1,TH,1,100,32.635
1713793901.086939,403523.000,63273,1,TH,1,100,32.642
1713793901.219940,403656.000,63290,1,TH,1,100,32.642
1713793901.352942,403789.000,63307,1,TH,1,100,32.647
1713793901.486944,403923.000,63329,1,TH,1,100,32.654
1713793901.619946,404056.000,63346,1,TH,1,100,32.632
1713793901.753948,404190.000,63377,1,TH,1,100,32.632
1713793901.886950,404323.000,63394,1,TH,1,100,32.702
1713793902.019952,404456.000,63411,1,TH,1,100,32.702
1713793902.152954,404589.000,63442,1,TH,1,100,32.688
1713793902.286956,404723.000,63460,1,TH,1,100,32.688
1713793902.419958,404856.000,63476,1,TH,1,100,32.693
1713793902.552960,404989.000,63508,1,TH,1,100,32.693
1713793902.686962,405123.000,63527,1,TH,1,100,32.608
1713793902.819964,405256.000,63543,1,TH,1,100,32.608
1713793902.952966,405389.000,63575,1,TH,1,100,32.644
1713793903.086968,405523.000,63592,1,TH,1,100,32.644
1713793903.219970,405656.000,63608,1,TH,1,100,32.630
1713793903.352972,405789.000,63640,1,TH,1,100,32.630
1713793903.486974,405923.000,63657,1,TH,1,100,32.647
1713793903.619976,406056.000,63674,1,TH,1,100,32.647
1713793903.752978,406189.000,63705,1,TH,1,100,32.664
1713793903.886980,406323.000,63722,1,TH,1,100,32.664
1713793904.019982,406456.000,63741,1,TH,1,100,32.613
1713793904.152984,406589.000,63758,1,TH,1,100,32.613
1713793904.285986,406722.000,63790,1,TH,1,100,32.700
1713793904.419988,406856.000,63806,1,TH,1,100,32.700
1713793904.552990,406989.000,63823,1,TH,1,100,32.649
1713793904.685992,407122.000,63857,1,TH,1,100,32.649
1713793904.819994,407256.000,63873,1,TH,1,100,32.688
1713793904.952996,407389.000,63891,1,TH,1,100,32.688
1713793905.085998,407522.000,63922,1,TH,1,100,32.552
1713793905.220000,407656.000,63938,1,TH,1,100,32.559
1713793905.353002,407789.000,63956,1,TH,1,100,32.700
1713793905.486004,407922.000,63987,1,TH,1,100,32.700
1713793905.620006,408056.000,64004,1,TH,1,100,32.663
1713793905.753008,408189.000,64021,1,TH,1,100,32.663
1713793905.886010,408322.000,64053,1,TH,1,100,32.605
1713793906.020012,408456.000,64069,1,TH,1,100,32.605
1713793906.153014,408589.000,64086,1,TH,1,100,32.678
1713793906.286016,408722.000,64118,1,TH,1,100,32.678
1713793906.420017,408856.000,64134,1,TH,1,100,32.586
1713793906.553020,408989.000,64157,1,TH,1,100,32.586
1713793906.686022,409122.000,64173,1,TH,1,100,32.639
1713793906.820024,409256.000,64190,1,TH,1,100,32.639
1713793906.953025,409389.000,64222,1,TH,1,100,32.709
1713793907.086027,409522.000,64238,1,TH,1,100,32.709
1713793907.219029,409655.000,64255,1,TH,1,100,32.707
1713793907.353031,409789.000,64287,1,TH,1,100,32.707
1713793907.486033,409922.000,64303,1,TH,1,100,32.666
1713793907.619035,410055.000,64321,1,TH,1,100,32.673
1713793907.753037,410189.000,64352,1,TH,1,100,32.688
1713793907.886039,410322.000,64368,1,TH,1,100,32.680
1713793908.019041,410455.000,64386,1,TH,1,100,32.748
1713793908.153043,410589.000,64417,1,TH,1,100,32.748
1713793908.286045,410722.000,64434,1,TH,1,100,32.658
1713793908.419047,410855.000,64451,1,TH,1,100,32.658
1713793908.553049,410989.000,64467,1,TH,1,100,32.709
1713793908.686051,411122.000,64499,1,TH,1,100,32.717
1713793908.819053,411255.000,64516,1,TH,1,100,32.702
1713793908.953055,411389.000,64533,1,TH,1,100,32.702
1713793909.086057,411522.000,64566,1,TH,1,100,32.733
1713793909.219059,411655.000,64583,1,TH,1,100,32.733
1713793909.353061,411789.000,64600,1,TH,1,100,32.779
1713793909.486063,411922.000,64631,1,TH,1,100,32.779
1713793909.619065,412055.000,64649,1,TH,1,100,32.690
1713793909.753067,412189.000,64665,1,TH,1,100,32.690
1713793909.886069,412322.000,64697,1,TH,1,100,32.726
1713793910.019071,412455.000,64714,1,TH,1,100,32.726
1713793910.153073,412589.000,64730,1,TH,1,100,32.634
1713793910.286075,412722.000,64762,1,TH,1,100,32.634
1713793910.419077,412855.000,64779,1,TH,1,100,32.668
1713793910.553079,412989.000,64795,1,TH,1,100,32.668
1713793910.686081,413122.000,64813,1,TH,1,100,32.772
1713793910.819083,413255.000,64844,1,TH,1,100,32.772
1713793910.952085,413388.000,64861,1,TH,1,100,32.685
1713793911.086087,413522.000,64878,1,TH,1,100,32.685
1713793911.219089,413655.000,64910,1,TH,1,100,32.721
1713793911.352091,413788.000,64926,1,TH,1,100,32.721
1713793911.486093,413922.000,64943,1,TH,1,100,32.675
1713793911.619095,414055.000,64980,1,TH,1,100,32.675
1713793911.752096,414188.000,64995,1,TH,1,100,32.690
1713793911.886099,414322.000,65012,1,TH,1,100,32.690
1713793912.019100,414455.000,65029,1,TH,1,100,32.639
1713793912.152102,414588.000,65060,1,TH,1,100,32.639
1713793912.286104,414722.000,65078,1,TH,1,100,32.651
1713793912.419106,414855.000,65094,1,TH,1,100,32.658
1713793912.552108,414988.000,65111,1,TH,1,100,32.666
1713793912.686110,415122.000,65143,1,TH,1,100,32.666
1713793912.819112,415255.000,65159,1,TH,1,100,32.639
1713793912.952114,415388.000,65177,1,TH,1,100,32.639
1713793913.086116,415522.000,65208,1,TH,1,100,32.654
1713793913.219118,415655.000,65224,1,TH,1,100,32.654
1713793913.352120,415788.000,65242,1,TH,1,100,32.695
1713793913.486122,415922.000,65273,1,TH,1,100,32.695
1713793913.619124,416055.000,65290,1,TH,1,100,32.620
1713793913.752126,416188.000,65307,1,TH,1,100,32.620
1713793913.886128,416322.000,65339,1,TH,1,100,32.680
1713793914.019130,416455.000,65357,1,TH,1,100,32.680
1713793914.152132,416588.000,65374,1,TH,1,100,32.682
1713793914.285134,416721.000,65406,1,TH,1,100,32.682
1713793914.419136,416855.000,65422,1,TH,1,100,32.685
1713793914.552138,416988.000,65439,1,TH,1,100,32.685
1713793914.685140,417121.000,65471,1,TH,1,100,32.666
1713793914.819142,417255.000,65487,1,TH,1,100,32.666
1713793914.952144,417388.000,65505,1,TH,1,100,32.719
1713793915.085146,417521.000,65521,1,TH,1,100,32.719
1713793915.219148,417655.000,17,1,TH,1,100,32.656
1713793915.352150,417788.000,34,1,TH,1,100,32.656
1713793915.485152,417921.000,50,1,TH,1,100,32.709
1713793915.619154,418055.000,82,1,TH,1,100,32.709
1713793915.752156,418188.000,99,1,TH,1,100,32.767
1713793915.885158,418321.000,115,1,TH,1,100,32.767
1713793916.019160,418455.000,147,1,TH,1,100,32.695
1713793916.152162,418588.000,164,1,TH,1,100,32.695
1713793916.285164,418721.000,181,1,TH,1,100,32.726
1713793916.419166,418855.000,212,1,TH,1,100,32.726
1713793916.552168,418988.000,229,1,TH,1,100,32.702
1713793916.685170,419121.000,246,1,TH,1,100,32.702
1713793916.819172,419255.000,282,1,TH,1,100,32.721
1713793916.952173,419388.000,300,1,TH,1,100,32.721
1713793917.085176,419521.000,316,1,TH,1,100,32.704
1713793917.219177,419655.000,333,1,TH,1,100,32.704
1713793917.352180,419788.000,365,1,TH,1,100,32.605
1713793917.485182,419921.000,381,1,TH,1,100,32.612
1713793917.618183,420054.000,399,1,TH,1,100,32.707
1713793917.752185,420188.000,430,1,TH,1,100,32.707
1713793917.885187,420321.000,446,1,TH,1,100,32.753
1713793918.018189,420454.000,464,1,TH,1,100,32.753
1713793918.152191,420588.000,495,1,TH,1,100,32.755
1713793918.285193,420721.000,512,1,TH,1,100,32.755
1713793918.418195,420854.000,529,1,TH,1,100,32.622
1713793918.552197,420988.000,561,1,TH,1,100,32.622
1713793918.685199,421121.000,577,1,TH,1,100,32.743
1713793918.818201,421254.000,594,1,TH,1,100,32.743
1713793918.952203,421388.000,611,1,TH,1,100,32.670
1713793919.085205,421521.000,644,1,TH,1,100,32.670
1713793919.218207,421654.000,662,1,TH,1,100,32.726
1713793919.352209,421788.000,678,1,TH,1,100,32.726
1713793919.485211,421921.000,695,1,TH,1,100,32.750
1713793919.618213,422054.000,727,1,TH,1,100,32.750
1713793919.752215,422188.000,743,1,TH,1,100,32.784
1713793919.885217,422321.000,760,1,TH,1,100,32.784
1713793920.018219,422454.000,794,1,TH,1,100,32.774
1713793920.152221,422588.000,810,1,TH,1,100,32.774
1713793920.285223,422721.000,828,1,TH,1,100,32.728
1713793920.418225,422854.000,859,1,TH,1,100,32.728
1713793920.551227,422987.000,875,1,TH,1,100,32.719
1713793920.685229,423121.000,893,1,TH,1,100,32.719
1713793920.818231,423254.000,924,1,TH,1,100,32.779
1713793920.951233,423387.000,941,1,TH,1,100,32.779
1713793921.085235,423521.000,958,1,TH,1,100,32.736
1713793921.218237,423654.000,990,1,TH,1,100,32.736
1713793921.351239,423787.000,1006,1,TH,1,100,32.743
1713793921.485241,423921.000,1023,1,TH,1,100,32.743
1713793921.618243,424054.000,1057,1,TH,1,100,32.726
1713793921.751245,424187.000,1073,1,TH,1,100,32.726
1713793921.885247,424321.000,1095,1,TH,1,100,32.697
1713793922.018249,424454.000,1112,1,TH,1,100,32.697
1713793922.151251,424587.000,1143,1,TH,1,100,32.736
1713793922.285253,424721.000,1161,1,TH,1,100,32.743
1713793922.418255,424854.000,1177,1,TH,1,100,32.757
1713793922.551256,424987.000,1209,1,TH,1,100,32.757
1713793922.685258,425121.000,1228,1,TH,1,100,32.733
1713793922.818260,425254.000,1244,1,TH,1,100,32.733
1713793922.951262,425387.000,1276,1,TH,1,100,32.748
1713793923.085264,425521.000,1293,1,TH,1,100,32.748
1713793923.218266,425654.000,1309,1,TH,1,100,32.728
1713793923.351268,425787.000,1341,1,TH,1,100,32.728
1713793923.485270,425921.000,1358,1,TH,1,100,32.760
1713793923.618272,426054.000,1375,1,TH,1,100,32.760
1713793923.751274,426187.000,1406,1,TH,1,100,32.704
1713793923.885276,426321.000,1423,1,TH,1,100,32.704
1713793924.018278,426454.000,1444,1,TH,1,100,32.835
1713793924.151280,426587.000,1475,1,TH,1,100,32.835
1713793924.284282,426720.000,1493,1,TH,1,100,32.709
1713793924.418284,426854.000,1509,1,TH,1,100,32.709
1713793924.551286,426987.000,1526,1,TH,1,100,32.682
1713793924.684288,427120.000,1558,1,TH,1,100,32.682
1713793924.818290,427254.000,1574,1,TH,1,100,32.699
1713793924.951292,427387.000,1592,1,TH,1,100,32.699
1713793925.084294,427520.000,1623,1,TH,1,100,32.743
1713793925.218296,427654.000,1639,1,TH,1,100,32.743
1713793925.351298,427787.000,1657,1,TH,1,100,32.694
1713793925.484300,427920.000,1688,1,TH,1,100,32.694
