LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1729244906.181703,281093.000,39676,2,EA,1,100,1.886032
1729244906.248703,281160.000,39693,1,EA,1,100,1.886032
1729244906.315202,281226.500,39709,2,EA,1,100,1.885523
1729244906.381702,281293.000,39709,2,EA,1,100,1.886546
1729244906.448702,281360.000,39726,1,EA,1,100,1.885523
1729244906.515201,281426.500,39741,2,EA,1,100,1.887055
1729244906.581701,281493.000,39741,2,EA,1,100,1.887055
1729244906.648700,281560.000,39758,1,EA,1,100,1.887055
1729244906.715200,281626.500,39774,2,EA,1,100,1.888079
1729244906.781700,281693.000,39774,2,EA,1,100,1.888079
1729244906.848700,281760.000,39792,1,EA,1,100,1.888079
1729244906.915199,281826.500,39809,2,EA,1,100,1.888079
1729244906.981699,281893.000,39809,2,EA,1,100,1.888079
1729244907.048699,281960.000,39825,2,EA,1,100,1.888079
1729244907.115698,282027.000,39825,2,EA,1,100,1.888589
1729244907.181698,282093.000,39842,1,EA,1,100,1.888079
1729244907.248698,282160.000,39859,2,EA,1,100,1.888079
1729244907.315697,282227.000,39859,2,EA,1,100,1.888589
1729244907.381697,282293.000,39875,1,EA,1,100,1.890643
1729244907.448697,282360.000,39891,2,EA,1,100,1.889615
1729244907.515696,282427.000,39891,2,EA,1,100,1.889615
1729244907.581696,282493.000,39907,1,EA,1,100,1.890643
1729244907.648696,282560.000,39924,2,EA,1,100,1.890643
1729244907.715695,282627.000,39924,2,EA,1,100,1.891154
1729244907.781695,282693.000,39940,1,EA,1,100,1.892183
1729244907.848695,282760.000,39958,2,EA,1,100,1.892183
1729244907.915694,282827.000,39958,2,EA,1,100,1.893213
1729244907.981694,282893.000,39974,1,EA,1,100,1.893213
1729244908.048694,282960.000,39991,2,EA,1,100,1.892700
1729244908.115694,283027.000,39991,2,EA,1,100,1.893213
1729244908.181693,283093.000,40008,1,EA,1,100,1.893213
1729244908.248693,283160.000,40025,2,EA,1,100,1.893213
1729244908.315692,283227.000,40025,2,EA,1,100,1.894757
1729244908.381692,283293.000,40041,1,EA,1,100,1.894757
1729244908.448692,283360.000,40059,2,EA,1,100,1.894244
1729244908.515692,283427.000,40059,2,EA,1,100,1.895790
1729244908.581691,283493.000,40075,1,EA,1,100,1.895790
1729244908.648691,283560.000,40090,2,EA,1,100,1.895790
1729244908.715691,283627.000,40090,2,EA,1,100,1.897339
1729244908.781690,283693.000,40106,1,EA,1,100,1.896824
1729244908.848356,283759.667,40131,3,EA,1,100,1.898374
1729244908.915023,283826.333,40131,3,EA,1,100,1.898374
1729244908.981689,283893.000,40131,3,EA,1,100,1.898374
1729244909.048689,283960.000,40147,1,EA,1,100,1.898374
1729244909.115189,284026.500,40165,2,EA,1,100,1.898890
1729244909.181688,284093.000,40165,2,EA,1,100,1.898890
1729244909.248688,284160.000,40181,1,EA,1,100,1.899927
1729244909.315188,284226.500,40196,2,EA,1,100,1.900449
1729244909.381687,284293.000,40196,2,EA,1,100,1.900449
1729244909.448687,284360.000,40212,1,EA,1,100,1.901483
1729244909.515187,284426.500,40230,2,EA,1,100,1.902005
1729244909.581686,284493.000,40230,2,EA,1,100,1.903046
1729244909.648686,284560.000,40246,1,EA,1,100,1.903564
1729244909.715186,284626.500,40262,2,EA,1,100,1.903564
1729244909.781685,284693.000,40262,2,EA,1,100,1.904083
1729244909.848185,284759.500,40280,2,EA,1,100,1.904607
1729244909.914685,284826.000,40280,2,EA,1,100,1.905126
1729244909.981684,284893.000,40297,1,EA,1,100,1.905650
1729244910.048184,284959.500,40313,2,EA,1,100,1.906170
1729244910.114684,285026.000,40313,2,EA,1,100,1.906170
1729244910.181684,285093.000,40331,1,EA,1,100,1.906170
1729244910.248183,285159.500,40345,2,EA,1,100,1.907215
1729244910.314683,285226.000,40345,2,EA,1,100,1.908261
1729244910.381683,285293.000,40362,1,EA,1,100,1.908782
1729244910.448182,285359.500,40379,2,EA,1,100,1.908782
1729244910.514682,285426.000,40379,2,EA,1,100,1.908782
1729244910.581681,285493.000,40398,1,EA,1,100,1.909831
1729244910.648181,285559.500,40412,2,EA,1,100,1.910353
1729244910.714681,285626.000,40412,2,EA,1,100,1.910880
1729244910.781681,285693.000,40429,1,EA,1,100,1.910353
1729244910.848180,285759.500,40446,2,EA,1,100,1.910880
1729244910.914680,285826.000,40446,2,EA,1,100,1.911402
