LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1729244919.173640,294085.000,41805,1,T1,1,100,25.383
1729244919.307639,294219.000,41821,1,T1,1,100,25.378
1729244919.440639,294352.000,41838,1,T1,1,100,25.270
1729244919.573638,294485.000,41870,1,T1,1,100,25.294
1729244919.707638,294619.000,41886,1,T1,1,100,25.375
1729244919.840637,294752.000,41904,1,T1,1,100,25.304
1729244919.973636,294885.000,41920,1,T1,1,100,25.273
1729244920.107635,295019.000,41952,1,T1,1,100,25.367
1729244920.240635,295152.000,41969,1,T1,1,100,25.371
1729244920.373634,295285.000,41985,1,T1,1,100,25.373
1729244920.506634,295418.000,42019,1,T1,1,100,25.374
1729244920.640633,295552.000,42036,1,T1,1,100,25.339
1729244920.773632,295685.000,42052,1,T1,1,100,25.289
1729244920.907132,295818.500,42084,2,T1,1,100,25.338
1729244921.040631,295952.000,42084,2,T1,1,100,25.359
1729244921.173630,296085.000,42117,1,T1,1,100,25.262
1729244921.306630,296218.000,42134,1,T1,1,100,25.326
1729244921.440629,296352.000,42150,1,T1,1,100,25.389
1729244921.573628,296485.000,42184,1,T1,1,100,25.346
1729244921.706628,296618.000,42201,1,T1,1,100,25.256
1729244921.840627,296752.000,42218,1,T1,1,100,25.323
1729244921.973626,296885.000,42249,1,T1,1,100,25.353
1729244922.106626,297018.000,42268,1,T1,1,100,25.259
1729244922.240625,297152.000,42285,1,T1,1,100,25.254
1729244922.373625,297285.000,42316,1,T1,1,100,25.394
1729244922.506624,297418.000,42334,1,T1,1,100,25.418
1729244922.640623,297552.000,42350,1,T1,1,100,25.323
1729244922.773623,297685.000,42367,1,T1,1,100,25.352
1729244922.906622,297818.000,42399,1,T1,1,100,25.436
1729244923.040621,297952.000,42415,1,T1,1,100,25.331
1729244923.173621,298085.000,42435,1,T1,1,100,25.391
1729244923.306620,298218.000,42468,1,T1,1,100,25.347
