LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1729244973.336378,348248.000,50594,3,GX,1,100,-0.397
1729244973.376378,348288.000,50594,3,GX,1,100,-0.458
1729244973.416378,348328.000,50610,3,GX,1,100,-0.366
1729244973.456378,348368.000,50610,3,GX,1,100,-0.397
1729244973.496377,348408.000,50610,3,GX,1,100,-0.427
1729244973.536377,348448.000,50628,2,GX,1,100,-0.427
1729244973.576377,348488.000,50628,2,GX,1,100,-0.397
1729244973.616377,348528.000,50642,3,GX,1,100,-0.458
1729244973.656377,348568.000,50642,3,GX,1,100,-0.427
1729244973.696376,348608.000,50642,3,GX,1,100,-0.427
1729244973.736376,348648.000,50661,2,GX,1,100,-0.458
1729244973.776376,348688.000,50661,2,GX,1,100,-0.397
1729244973.816376,348728.000,50678,3,GX,1,100,-0.366
1729244973.856376,348768.000,50678,3,GX,1,100,-0.427
1729244973.896375,348808.000,50678,3,GX,1,100,-0.397
1729244973.936375,348848.000,50697,2,GX,1,100,-0.427
1729244973.976375,348888.000,50697,2,GX,1,100,-0.427
1729244974.016375,348928.000,50715,3,GX,1,100,-0.397
1729244974.056375,348968.000,50715,3,GX,1,100,-0.458
1729244974.096375,349008.000,50715,3,GX,1,100,-0.488
1729244974.136374,349048.000,50731,2,GX,1,100,-0.427
1729244974.176374,349088.000,50731,2,GX,1,100,-0.397
1729244974.216374,349128.000,50747,3,GX,1,100,-0.397
1729244974.256374,349168.000,50747,3,GX,1,100,-0.427
1729244974.296374,349208.000,50747,3,GX,1,100,-0.427
1729244974.336373,349248.000,50764,3,GX,1,100,-0.397
1729244974.376373,349288.000,50764,3,GX,1,100,-0.366
1729244974.416373,349328.000,50764,3,GX,1,100,-0.427
1729244974.456373,349368.000,50781,2,GX,1,100,-0.427
1729244974.496372,349408.000,50781,2,GX,1,100,-0.427
1729244974.536372,349448.000,50796,3,GX,1,100,-0.427
1729244974.576372,349488.000,50796,3,GX,1,100,-0.397
1729244974.616372,349528.000,50796,3,GX,1,100,-0.397
1729244974.656372,349568.000,50812,2,GX,1,100,-0.427
1729244974.696372,349608.000,50812,2,GX,1,100,-0.427
1729244974.736372,349648.000,50831,3,GX,1,100,-0.427
1729244974.776371,349688.000,50831,3,GX,1,100,-0.397
1729244974.816371,349728.000,50831,3,GX,1,100,-0.427
1729244974.856371,349768.000,50848,2,GX,1,100,-0.458
1729244974.896371,349808.000,50848,2,GX,1,100,-0.427
1729244974.936370,349848.000,50863,3,GX,1,100,-0.427
1729244974.976370,349888.000,50863,3,GX,1,100,-0.397
1729244975.016370,349928.000,50863,3,GX,1,100,-0.427
1729244975.056370,349968.000,50879,2,GX,1,100,-0.488
1729244975.096370,350008.000,50879,2,GX,1,100,-0.397
1729244975.136369,350048.000,50897,2,GX,1,100,-0.397
1729244975.176369,350088.000,50897,2,GX,1,100,-0.458
1729244975.221036,350132.667,50913,3,GX,1,100,-0.458
1729244975.265702,350177.333,50913,3,GX,1,100,-0.397
1729244975.310369,350222.000,50913,3,GX,1,100,-0.397
1729244975.349869,350261.500,50928,2,GX,1,100,-0.458
1729244975.389368,350301.000,50928,2,GX,1,100,-0.397
1729244975.429368,350341.000,50945,3,GX,1,100,-0.366
1729244975.469368,350381.000,50945,3,GX,1,100,-0.397
1729244975.509368,350421.000,50945,3,GX,1,100,-0.458
1729244975.549367,350461.000,50967,4,GX,1,100,-0.427
1729244975.589367,350501.000,50967,4,GX,1,100,-0.397
1729244975.629367,350541.000,50967,4,GX,1,100,-0.366
1729244975.669367,350581.000,50967,4,GX,1,100,-0.366
1729244975.709367,350621.000,50982,3,GX,1,100,-0.427
1729244975.749367,350661.000,50982,3,GX,1,100,-0.427
1729244975.789366,350701.000,50982,3,GX,1,100,-0.458
1729244975.829366,350741.000,51000,2,GX,1,100,-0.427
1729244975.869366,350781.000,51000,2,GX,1,100,-0.397
1729244975.909366,350821.000,51018,3,GX,1,100,-0.458
1729244975.949366,350861.000,51018,3,GX,1,100,-0.427
1729244975.989365,350901.000,51018,3,GX,1,100,-0.427
1729244976.029365,350941.000,51034,2,GX,1,100,-0.427
1729244976.069365,350981.000,51034,2,GX,1,100,-0.397
1729244976.109365,351021.000,51050,3,GX,1,100,-0.397
1729244976.149364,351061.000,51050,3,GX,1,100,-0.458
1729244976.189364,351101.000,51050,3,GX,1,100,-0.458
1729244976.229364,351141.000,51067,3,GX,1,100,-0.427
1729244976.269364,351181.000,51067,3,GX,1,100,-0.458
1729244976.309364,351221.000,51067,3,GX,1,100,-0.458
1729244976.349364,351261.000,51083,2,GX,1,100,-0.427
1729244976.389364,351301.000,51083,2,GX,1,100,-0.427
1729244976.429363,351341.000,51101,3,GX,1,100,-0.427
1729244976.469363,351381.000,51101,3,GX,1,100,-0.458
1729244976.509363,351421.000,51101,3,GX,1,100,-0.397
1729244976.549363,351461.000,51115,2,GX,1,100,-0.397
1729244976.589362,351501.000,51115,2,GX,1,100,-0.397
1729244976.629362,351541.000,51132,3,GX,1,100,-0.397
1729244976.669362,351581.000,51132,3,GX,1,100,-0.458
1729244976.709362,351621.000,51132,3,GX,1,100,-0.427
1729244976.749362,351661.000,51150,2,GX,1,100,-0.427
1729244976.789361,351701.000,51150,2,GX,1,100,-0.427
1729244976.829361,351741.000,51168,3,GX,1,100,-0.366
1729244976.869361,351781.000,51168,3,GX,1,100,-0.336
1729244976.909361,351821.000,51168,3,GX,1,100,-0.427
1729244976.949361,351861.000,51182,2,GX,1,100,-0.397
1729244976.989361,351901.000,51182,2,GX,1,100,-0.366
1729244977.029360,351941.000,51199,3,GX,1,100,-0.366
1729244977.069360,351981.000,51199,3,GX,1,100,-0.427
1729244977.109360,352021.000,51199,3,GX,1,100,-0.458
1729244977.149360,352061.000,51216,2,GX,1,100,-0.427
1729244977.189359,352101.000,51216,2,GX,1,100,-0.427
1729244977.233693,352145.333,51233,3,GX,1,100,-0.427
1729244977.278026,352189.667,51233,3,GX,1,100,-0.427
1729244977.322359,352234.000,51233,3,GX,1,100,-0.427
1729244977.362359,352274.000,51247,2,GX,1,100,-0.427
1729244977.402359,352314.000,51247,2,GX,1,100,-0.366
1729244977.442358,352354.000,51265,3,GX,1,100,-0.427
1729244977.482358,352394.000,51265,3,GX,1,100,-0.458
1729244977.522358,352434.000,51265,3,GX,1,100,-0.427
1729244977.562358,352474.000,51281,2,GX,1,100,-0.397
1729244977.602358,352514.000,51281,2,GX,1,100,-0.427
1729244977.642357,352554.000,51300,3,GX,1,100,-0.427
1729244977.682357,352594.000,51300,3,GX,1,100,-0.427
1729244977.722357,352634.000,51300,3,GX,1,100,-0.427
1729244977.762357,352674.000,51314,2,GX,1,100,-0.427
1729244977.802356,352714.000,51314,2,GX,1,100,-0.427
1729244977.842356,352754.000,51332,3,GX,1,100,-0.458
1729244977.882356,352794.000,51332,3,GX,1,100,-0.458
1729244977.922356,352834.000,51332,3,GX,1,100,-0.397
1729244977.962356,352874.000,51348,2,GX,1,100,-0.488
1729244978.002356,352914.000,51348,2,GX,1,100,-0.427
1729244978.042356,352954.000,51365,3,GX,1,100,-0.458
1729244978.082355,352994.000,51365,3,GX,1,100,-0.305
1729244978.122355,353034.000,51365,3,GX,1,100,-0.336
1729244978.162355,353074.000,51381,2,GX,1,100,-0.427
1729244978.202355,353114.000,51381,2,GX,1,100,-0.397
1729244978.242354,353154.000,51399,3,GX,1,100,-0.336
1729244978.282354,353194.000,51399,3,GX,1,100,-0.366
1729244978.322354,353234.000,51399,3,GX,1,100,-0.366
1729244978.362354,353274.000,51415,3,GX,1,100,-0.336
1729244978.402354,353314.000,51415,3,GX,1,100,-0.427
1729244978.442353,353354.000,51415,3,GX,1,100,-0.427
1729244978.482353,353394.000,51433,2,GX,1,100,-0.397
1729244978.522353,353434.000,51433,2,GX,1,100,-0.366
1729244978.562353,353474.000,51451,3,GX,1,100,-0.427
1729244978.602353,353514.000,51451,3,GX,1,100,-0.458
1729244978.642353,353554.000,51451,3,GX,1,100,-0.366
1729244978.682352,353594.000,51466,2,GX,1,100,-0.366
1729244978.722352,353634.000,51466,2,GX,1,100,-0.427
1729244978.762352,353674.000,51483,3,GX,1,100,-0.458
1729244978.802352,353714.000,51483,3,GX,1,100,-0.427
1729244978.842351,353754.000,51483,3,GX,1,100,-0.397
1729244978.882351,353794.000,51500,2,GX,1,100,-0.427
1729244978.922351,353834.000,51500,2,GX,1,100,-0.427
1729244978.962684,353874.333,51516,3,GX,1,100,-0.427
1729244979.003017,353914.667,51516,3,GX,1,100,-0.427
1729244979.043351,353955.000,51516,3,GX,1,100,-0.427
1729244979.082850,353994.500,51531,2,GX,1,100,-0.427
1729244979.122350,354034.000,51531,2,GX,1,100,-0.458
1729244979.162350,354074.000,51548,3,GX,1,100,-0.397
1729244979.202350,354114.000,51548,3,GX,1,100,-0.397
1729244979.242350,354154.000,51548,3,GX,1,100,-0.397
1729244979.282349,354194.000,51565,2,GX,1,100,-0.336
1729244979.322349,354234.000,51565,2,GX,1,100,-0.366
1729244979.366682,354278.333,51581,3,GX,1,100,-0.488
1729244979.411016,354322.667,51581,3,GX,1,100,-0.458
1729244979.455348,354367.000,51581,3,GX,1,100,-0.336
1729244979.495848,354407.500,51597,2,GX,1,100,-0.397
1729244979.536348,354448.000,51597,2,GX,1,100,-0.397
1729244979.576015,354487.667,51615,3,GX,1,100,-0.427
1729244979.615681,354527.333,51615,3,GX,1,100,-0.366
1729244979.655348,354567.000,51615,3,GX,1,100,-0.305
1729244979.695848,354607.500,51632,2,GX,1,100,-0.488
1729244979.736347,354648.000,51632,2,GX,1,100,-0.336
1729244979.776347,354688.000,51649,3,GX,1,100,-0.336
1729244979.816347,354728.000,51649,3,GX,1,100,-0.397
1729244979.856347,354768.000,51649,3,GX,1,100,-0.366
1729244979.896347,354808.000,51665,2,GX,1,100,-0.305
1729244979.936346,354848.000,51665,2,GX,1,100,-0.397
1729244979.976346,354888.000,51680,3,GX,1,100,-0.427
1729244980.016346,354928.000,51680,3,GX,1,100,-0.366
1729244980.056346,354968.000,51680,3,GX,1,100,-0.397
1729244980.096345,355008.000,51698,3,GX,1,100,-0.427
1729244980.136345,355048.000,51698,3,GX,1,100,-0.458
1729244980.176345,355088.000,51698,3,GX,1,100,-0.458
1729244980.216345,355128.000,51716,2,GX,1,100,-0.488
1729244980.256345,355168.000,51716,2,GX,1,100,-0.427
1729244980.296345,355208.000,51733,3,GX,1,100,-0.427
1729244980.336344,355248.000,51733,3,GX,1,100,-0.488
1729244980.376344,355288.000,51733,3,GX,1,100,-0.427
1729244980.416344,355328.000,51747,2,GX,1,100,-0.458
1729244980.456344,355368.000,51747,2,GX,1,100,-0.488
1729244980.496344,355408.000,51765,3,GX,1,100,-0.397
1729244980.536343,355448.000,51765,3,GX,1,100,-0.305
1729244980.576343,355488.000,51765,3,GX,1,100,-0.610
1729244980.616343,355528.000,51781,2,GX,1,100,-0.824
1729244980.656343,355568.000,51781,2,GX,1,100,-0.519
1729244980.696093,355607.750,51805,4,GX,1,100,-0.641
1729244980.735842,355647.500,51805,4,GX,1,100,-0.519
1729244980.775592,355687.250,51805,4,GX,1,100,-0.336
1729244980.815342,355727.000,51805,4,GX,1,100,-0.427
1729244980.855342,355767.000,51822,3,GX,1,100,-0.397
1729244980.895342,355807.000,51822,3,GX,1,100,-0.397
1729244980.935341,355847.000,51822,3,GX,1,100,-0.366
1729244980.975341,355887.000,51838,2,GX,1,100,-0.458
1729244981.015341,355927.000,51838,2,GX,1,100,-0.427
1729244981.055341,355967.000,51853,3,GX,1,100,-0.458
1729244981.095341,356007.000,51853,3,GX,1,100,-0.549
1729244981.135340,356047.000,51853,3,GX,1,100,-0.488
1729244981.175340,356087.000,51871,2,GX,1,100,-0.458
1729244981.215340,356127.000,51871,2,GX,1,100,-0.427
1729244981.255340,356167.000,51887,3,GX,1,100,-0.366
1729244981.295340,356207.000,51887,3,GX,1,100,-0.458
1729244981.335340,356247.000,51887,3,GX,1,100,-0.427
1729244981.382339,356294.000,51904,2,GX,1,100,-0.397
1729244981.429339,356341.000,51904,2,GX,1,100,-0.427
1729244981.469339,356381.000,51919,2,GX,1,100,-0.488
1729244981.509339,356421.000,51919,2,GX,1,100,-0.458
1729244981.549339,356461.000,51936,3,GX,1,100,-0.336
1729244981.589338,356501.000,51936,3,GX,1,100,-0.366
1729244981.629338,356541.000,51936,3,GX,1,100,-0.366
1729244981.669338,356581.000,51952,3,GX,1,100,-0.458
1729244981.709338,356621.000,51952,3,GX,1,100,-0.427
1729244981.749337,356661.000,51952,3,GX,1,100,-0.458
1729244981.789337,356701.000,51970,2,GX,1,100,-0.366
1729244981.829337,356741.000,51970,2,GX,1,100,-0.336
1729244981.869337,356781.000,51984,3,GX,1,100,-0.488
1729244981.909337,356821.000,51984,3,GX,1,100,-0.458
1729244981.949337,356861.000,51984,3,GX,1,100,-0.427
1729244981.989336,356901.000,52001,2,GX,1,100,-0.366
1729244982.029336,356941.000,52001,2,GX,1,100,-0.397
1729244982.069336,356981.000,52017,3,GX,1,100,-0.397
1729244982.109336,357021.000,52017,3,GX,1,100,-0.488
1729244982.149336,357061.000,52017,3,GX,1,100,-0.336
1729244982.189335,357101.000,52035,2,GX,1,100,-0.397
1729244982.229335,357141.000,52035,2,GX,1,100,-0.458
1729244982.269335,357181.000,52049,3,GX,1,100,-0.427
1729244982.309335,357221.000,52049,3,GX,1,100,-0.336
1729244982.349335,357261.000,52049,3,GX,1,100,-0.305
1729244982.389334,357301.000,52066,2,GX,1,100,-0.366
1729244982.429334,357341.000,52066,2,GX,1,100,-0.397
1729244982.469001,357380.667,52083,3,GX,1,100,-0.366
1729244982.508667,357420.333,52083,3,GX,1,100,-0.458
1729244982.548334,357460.000,52083,3,GX,1,100,-0.488
1729244982.588333,357500.000,52100,2,GX,1,100,-0.488
1729244982.628333,357540.000,52100,2,GX,1,100,-0.336
1729244982.668333,357580.000,52114,3,GX,1,100,-0.366
1729244982.708333,357620.000,52114,3,GX,1,100,-0.397
1729244982.748333,357660.000,52114,3,GX,1,100,-0.366
1729244982.788332,357700.000,52132,3,GX,1,100,-0.305
1729244982.828332,357740.000,52132,3,GX,1,100,-0.427
1729244982.868332,357780.000,52132,3,GX,1,100,-0.610
1729244982.908332,357820.000,52148,2,GX,1,100,-0.671
1729244982.948332,357860.000,52148,2,GX,1,100,-0.580
1729244982.988332,357900.000,52165,3,GX,1,100,-0.458
1729244983.028331,357940.000,52165,3,GX,1,100,-0.458
1729244983.068331,357980.000,52165,3,GX,1,100,-0.275
1729244983.108831,358020.500,52182,2,GX,1,100,-0.214
1729244983.149331,358061.000,52182,2,GX,1,100,-0.427
1729244983.188997,358100.667,52199,3,GX,1,100,-0.549
1729244983.228664,358140.333,52199,3,GX,1,100,-0.580
1729244983.268330,358180.000,52199,3,GX,1,100,-1.617
1729244983.308330,358220.000,52215,2,GX,1,100,-1.099
1729244983.348330,358260.000,52215,2,GX,1,100,-0.366
1729244983.388330,358300.000,52232,3,GX,1,100,-0.305
1729244983.428329,358340.000,52232,3,GX,1,100,-0.153
1729244983.468329,358380.000,52232,3,GX,1,100,0.031
1729244983.515329,358427.000,52249,2,GX,1,100,-0.610
1729244983.562329,358474.000,52249,2,GX,1,100,-0.275
1729244983.602329,358514.000,52264,3,GX,1,100,-0.244
1729244983.642328,358554.000,52264,3,GX,1,100,0.427
1729244983.682328,358594.000,52264,3,GX,1,100,-0.031
1729244983.722328,358634.000,52282,2,GX,1,100,-0.427
1729244983.762328,358674.000,52282,2,GX,1,100,-0.519
1729244983.802328,358714.000,52300,3,GX,1,100,-0.763
1729244983.842327,358754.000,52300,3,GX,1,100,-1.129
1729244983.882327,358794.000,52300,3,GX,1,100,-0.671
1729244983.922327,358834.000,52316,4,GX,1,100,-0.244
1729244983.962327,358874.000,52316,4,GX,1,100,0.122
1729244984.002326,358914.000,52316,4,GX,1,100,-0.458
1729244984.042326,358954.000,52316,4,GX,1,100,-0.275
1729244984.082326,358994.000,52333,2,GX,1,100,-0.305
1729244984.122326,359034.000,52333,2,GX,1,100,-0.671
1729244984.162326,359074.000,52350,3,GX,1,100,-0.641
1729244984.202326,359114.000,52350,3,GX,1,100,-0.580
1729244984.242326,359154.000,52350,3,GX,1,100,-0.214
1729244984.282325,359194.000,52367,2,GX,1,100,-0.366
1729244984.322325,359234.000,52367,2,GX,1,100,-0.397
1729244984.362325,359274.000,52383,3,GX,1,100,-0.092
1729244984.402325,359314.000,52383,3,GX,1,100,0.061
1729244984.442324,359354.000,52383,3,GX,1,100,-0.336
1729244984.482324,359394.000,52401,2,GX,1,100,-0.549
1729244984.522324,359434.000,52401,2,GX,1,100,-0.458
1729244984.562324,359474.000,52417,3,GX,1,100,-0.336
1729244984.602324,359514.000,52417,3,GX,1,100,-0.336
1729244984.642323,359554.000,52417,3,GX,1,100,-0.366
1729244984.682323,359594.000,52432,2,GX,1,100,-0.397
1729244984.722323,359634.000,52432,2,GX,1,100,-0.427
1729244984.762323,359674.000,52449,3,GX,1,100,-0.336
1729244984.802323,359714.000,52449,3,GX,1,100,-0.397
1729244984.842323,359754.000,52449,3,GX,1,100,-0.427
1729244984.882322,359794.000,52466,3,GX,1,100,-0.397
1729244984.922322,359834.000,52466,3,GX,1,100,-0.458
1729244984.962322,359874.000,52466,3,GX,1,100,-0.366
1729244985.002322,359914.000,52482,2,GX,1,100,-0.305
1729244985.042322,359954.000,52482,2,GX,1,100,-0.336
1729244985.082321,359994.000,52497,3,GX,1,100,-0.397
1729244985.122321,360034.000,52497,3,GX,1,100,-0.488
1729244985.162321,360074.000,52497,3,GX,1,100,-0.427
1729244985.202321,360114.000,52514,2,GX,1,100,-0.336
1729244985.242321,360154.000,52514,2,GX,1,100,-0.458
1729244985.282320,360194.000,52533,3,GX,1,100,-0.366
1729244985.322320,360234.000,52533,3,GX,1,100,-0.244
1729244985.362320,360274.000,52533,3,GX,1,100,-0.397
1729244985.402320,360314.000,52549,2,GX,1,100,-0.397
1729244985.442320,360354.000,52549,2,GX,1,100,-0.427
1729244985.482319,360394.000,52566,3,GX,1,100,-0.427
1729244985.522319,360434.000,52566,3,GX,1,100,-0.427
1729244985.562319,360474.000,52566,3,GX,1,100,-0.488
1729244985.608819,360520.500,52581,2,GX,1,100,-0.366
1729244985.655318,360567.000,52581,2,GX,1,100,-0.366
1729244985.695318,360607.000,52598,3,GX,1,100,-0.336
1729244985.735318,360647.000,52598,3,GX,1,100,-0.275
1729244985.775318,360687.000,52598,3,GX,1,100,-0.397
1729244985.815318,360727.000,52621,4,GX,1,100,-0.427
1729244985.855318,360767.000,52621,4,GX,1,100,-0.458
1729244985.895318,360807.000,52621,4,GX,1,100,-0.366
1729244985.935317,360847.000,52621,4,GX,1,100,-0.275
1729244985.975317,360887.000,52637,2,GX,1,100,-0.458
1729244986.015317,360927.000,52637,2,GX,1,100,-0.580
1729244986.055317,360967.000,52654,3,GX,1,100,-0.488
1729244986.095316,361007.000,52654,3,GX,1,100,-0.488
1729244986.135316,361047.000,52654,3,GX,1,100,-0.427
1729244986.175316,361087.000,52673,2,GX,1,100,-0.519
1729244986.215316,361127.000,52673,2,GX,1,100,-0.427
1729244986.255316,361167.000,52688,3,GX,1,100,-0.336
1729244986.295316,361207.000,52688,3,GX,1,100,-0.336
1729244986.335315,361247.000,52688,3,GX,1,100,-0.458
1729244986.375315,361287.000,52704,2,GX,1,100,-0.427
1729244986.415315,361327.000,52704,2,GX,1,100,-0.458
1729244986.455315,361367.000,52722,3,GX,1,100,-0.427
1729244986.495315,361407.000,52722,3,GX,1,100,-0.580
1729244986.535314,361447.000,52722,3,GX,1,100,-0.275
1729244986.575314,361487.000,52738,3,GX,1,100,-0.244
1729244986.615314,361527.000,52738,3,GX,1,100,-0.275
1729244986.655314,361567.000,52738,3,GX,1,100,-0.336
1729244986.695314,361607.000,52753,2,GX,1,100,-0.488
1729244986.735313,361647.000,52753,2,GX,1,100,-0.488
1729244986.775313,361687.000,52770,3,GX,1,100,-0.336
1729244986.815313,361727.000,52770,3,GX,1,100,-0.397
1729244986.855313,361767.000,52770,3,GX,1,100,-0.458
1729244986.895313,361807.000,52787,2,GX,1,100,-0.427
1729244986.935313,361847.000,52787,2,GX,1,100,-0.519
1729244986.975312,361887.000,52803,3,GX,1,100,-0.519
1729244987.015312,361927.000,52803,3,GX,1,100,-0.458
1729244987.055312,361967.000,52803,3,GX,1,100,-0.519
1729244987.095312,362007.000,52820,2,GX,1,100,-0.275
1729244987.135311,362047.000,52820,2,GX,1,100,-0.397
1729244987.175311,362087.000,52837,3,GX,1,100,-0.458
1729244987.215311,362127.000,52837,3,GX,1,100,-0.427
1729244987.255311,362167.000,52837,3,GX,1,100,-0.427
1729244987.295311,362207.000,52854,2,GX,1,100,-0.397
1729244987.335310,362247.000,52854,2,GX,1,100,-0.519
1729244987.375310,362287.000,52870,3,GX,1,100,-0.610
1729244987.415310,362327.000,52870,3,GX,1,100,-0.275
1729244987.455310,362367.000,52870,3,GX,1,100,-0.488
1729244987.495310,362407.000,52886,2,GX,1,100,-0.580
1729244987.535310,362447.000,52886,2,GX,1,100,-0.488
1729244987.575309,362487.000,52902,3,GX,1,100,-0.061
1729244987.615309,362527.000,52902,3,GX,1,100,-0.397
1729244987.655309,362567.000,52902,3,GX,1,100,-0.366
1729244987.701809,362613.500,52919,2,GX,1,100,-0.519
1729244987.748308,362660.000,52919,2,GX,1,100,-0.092
1729244987.788308,362700.000,52936,3,GX,1,100,-0.793
1729244987.828308,362740.000,52936,3,GX,1,100,-0.824
1729244987.868308,362780.000,52936,3,GX,1,100,-0.183
1729244987.908308,362820.000,52952,2,GX,1,100,-0.092
1729244987.948308,362860.000,52952,2,GX,1,100,-0.580
1729244987.988307,362900.000,52969,3,GX,1,100,-0.793
1729244988.028307,362940.000,52969,3,GX,1,100,-0.305
1729244988.068307,362980.000,52969,3,GX,1,100,-0.214
1729244988.108307,363020.000,52987,2,GX,1,100,-0.458
1729244988.148307,363060.000,52987,2,GX,1,100,-0.366
1729244988.188306,363100.000,53005,3,GX,1,100,0.061
1729244988.228306,363140.000,53005,3,GX,1,100,-0.427
1729244988.268306,363180.000,53005,3,GX,1,100,-0.458
1729244988.308306,363220.000,53022,2,GX,1,100,-0.671
1729244988.348306,363260.000,53022,2,GX,1,100,-0.305
1729244988.388305,363300.000,53036,3,GX,1,100,-0.549
1729244988.428305,363340.000,53036,3,GX,1,100,-0.244
1729244988.468305,363380.000,53036,3,GX,1,100,-0.183
1729244988.508305,363420.000,53054,2,GX,1,100,-0.519
1729244988.548305,363460.000,53054,2,GX,1,100,-0.671
1729244988.588305,363500.000,53070,3,GX,1,100,-0.549
1729244988.628304,363540.000,53070,3,GX,1,100,-0.336
1729244988.668304,363580.000,53070,3,GX,1,100,-0.061
1729244988.708304,363620.000,53087,2,GX,1,100,-0.488
1729244988.748304,363660.000,53087,2,GX,1,100,-0.488
1729244988.788303,363700.000,53102,3,GX,1,100,-0.061
1729244988.828303,363740.000,53102,3,GX,1,100,-0.275
1729244988.868303,363780.000,53102,3,GX,1,100,-0.549
1729244988.908303,363820.000,53119,3,GX,1,100,-0.641
1729244988.948303,363860.000,53119,3,GX,1,100,-0.244
1729244988.988302,363900.000,53119,3,GX,1,100,-0.366
1729244989.028302,363940.000,53137,2,GX,1,100,-0.336
1729244989.068302,363980.000,53137,2,GX,1,100,-0.336
1729244989.108302,364020.000,53155,3,GX,1,100,-0.366
1729244989.148302,364060.000,53155,3,GX,1,100,-0.336
1729244989.188302,364100.000,53155,3,GX,1,100,-0.397
1729244989.228301,364140.000,53169,2,GX,1,100,-0.458
1729244989.268301,364180.000,53169,2,GX,1,100,-0.519
1729244989.308301,364220.000,53186,3,GX,1,100,-0.366
1729244989.348301,364260.000,53186,3,GX,1,100,-0.336
1729244989.388301,364300.000,53186,3,GX,1,100,-0.397
1729244989.428300,364340.000,53202,2,GX,1,100,-0.397
1729244989.468300,364380.000,53202,2,GX,1,100,-0.427
1729244989.508300,364420.000,53220,3,GX,1,100,-0.305
1729244989.548300,364460.000,53220,3,GX,1,100,-0.336
1729244989.588300,364500.000,53220,3,GX,1,100,-0.519
1729244989.628299,364540.000,53235,2,GX,1,100,-0.397
1729244989.668299,364580.000,53235,2,GX,1,100,-0.397
1729244989.712632,364624.333,53251,3,GX,1,100,-0.427
1729244989.756965,364668.667,53251,3,GX,1,100,-0.458
1729244989.801299,364713.000,53251,3,GX,1,100,-0.305
1729244989.841298,364753.000,53270,2,GX,1,100,-0.397
1729244989.881298,364793.000,53270,2,GX,1,100,-0.397
1729244989.921298,364833.000,53287,3,GX,1,100,-0.427
1729244989.961298,364873.000,53287,3,GX,1,100,-0.336
1729244990.001298,364913.000,53287,3,GX,1,100,-0.458
1729244990.041297,364953.000,53303,2,GX,1,100,-0.397
1729244990.081297,364993.000,53303,2,GX,1,100,-0.458
1729244990.121297,365033.000,53319,3,GX,1,100,-0.427
1729244990.161297,365073.000,53319,3,GX,1,100,-0.427
1729244990.201297,365113.000,53319,3,GX,1,100,-0.275
1729244990.241297,365153.000,53335,2,GX,1,100,-0.397
1729244990.281296,365193.000,53335,2,GX,1,100,-0.427
1729244990.321296,365233.000,53352,3,GX,1,100,-0.488
1729244990.361296,365273.000,53352,3,GX,1,100,-0.275
1729244990.401296,365313.000,53352,3,GX,1,100,-0.366
1729244990.441295,365353.000,53369,2,GX,1,100,-0.641
1729244990.481295,365393.000,53369,2,GX,1,100,-0.397
1729244990.521295,365433.000,53384,3,GX,1,100,-0.397
1729244990.561295,365473.000,53384,3,GX,1,100,-0.610
1729244990.601295,365513.000,53384,3,GX,1,100,-0.519
1729244990.641294,365553.000,53402,3,GX,1,100,-0.336
1729244990.681294,365593.000,53402,3,GX,1,100,-0.305
1729244990.721294,365633.000,53402,3,GX,1,100,-0.336
1729244990.761294,365673.000,53419,2,GX,1,100,-0.366
1729244990.801294,365713.000,53419,2,GX,1,100,-0.336
1729244990.841294,365753.000,53436,3,GX,1,100,-0.488
1729244990.881293,365793.000,53436,3,GX,1,100,-0.397
1729244990.921293,365833.000,53436,3,GX,1,100,-0.397
1729244990.961293,365873.000,53458,4,GX,1,100,-0.397
1729244991.001293,365913.000,53458,4,GX,1,100,-0.458
1729244991.041293,365953.000,53458,4,GX,1,100,-0.397
1729244991.081292,365993.000,53458,4,GX,1,100,-0.336
1729244991.121292,366033.000,53475,2,GX,1,100,-0.427
1729244991.161292,366073.000,53475,2,GX,1,100,-0.610
1729244991.201292,366113.000,53490,3,GX,1,100,-0.336
1729244991.241292,366153.000,53490,3,GX,1,100,-0.366
1729244991.281291,366193.000,53490,3,GX,1,100,-1.221
1729244991.321291,366233.000,53506,2,GX,1,100,-0.427
1729244991.361291,366273.000,53506,2,GX,1,100,-0.183
1729244991.401291,366313.000,53523,3,GX,1,100,-0.671
1729244991.441291,366353.000,53523,3,GX,1,100,-0.427
1729244991.481290,366393.000,53523,3,GX,1,100,-0.397
1729244991.521290,366433.000,53542,2,GX,1,100,-0.305
1729244991.561290,366473.000,53542,2,GX,1,100,-0.427
1729244991.601290,366513.000,53557,3,GX,1,100,-0.305
1729244991.641290,366553.000,53557,3,GX,1,100,-0.153
1729244991.681289,366593.000,53557,3,GX,1,100,-0.275
1729244991.721289,366633.000,53573,3,GX,1,100,-0.366
1729244991.761289,366673.000,53573,3,GX,1,100,-0.458
1729244991.801289,366713.000,53573,3,GX,1,100,-0.397
1729244991.848289,366760.000,53591,2,GX,1,100,-0.519
1729244991.895288,366807.000,53591,2,GX,1,100,-0.427
1729244991.935288,366847.000,53607,2,GX,1,100,-0.214
1729244991.975288,366887.000,53607,2,GX,1,100,-0.366
