LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1729244928.528595,303440.000,43312,2,MY,1,100,-3
1729244928.568595,303480.000,43329,3,MY,1,100,-3
1729244928.608594,303520.000,43329,3,MY,1,100,-2
1729244928.648594,303560.000,43329,3,MY,1,100,-2
1729244928.688094,303599.500,43343,2,MY,1,100,-1
1729244928.727594,303639.000,43343,2,MY,1,100,-2
1729244928.767594,303679.000,43361,3,MY,1,100,-2
1729244928.807593,303719.000,43361,3,MY,1,100,-2
1729244928.847593,303759.000,43361,3,MY,1,100,-3
1729244928.887593,303799.000,43377,2,MY,1,100,-2
1729244928.927593,303839.000,43377,2,MY,1,100,-3
1729244928.967926,303879.333,43394,3,MY,1,100,-2
1729244929.008259,303919.667,43394,3,MY,1,100,-3
1729244929.048592,303960.000,43394,3,MY,1,100,-2
1729244929.088092,303999.500,43410,2,MY,1,100,-2
1729244929.127592,304039.000,43410,2,MY,1,100,-3
1729244929.167592,304079.000,43428,3,MY,1,100,-2
1729244929.207592,304119.000,43428,3,MY,1,100,-2
1729244929.247591,304159.000,43428,3,MY,1,100,-2
1729244929.287591,304199.000,43444,2,MY,1,100,-2
1729244929.327591,304239.000,43444,2,MY,1,100,-2
1729244929.370841,304282.250,43467,4,MY,1,100,-2
1729244929.414090,304325.500,43467,4,MY,1,100,-3
1729244929.457340,304368.750,43467,4,MY,1,100,-2
1729244929.500590,304412.000,43467,4,MY,1,100,-4
1729244929.540923,304452.333,43483,3,MY,1,100,-3
1729244929.581256,304492.667,43483,3,MY,1,100,-2
1729244929.621589,304533.000,43483,3,MY,1,100,-2
1729244929.661589,304573.000,43500,2,MY,1,100,-3
1729244929.701589,304613.000,43500,2,MY,1,100,-2
1729244929.741589,304653.000,43514,3,MY,1,100,-2
1729244929.781589,304693.000,43514,3,MY,1,100,-2
1729244929.821589,304733.000,43514,3,MY,1,100,-3
1729244929.861588,304773.000,43532,2,MY,1,100,-3
1729244929.901588,304813.000,43532,2,MY,1,100,-4
1729244929.941588,304853.000,43550,3,MY,1,100,-3
1729244929.981588,304893.000,43550,3,MY,1,100,-2
1729244930.021588,304933.000,43550,3,MY,1,100,-2
1729244930.061587,304973.000,43567,2,MY,1,100,-3
1729244930.101587,305013.000,43567,2,MY,1,100,-2
1729244930.141587,305053.000,43582,3,MY,1,100,-2
1729244930.181587,305093.000,43582,3,MY,1,100,-2
1729244930.221587,305133.000,43582,3,MY,1,100,-2
1729244930.261586,305173.000,43599,2,MY,1,100,-2
1729244930.301586,305213.000,43599,2,MY,1,100,-2
1729244930.341586,305253.000,43615,3,MY,1,100,-2
1729244930.381586,305293.000,43615,3,MY,1,100,-4
1729244930.421586,305333.000,43615,3,MY,1,100,-3
1729244930.461086,305372.500,43633,2,MY,1,100,-3
1729244930.500585,305412.000,43633,2,MY,1,100,-4
1729244930.540585,305452.000,43647,3,MY,1,100,-3
1729244930.580585,305492.000,43647,3,MY,1,100,-3
1729244930.620585,305532.000,43647,3,MY,1,100,-2
1729244930.660584,305572.000,43664,3,MY,1,100,-2
1729244930.700584,305612.000,43664,3,MY,1,100,-2
1729244930.740584,305652.000,43664,3,MY,1,100,-1
1729244930.780584,305692.000,43681,2,MY,1,100,-3
1729244930.820584,305732.000,43681,2,MY,1,100,-2
1729244930.860584,305772.000,43698,3,MY,1,100,-1
1729244930.900583,305812.000,43698,3,MY,1,100,-2
1729244930.940583,305852.000,43698,3,MY,1,100,-3
1729244930.980583,305892.000,43714,2,MY,1,100,-2
1729244931.020583,305932.000,43714,2,MY,1,100,-2
1729244931.060583,305972.000,43731,3,MY,1,100,-2
1729244931.100582,306012.000,43731,3,MY,1,100,-3
1729244931.140582,306052.000,43731,3,MY,1,100,-3
1729244931.180582,306092.000,43748,2,MY,1,100,-3
1729244931.220582,306132.000,43748,2,MY,1,100,-3
1729244931.260581,306172.000,43765,3,MY,1,100,-3
1729244931.300581,306212.000,43765,3,MY,1,100,-3
1729244931.340581,306252.000,43765,3,MY,1,100,-3
1729244931.387581,306299.000,43781,2,MY,1,100,-2
1729244931.434581,306346.000,43781,2,MY,1,100,-3
1729244931.474581,306386.000,43797,3,MY,1,100,-3
1729244931.514580,306426.000,43797,3,MY,1,100,-3
1729244931.554580,306466.000,43797,3,MY,1,100,-2
1729244931.594580,306506.000,43813,2,MY,1,100,-3
1729244931.634580,306546.000,43813,2,MY,1,100,-1
1729244931.674580,306586.000,43830,3,MY,1,100,-1
1729244931.714579,306626.000,43830,3,MY,1,100,-3
1729244931.754579,306666.000,43830,3,MY,1,100,-4
1729244931.794579,306706.000,43847,2,MY,1,100,-3
1729244931.834579,306746.000,43847,2,MY,1,100,-2
1729244931.874579,306786.000,43862,3,MY,1,100,-2
1729244931.914578,306826.000,43862,3,MY,1,100,-2
1729244931.954578,306866.000,43862,3,MY,1,100,-3
1729244931.994578,306906.000,43880,2,MY,1,100,-3
1729244932.034578,306946.000,43880,2,MY,1,100,-3
1729244932.074578,306986.000,43897,3,MY,1,100, 0
1729244932.114578,307026.000,43897,3,MY,1,100,-2
1729244932.154577,307066.000,43897,3,MY,1,100,-2
1729244932.194577,307106.000,43914,2,MY,1,100,-3
1729244932.234577,307146.000,43914,2,MY,1,100,-3
1729244932.274577,307186.000,43930,3,MY,1,100,-1
1729244932.314576,307226.000,43930,3,MY,1,100,-2
1729244932.354576,307266.000,43930,3,MY,1,100,-3
1729244932.394576,307306.000,43945,3,MY,1,100,-2
1729244932.434576,307346.000,43945,3,MY,1,100,-2
1729244932.474576,307386.000,43945,3,MY,1,100,-2
1729244932.514575,307426.000,43963,2,MY,1,100,-2
1729244932.554575,307466.000,43963,2,MY,1,100,-3
1729244932.594242,307505.667,43981,3,MY,1,100,-2
1729244932.633908,307545.333,43981,3,MY,1,100,-2
1729244932.673575,307585.000,43981,3,MY,1,100,-2
1729244932.714075,307625.500,43997,2,MY,1,100,-3
1729244932.754574,307666.000,43997,2,MY,1,100,-2
1729244932.794241,307705.667,44013,3,MY,1,100,-3
1729244932.833907,307745.333,44013,3,MY,1,100,-3
1729244932.873574,307785.000,44013,3,MY,1,100,-2
1729244932.914074,307825.500,44030,2,MY,1,100,-2
1729244932.954573,307866.000,44030,2,MY,1,100,-3
1729244932.994240,307905.667,44046,3,MY,1,100,-2
1729244933.033906,307945.333,44046,3,MY,1,100,-2
1729244933.073573,307985.000,44046,3,MY,1,100,-3
1729244933.114073,308025.500,44064,2,MY,1,100,-2
1729244933.154572,308066.000,44064,2,MY,1,100,-2
1729244933.194239,308105.667,44080,3,MY,1,100,-3
1729244933.233905,308145.333,44080,3,MY,1,100,-3
1729244933.273572,308185.000,44080,3,MY,1,100,-3
1729244933.313572,308225.000,44097,2,MY,1,100,-1
1729244933.353571,308265.000,44097,2,MY,1,100,-2
1729244933.393905,308305.333,44113,3,MY,1,100,-2
1729244933.434238,308345.667,44113,3,MY,1,100,-3
1729244933.474571,308386.000,44113,3,MY,1,100,-2
1729244933.521071,308432.500,44131,2,MY,1,100,-3
1729244933.567570,308479.000,44131,2,MY,1,100,-3
1729244933.607570,308519.000,44145,3,MY,1,100,-3
1729244933.647570,308559.000,44145,3,MY,1,100,-4
1729244933.687570,308599.000,44145,3,MY,1,100,-4
1729244933.727570,308639.000,44162,2,MY,1,100,-2
1729244933.767570,308679.000,44162,2,MY,1,100,-2
1729244933.807569,308719.000,44179,3,MY,1,100,-3
1729244933.847569,308759.000,44179,3,MY,1,100,-2
1729244933.887569,308799.000,44179,3,MY,1,100,-4
1729244933.927569,308839.000,44198,2,MY,1,100,-1
1729244933.967568,308879.000,44198,2,MY,1,100,-2
1729244934.007568,308919.000,44212,3,MY,1,100,-2
1729244934.047568,308959.000,44212,3,MY,1,100,-4
1729244934.087568,308999.000,44212,3,MY,1,100,-1
1729244934.127568,309039.000,44230,2,MY,1,100,-3
1729244934.167567,309079.000,44230,2,MY,1,100,-3
1729244934.207567,309119.000,44246,3,MY,1,100,-2
1729244934.247567,309159.000,44246,3,MY,1,100,-3
1729244934.287567,309199.000,44246,3,MY,1,100,-2
1729244934.327567,309239.000,44263,2,MY,1,100,-3
1729244934.367567,309279.000,44263,2,MY,1,100,-3
1729244934.407566,309319.000,44277,3,MY,1,100,-3
1729244934.447566,309359.000,44277,3,MY,1,100,-2
1729244934.487566,309399.000,44277,3,MY,1,100,-3
1729244934.527566,309439.000,44300,4,MY,1,100,-3
1729244934.567566,309479.000,44300,4,MY,1,100,-2
1729244934.607565,309519.000,44300,4,MY,1,100,-2
1729244934.647565,309559.000,44300,4,MY,1,100,-1
1729244934.687565,309599.000,44314,2,MY,1,100,-2
1729244934.727565,309639.000,44314,2,MY,1,100,-2
1729244934.767565,309679.000,44332,3,MY,1,100,-2
1729244934.807564,309719.000,44332,3,MY,1,100,-2
1729244934.847564,309759.000,44332,3,MY,1,100,-3
1729244934.887564,309799.000,44348,3,MY,1,100,-3
1729244934.927564,309839.000,44348,3,MY,1,100,-2
1729244934.967564,309879.000,44348,3,MY,1,100,-2
1729244935.007563,309919.000,44367,2,MY,1,100,-2
1729244935.047563,309959.000,44367,2,MY,1,100,-3
1729244935.087563,309999.000,44381,2,MY,1,100,-2
1729244935.127563,310039.000,44381,2,MY,1,100,-3
1729244935.167563,310079.000,44399,3,MY,1,100,-2
1729244935.207562,310119.000,44399,3,MY,1,100,-3
1729244935.247562,310159.000,44399,3,MY,1,100,-2
1729244935.287562,310199.000,44415,3,MY,1,100,-2
1729244935.327562,310239.000,44415,3,MY,1,100,-3
1729244935.367562,310279.000,44415,3,MY,1,100,-1
1729244935.407562,310319.000,44432,2,MY,1,100,-3
1729244935.447561,310359.000,44432,2,MY,1,100,-2
1729244935.487561,310399.000,44448,3,MY,1,100,-2
1729244935.527561,310439.000,44448,3,MY,1,100,-3
1729244935.567561,310479.000,44448,3,MY,1,100,-3
1729244935.614061,310525.500,44464,2,MY,1,100,-2
1729244935.660560,310572.000,44464,2,MY,1,100,-2
1729244935.700560,310612.000,44482,2,MY,1,100,-3
1729244935.740560,310652.000,44482,2,MY,1,100,-3
1729244935.780560,310692.000,44500,3,MY,1,100,-2
1729244935.820560,310732.000,44500,3,MY,1,100,-2
1729244935.860559,310772.000,44500,3,MY,1,100,-2
1729244935.900559,310812.000,44516,3,MY,1,100,-2
1729244935.940559,310852.000,44516,3,MY,1,100,-2
1729244935.980559,310892.000,44516,3,MY,1,100,-3
1729244936.020559,310932.000,44531,2,MY,1,100,-2
1729244936.060558,310972.000,44531,2,MY,1,100,-2
1729244936.100558,311012.000,44548,3,MY,1,100,-2
1729244936.140558,311052.000,44548,3,MY,1,100,-3
1729244936.180558,311092.000,44548,3,MY,1,100,-2
1729244936.220558,311132.000,44565,2,MY,1,100,-2
1729244936.260557,311172.000,44565,2,MY,1,100,-3
1729244936.300557,311212.000,44581,3,MY,1,100,-4
1729244936.340557,311252.000,44581,3,MY,1,100,-1
1729244936.380557,311292.000,44581,3,MY,1,100,-1
1729244936.420557,311332.000,44596,2,MY,1,100,-3
1729244936.460557,311372.000,44596,2,MY,1,100,-3
1729244936.500556,311412.000,44613,3,MY,1,100,-3
1729244936.540556,311452.000,44613,3,MY,1,100,-3
1729244936.580556,311492.000,44613,3,MY,1,100,-2
1729244936.620556,311532.000,44632,2,MY,1,100,-3
1729244936.660555,311572.000,44632,2,MY,1,100,-2
1729244936.700555,311612.000,44648,3,MY,1,100,-2
1729244936.740555,311652.000,44648,3,MY,1,100,-3
1729244936.780555,311692.000,44648,3,MY,1,100,-2
1729244936.820555,311732.000,44664,2,MY,1,100,-2
1729244936.860554,311772.000,44664,2,MY,1,100,-2
1729244936.900554,311812.000,44680,3,MY,1,100,-2
1729244936.940554,311852.000,44680,3,MY,1,100,-4
1729244936.980554,311892.000,44680,3,MY,1,100,-2
1729244937.020554,311932.000,44697,3,MY,1,100,-3
1729244937.060554,311972.000,44697,3,MY,1,100,-2
1729244937.100553,312012.000,44697,3,MY,1,100,-3
1729244937.140553,312052.000,44714,2,MY,1,100,-3
1729244937.180553,312092.000,44714,2,MY,1,100,-4
1729244937.220553,312132.000,44729,3,MY,1,100,-2
1729244937.260553,312172.000,44729,3,MY,1,100,-3
1729244937.300552,312212.000,44729,3,MY,1,100,-2
1729244937.340552,312252.000,44745,2,MY,1,100,-2
1729244937.380552,312292.000,44745,2,MY,1,100,-3
1729244937.420552,312332.000,44762,3,MY,1,100,-3
1729244937.460552,312372.000,44762,3,MY,1,100,-2
1729244937.500551,312412.000,44762,3,MY,1,100,-4
1729244937.540551,312452.000,44779,2,MY,1,100,-2
1729244937.580551,312492.000,44779,2,MY,1,100,-2
1729244937.620551,312532.000,44797,2,MY,1,100,-2
1729244937.660551,312572.000,44797,2,MY,1,100,-2
1729244937.704884,312616.333,44812,3,MY,1,100,-3
1729244937.749217,312660.667,44812,3,MY,1,100,-2
1729244937.793550,312705.000,44812,3,MY,1,100,-2
1729244937.833550,312745.000,44830,3,MY,1,100,-4
1729244937.873550,312785.000,44830,3,MY,1,100,-2
1729244937.913549,312825.000,44830,3,MY,1,100,-3
1729244937.953549,312865.000,44846,2,MY,1,100,-3
1729244937.993549,312905.000,44846,2,MY,1,100,-3
1729244938.033549,312945.000,44863,3,MY,1,100,-4
1729244938.073549,312985.000,44863,3,MY,1,100,-2
1729244938.113549,313025.000,44863,3,MY,1,100,-3
1729244938.153548,313065.000,44878,2,MY,1,100,-2
1729244938.193548,313105.000,44878,2,MY,1,100,-2
1729244938.233548,313145.000,44897,3,MY,1,100,-1
1729244938.273548,313185.000,44897,3,MY,1,100,-4
1729244938.313547,313225.000,44897,3,MY,1,100,-3
1729244938.353547,313265.000,44913,2,MY,1,100,-2
1729244938.393547,313305.000,44913,2,MY,1,100,-3
1729244938.433547,313345.000,44931,3,MY,1,100,-2
1729244938.473547,313385.000,44931,3,MY,1,100,-3
1729244938.513546,313425.000,44931,3,MY,1,100,-2
1729244938.553546,313465.000,44947,2,MY,1,100,-3
1729244938.593546,313505.000,44947,2,MY,1,100,-2
1729244938.633546,313545.000,44964,3,MY,1,100,-2
1729244938.673546,313585.000,44964,3,MY,1,100,-4
1729244938.713546,313625.000,44964,3,MY,1,100,-1
1729244938.753545,313665.000,44980,3,MY,1,100,-2
1729244938.793545,313705.000,44980,3,MY,1,100,-3
1729244938.833545,313745.000,44980,3,MY,1,100,-2
1729244938.873545,313785.000,44998,2,MY,1,100,-4
1729244938.913545,313825.000,44998,2,MY,1,100,-3
1729244938.953544,313865.000,45013,3,MY,1,100,-2
1729244938.993544,313905.000,45013,3,MY,1,100,-3
1729244939.033544,313945.000,45013,3,MY,1,100,-2
1729244939.073544,313985.000,45029,2,MY,1,100,-2
1729244939.113544,314025.000,45029,2,MY,1,100,-2
1729244939.153543,314065.000,45048,3,MY,1,100,-3
1729244939.193543,314105.000,45048,3,MY,1,100,-2
1729244939.233543,314145.000,45048,3,MY,1,100,-2
1729244939.273543,314185.000,45065,2,MY,1,100,-3
1729244939.313543,314225.000,45065,2,MY,1,100,-3
1729244939.353543,314265.000,45080,3,MY,1,100,-2
1729244939.393542,314305.000,45080,3,MY,1,100,-2
1729244939.433542,314345.000,45080,3,MY,1,100,-4
1729244939.473542,314385.000,45097,2,MY,1,100,-3
1729244939.513542,314425.000,45097,2,MY,1,100,-3
1729244939.553541,314465.000,45113,3,MY,1,100,-2
1729244939.593541,314505.000,45113,3,MY,1,100,-2
1729244939.633541,314545.000,45113,3,MY,1,100,-2
1729244939.673541,314585.000,45135,3,MY,1,100,-3
1729244939.713541,314625.000,45135,3,MY,1,100,-2
1729244939.753541,314665.000,45135,3,MY,1,100,-3
1729244939.797874,314709.333,45152,3,MY,1,100,-2
1729244939.842207,314753.667,45152,3,MY,1,100,-4
1729244939.886540,314798.000,45152,3,MY,1,100,-3
1729244939.926540,314838.000,45169,2,MY,1,100,-3
1729244939.966539,314878.000,45169,2,MY,1,100,-3
1729244940.006539,314918.000,45183,3,MY,1,100,-2
1729244940.046539,314958.000,45183,3,MY,1,100,-2
1729244940.086539,314998.000,45183,3,MY,1,100,-3
1729244940.126539,315038.000,45203,3,MY,1,100,-2
1729244940.166538,315078.000,45203,3,MY,1,100,-2
1729244940.206538,315118.000,45203,3,MY,1,100,-3
1729244940.246538,315158.000,45219,2,MY,1,100,-3
1729244940.286538,315198.000,45219,2,MY,1,100,-2
1729244940.326538,315238.000,45236,3,MY,1,100,-3
1729244940.366538,315278.000,45236,3,MY,1,100,-2
1729244940.406537,315318.000,45236,3,MY,1,100,-3
1729244940.446537,315358.000,45251,2,MY,1,100,-3
1729244940.486537,315398.000,45251,2,MY,1,100,-3
1729244940.526537,315438.000,45268,3,MY,1,100,-2
1729244940.566537,315478.000,45268,3,MY,1,100,-3
1729244940.606536,315518.000,45268,3,MY,1,100,-4
1729244940.646536,315558.000,45284,2,MY,1,100,-1
1729244940.686536,315598.000,45284,2,MY,1,100,-2
1729244940.726536,315638.000,45301,3,MY,1,100,-4
1729244940.766536,315678.000,45301,3,MY,1,100,-2
1729244940.806535,315718.000,45301,3,MY,1,100,-2
1729244940.846535,315758.000,45318,2,MY,1,100,-2
1729244940.886535,315798.000,45318,2,MY,1,100,-3
1729244940.926535,315838.000,45333,3,MY,1,100,-2
1729244940.966535,315878.000,45333,3,MY,1,100,-3
1729244941.006535,315918.000,45333,3,MY,1,100,-2
1729244941.046534,315958.000,45349,2,MY,1,100,-3
1729244941.086534,315998.000,45349,2,MY,1,100,-2
1729244941.126534,316038.000,45367,3,MY,1,100,-2
1729244941.166534,316078.000,45367,3,MY,1,100,-3
1729244941.206533,316118.000,45367,3,MY,1,100,-3
1729244941.246533,316158.000,45383,3,MY,1,100,-3
1729244941.286533,316198.000,45383,3,MY,1,100,-2
1729244941.326533,316238.000,45383,3,MY,1,100,-2
1729244941.366533,316278.000,45400,2,MY,1,100,-3
1729244941.406533,316318.000,45400,2,MY,1,100,-3
1729244941.446532,316358.000,45417,3,MY,1,100,-3
1729244941.486532,316398.000,45417,3,MY,1,100,-3
1729244941.526532,316438.000,45417,3,MY,1,100,-3
1729244941.566532,316478.000,45434,2,MY,1,100,-3
1729244941.606532,316518.000,45434,2,MY,1,100,-3
1729244941.646531,316558.000,45450,3,MY,1,100,-3
1729244941.686531,316598.000,45450,3,MY,1,100,-2
1729244941.726531,316638.000,45450,3,MY,1,100,-2
1729244941.766531,316678.000,45465,2,MY,1,100,-4
1729244941.806531,316718.000,45465,2,MY,1,100,-3
1729244941.853030,316764.500,45482,2,MY,1,100,-3
1729244941.899530,316811.000,45482,2,MY,1,100,-2
1729244941.939863,316851.333,45499,3,MY,1,100,-3
1729244941.980196,316891.667,45499,3,MY,1,100,-3
1729244942.020530,316932.000,45499,3,MY,1,100,-2
1729244942.060029,316971.500,45517,2,MY,1,100,-4
1729244942.099529,317011.000,45517,2,MY,1,100,-2
1729244942.139862,317051.333,45533,3,MY,1,100,-3
1729244942.180196,317091.667,45533,3,MY,1,100,-3
1729244942.220529,317132.000,45533,3,MY,1,100,-2
1729244942.260195,317171.667,45549,3,MY,1,100,-3
1729244942.299861,317211.333,45549,3,MY,1,100,-2
1729244942.339528,317251.000,45549,3,MY,1,100,-2
1729244942.379528,317291.000,45566,2,MY,1,100,-2
1729244942.419528,317331.000,45566,2,MY,1,100,-3
1729244942.459527,317371.000,45583,3,MY,1,100,-3
1729244942.499527,317411.000,45583,3,MY,1,100,-2
1729244942.539527,317451.000,45583,3,MY,1,100,-3
1729244942.579527,317491.000,45599,2,MY,1,100,-3
1729244942.619527,317531.000,45599,2,MY,1,100,-2
1729244942.659527,317571.000,45614,3,MY,1,100,-4
1729244942.699526,317611.000,45614,3,MY,1,100,-3
1729244942.739526,317651.000,45614,3,MY,1,100,-3
1729244942.779526,317691.000,45631,2,MY,1,100,-2
1729244942.819526,317731.000,45631,2,MY,1,100,-2
1729244942.859525,317771.000,45648,3,MY,1,100,-3
1729244942.899525,317811.000,45648,3,MY,1,100,-3
1729244942.939525,317851.000,45648,3,MY,1,100,-3
1729244942.979525,317891.000,45667,2,MY,1,100,-3
1729244943.019525,317931.000,45667,2,MY,1,100,-3
1729244943.059525,317971.000,45681,3,MY,1,100,-3
1729244943.099524,318011.000,45681,3,MY,1,100,-3
1729244943.139524,318051.000,45681,3,MY,1,100,-4
1729244943.179524,318091.000,45701,2,MY,1,100,-3
1729244943.219524,318131.000,45701,2,MY,1,100,-2
1729244943.259524,318171.000,45717,3,MY,1,100,-2
1729244943.299523,318211.000,45717,3,MY,1,100,-3
1729244943.339523,318251.000,45717,3,MY,1,100,-2
1729244943.379523,318291.000,45734,2,MY,1,100,-3
1729244943.419523,318331.000,45734,2,MY,1,100,-3
1729244943.459523,318371.000,45749,3,MY,1,100,-3
1729244943.499522,318411.000,45749,3,MY,1,100,-2
1729244943.539522,318451.000,45749,3,MY,1,100,-3
1729244943.579522,318491.000,45766,3,MY,1,100,-3
1729244943.619522,318531.000,45766,3,MY,1,100,-2
1729244943.659522,318571.000,45766,3,MY,1,100,-3
1729244943.699522,318611.000,45782,2,MY,1,100,-3
1729244943.739521,318651.000,45782,2,MY,1,100,-4
1729244943.779521,318691.000,45800,3,MY,1,100,-2
1729244943.819521,318731.000,45800,3,MY,1,100,-4
1729244943.859521,318771.000,45800,3,MY,1,100,-2
1729244943.906020,318817.500,45814,2,MY,1,100,-3
1729244943.952520,318864.000,45814,2,MY,1,100,-3
1729244943.992520,318904.000,45831,2,MY,1,100,-2
1729244944.032520,318944.000,45831,2,MY,1,100,-4
1729244944.072520,318984.000,45847,3,MY,1,100,-3
1729244944.112520,319024.000,45847,3,MY,1,100,-1
1729244944.152519,319064.000,45847,3,MY,1,100,-4
1729244944.192519,319104.000,45867,2,MY,1,100,-3
1729244944.232519,319144.000,45867,2,MY,1,100,-3
1729244944.272519,319184.000,45881,3,MY,1,100,-2
1729244944.312519,319224.000,45881,3,MY,1,100,-2
1729244944.352518,319264.000,45881,3,MY,1,100,-4
1729244944.392518,319304.000,45898,3,MY,1,100,-3
1729244944.432518,319344.000,45898,3,MY,1,100,-2
1729244944.472518,319384.000,45898,3,MY,1,100,-2
1729244944.512517,319424.000,45915,2,MY,1,100,-2
1729244944.552517,319464.000,45915,2,MY,1,100,-2
1729244944.592517,319504.000,45932,3,MY,1,100,-2
1729244944.632517,319544.000,45932,3,MY,1,100,-3
1729244944.672517,319584.000,45932,3,MY,1,100,-3
1729244944.712517,319624.000,45947,2,MY,1,100,-3
1729244944.752516,319664.000,45947,2,MY,1,100,-3
1729244944.792516,319704.000,45970,4,MY,1,100,-2
1729244944.832516,319744.000,45970,4,MY,1,100,-3
1729244944.872516,319784.000,45970,4,MY,1,100,-3
1729244944.912516,319824.000,45970,4,MY,1,100,-2
1729244944.952515,319864.000,45984,3,MY,1,100,-2
1729244944.992515,319904.000,45984,3,MY,1,100,-3
1729244945.032515,319944.000,45984,3,MY,1,100,-2
1729244945.072515,319984.000,46003,2,MY,1,100,-2
1729244945.112515,320024.000,46003,2,MY,1,100,-3
1729244945.152514,320064.000,46020,3,MY,1,100,-2
1729244945.192514,320104.000,46020,3,MY,1,100,-2
1729244945.232514,320144.000,46020,3,MY,1,100,-3
1729244945.272514,320184.000,46037,2,MY,1,100,-2
1729244945.312514,320224.000,46037,2,MY,1,100,-3
1729244945.352514,320264.000,46052,3,MY,1,100,-1
1729244945.392513,320304.000,46052,3,MY,1,100,-4
1729244945.432513,320344.000,46052,3,MY,1,100,-2
1729244945.472513,320384.000,46069,2,MY,1,100,-1
1729244945.512513,320424.000,46069,2,MY,1,100,-3
1729244945.552512,320464.000,46085,3,MY,1,100,-3
1729244945.592512,320504.000,46085,3,MY,1,100,-4
1729244945.632512,320544.000,46085,3,MY,1,100,-3
1729244945.672512,320584.000,46102,2,MY,1,100,-1
1729244945.712512,320624.000,46102,2,MY,1,100,-3
1729244945.752512,320664.000,46121,3,MY,1,100,-3
1729244945.792511,320704.000,46121,3,MY,1,100,-2
1729244945.832511,320744.000,46121,3,MY,1,100,-2
1729244945.872511,320784.000,46136,2,MY,1,100,-2
1729244945.912511,320824.000,46136,2,MY,1,100,-2
1729244945.956844,320868.333,46152,3,MY,1,100,-2
1729244946.001177,320912.667,46152,3,MY,1,100,-2
1729244946.045510,320957.000,46152,3,MY,1,100,-2
1729244946.085510,320997.000,46169,2,MY,1,100,-3
1729244946.125510,321037.000,46169,2,MY,1,100,-3
1729244946.165509,321077.000,46186,3,MY,1,100,-3
1729244946.205509,321117.000,46186,3,MY,1,100,-2
1729244946.245509,321157.000,46186,3,MY,1,100,-3
1729244946.285509,321197.000,46201,2,MY,1,100,-2
1729244946.325509,321237.000,46201,2,MY,1,100,-3
1729244946.365509,321277.000,46217,3,MY,1,100,-2
1729244946.405508,321317.000,46217,3,MY,1,100,-2
1729244946.445508,321357.000,46217,3,MY,1,100,-3
1729244946.485508,321397.000,46235,2,MY,1,100,-3
1729244946.525508,321437.000,46235,2,MY,1,100,-2
1729244946.565508,321477.000,46251,3,MY,1,100,-4
1729244946.605507,321517.000,46251,3,MY,1,100,-3
1729244946.645507,321557.000,46251,3,MY,1,100,-3
1729244946.685507,321597.000,46266,2,MY,1,100,-2
1729244946.725507,321637.000,46266,2,MY,1,100,-3
1729244946.765840,321677.333,46283,3,MY,1,100,-3
1729244946.806173,321717.667,46283,3,MY,1,100,-2
1729244946.846506,321758.000,46283,3,MY,1,100,-3
1729244946.886506,321798.000,46302,2,MY,1,100,-2
1729244946.926506,321838.000,46302,2,MY,1,100,-3
1729244946.966506,321878.000,46318,3,MY,1,100,-2
1729244947.006505,321918.000,46318,3,MY,1,100,-3
1729244947.046505,321958.000,46318,3,MY,1,100,-3
1729244947.086505,321998.000,46333,2,MY,1,100,-2
1729244947.126505,322038.000,46333,2,MY,1,100,-2
1729244947.166505,322078.000,46350,3,MY,1,100,-2
1729244947.206505,322118.000,46350,3,MY,1,100,-4
1729244947.246504,322158.000,46350,3,MY,1,100,-3
1729244947.286504,322198.000,46367,3,MY,1,100,-2
1729244947.326504,322238.000,46367,3,MY,1,100,-3
1729244947.366504,322278.000,46367,3,MY,1,100,-2
1729244947.406503,322318.000,46383,2,MY,1,100,-2
1729244947.446503,322358.000,46383,2,MY,1,100,-3
1729244947.486503,322398.000,46399,3,MY,1,100,-3
1729244947.526503,322438.000,46399,3,MY,1,100,-2
1729244947.566503,322478.000,46399,3,MY,1,100,-2
1729244947.606503,322518.000,46415,2,MY,1,100,-2
1729244947.646502,322558.000,46415,2,MY,1,100,-3
1729244947.686169,322597.667,46432,3,MY,1,100,-2
1729244947.725835,322637.333,46432,3,MY,1,100,-2
1729244947.765502,322677.000,46432,3,MY,1,100,-3
1729244947.805502,322717.000,46451,2,MY,1,100,-2
1729244947.845501,322757.000,46451,2,MY,1,100,-2
1729244947.885501,322797.000,46468,3,MY,1,100,-2
1729244947.925501,322837.000,46468,3,MY,1,100,-2
1729244947.965501,322877.000,46468,3,MY,1,100,-2
1729244948.005501,322917.000,46482,2,MY,1,100,-2
1729244948.045501,322957.000,46482,2,MY,1,100,-4
1729244948.090167,323001.667,46500,3,MY,1,100,-3
1729244948.134833,323046.333,46500,3,MY,1,100,-3
1729244948.179500,323091.000,46500,3,MY,1,100,-2
1729244948.219500,323131.000,46518,2,MY,1,100,-3
1729244948.259499,323171.000,46518,2,MY,1,100,-4
1729244948.299499,323211.000,46535,3,MY,1,100,-3
1729244948.339499,323251.000,46535,3,MY,1,100,-2
1729244948.379499,323291.000,46535,3,MY,1,100,-2
1729244948.419499,323331.000,46549,2,MY,1,100,-3
1729244948.459498,323371.000,46549,2,MY,1,100,-1
1729244948.499498,323411.000,46567,3,MY,1,100,-2
