LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1729244897.251746,272163.000,38236,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244897.301746,272213.000,38236,4,EM,1,100,PS
1729244897.355995,272267.250,38269,4,EM,1,100,RS
1729244897.410245,272321.500,38269,4,EM,1,100,RB
1729244897.464495,272375.750,38269,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244897.518745,272430.000,38269,4,EM,1,100,PS
1729244897.568744,272480.000,38301,4,EM,1,100,RS
1729244897.618744,272530.000,38301,4,EM,1,100,RB
1729244897.668744,272580.000,38301,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244897.718744,272630.000,38301,4,EM,1,100,PS
1729244897.768994,272680.250,38337,4,EM,1,100,RS
1729244897.819243,272730.500,38337,4,EM,1,100,RB
1729244897.869493,272780.750,38337,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244897.919743,272831.000,38337,4,EM,1,100,PS
1729244897.969993,272881.250,38368,4,EM,1,100,RS
1729244898.020242,272931.500,38368,4,EM,1,100,RB
1729244898.070492,272981.750,38368,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244898.120742,273032.000,38368,4,EM,1,100,PS
1729244898.170992,273082.250,38404,4,EM,1,100,RS
1729244898.221241,273132.500,38404,4,EM,1,100,RB
1729244898.271491,273182.750,38404,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244898.321741,273233.000,38404,4,EM,1,100,PS
1729244898.372991,273284.250,38435,4,EM,1,100,RS
1729244898.424240,273335.500,38435,4,EM,1,100,RB
1729244898.475490,273386.750,38435,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244898.526740,273438.000,38435,4,EM,1,100,PS
1729244898.593489,273504.750,38474,4,EM,1,100,RS
1729244898.660239,273571.500,38474,4,EM,1,100,RB
1729244898.726989,273638.250,38474,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244898.793739,273705.000,38474,4,EM,1,100,PS
1729244898.843988,273755.250,38508,4,EM,1,100,RS
1729244898.894238,273805.500,38508,4,EM,1,100,RB
1729244898.944488,273855.750,38508,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244898.994738,273906.000,38508,4,EM,1,100,PS
1729244899.045737,273957.000,38541,4,EM,1,100,RS
1729244899.096737,274008.000,38541,4,EM,1,100,RB
1729244899.147737,274059.000,38541,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244899.198737,274110.000,38541,4,EM,1,100,PS
1729244899.248986,274160.250,38575,4,EM,1,100,RS
1729244899.299236,274210.500,38575,4,EM,1,100,RB
1729244899.349486,274260.750,38575,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244899.399736,274311.000,38575,4,EM,1,100,PS
1729244899.449985,274361.250,38607,4,EM,1,100,RS
1729244899.500235,274411.500,38607,4,EM,1,100,RB
1729244899.550485,274461.750,38607,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244899.600735,274512.000,38607,4,EM,1,100,PS
1729244899.650984,274562.250,38640,4,EM,1,100,RS
1729244899.701234,274612.500,38640,4,EM,1,100,RB
1729244899.751484,274662.750,38640,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244899.801734,274713.000,38640,4,EM,1,100,PS
1729244899.851983,274763.250,38672,4,EM,1,100,RS
1729244899.902233,274813.500,38672,4,EM,1,100,RB
1729244899.952483,274863.750,38672,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244900.002733,274914.000,38672,4,EM,1,100,PS
1729244900.052983,274964.250,38705,4,EM,1,100,RS
1729244900.103232,275014.500,38705,4,EM,1,100,RB
1729244900.153482,275064.750,38705,4,EM,1,100,2024-10-18_12-48-08-471817.csv
