LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1713788058.725775,185081.000,28391,1,TH,1,100,31.734
1713788058.858776,185214.000,28412,1,TH,1,100,31.734
1713788058.992778,185348.000,28430,1,TH,1,100,31.760
1713788059.125780,185481.000,28448,1,TH,1,100,31.760
1713788059.258781,185614.000,28480,1,TH,1,100,31.790
1713788059.392783,185748.000,28497,1,TH,1,100,31.790
1713788059.525785,185881.000,28513,1,TH,1,100,31.739
1713788059.658787,186014.000,28545,1,TH,1,100,31.739
1713788059.792788,186148.000,28562,1,TH,1,100,31.687
1713788059.925790,186281.000,28579,1,TH,1,100,31.694
1713788060.058792,186414.000,28610,1,TH,1,100,31.731
1713788060.192794,186548.000,28627,1,TH,1,100,31.731
1713788060.325795,186681.000,28646,1,TH,1,100,31.724
1713788060.458797,186814.000,28677,1,TH,1,100,31.724
1713788060.592799,186948.000,28695,1,TH,1,100,31.755
1713788060.725800,187081.000,28711,1,TH,1,100,31.755
1713788060.858802,187214.000,28743,1,TH,1,100,31.765
1713788060.992804,187348.000,28762,1,TH,1,100,31.765
1713788061.125805,187481.000,28778,1,TH,1,100,31.758
1713788061.258807,187614.000,28810,1,TH,1,100,31.765
1713788061.392809,187748.000,28827,1,TH,1,100,31.728
1713788061.525810,187881.000,28843,1,TH,1,100,31.728
1713788061.658812,188014.000,28861,1,TH,1,100,31.775
1713788061.792814,188148.000,28892,1,TH,1,100,31.774
1713788061.925816,188281.000,28909,1,TH,1,100,31.789
1713788062.058817,188414.000,28926,1,TH,1,100,31.789
1713788062.191819,188547.000,28958,1,TH,1,100,31.757
1713788062.325821,188681.000,28974,1,TH,1,100,31.757
1713788062.458822,188814.000,28991,1,TH,1,100,31.806
1713788062.591824,188947.000,29023,1,TH,1,100,31.813
1713788062.725826,189081.000,29039,1,TH,1,100,31.730
1713788062.858828,189214.000,29056,1,TH,1,100,31.730
1713788062.991829,189347.000,29088,1,TH,1,100,31.725
1713788063.125831,189481.000,29104,1,TH,1,100,31.725
1713788063.258833,189614.000,29122,1,TH,1,100,31.750
1713788063.391834,189747.000,29153,1,TH,1,100,31.750
1713788063.525836,189881.000,29171,1,TH,1,100,31.813
1713788063.658838,190014.000,29189,1,TH,1,100,31.813
1713788063.791840,190147.000,29220,1,TH,1,100,31.781
1713788063.925841,190281.000,29242,1,TH,1,100,31.789
1713788064.058843,190414.000,29259,1,TH,1,100,31.779
1713788064.191845,190547.000,29275,1,TH,1,100,31.779
1713788064.325846,190681.000,29307,1,TH,1,100,31.852
1713788064.458848,190814.000,29324,1,TH,1,100,31.852
1713788064.591850,190947.000,29343,1,TH,1,100,31.764
1713788064.725852,191081.000,29374,1,TH,1,100,31.764
1713788064.858853,191214.000,29391,1,TH,1,100,31.762
1713788064.991855,191347.000,29408,1,TH,1,100,31.762
1713788065.125857,191481.000,29439,1,TH,1,100,31.869
1713788065.258858,191614.000,29457,1,TH,1,100,31.876
1713788065.391860,191747.000,29475,1,TH,1,100,31.803
1713788065.525862,191881.000,29509,1,TH,1,100,31.803
1713788065.658864,192014.000,29526,1,TH,1,100,31.830
1713788065.791865,192147.000,29542,1,TH,1,100,31.830
1713788065.925367,192280.500,29576,2,TH,1,100,31.822
1713788066.058869,192414.000,29576,2,TH,1,100,31.822
1713788066.191870,192547.000,29608,1,TH,1,100,31.844
1713788066.324872,192680.000,29624,1,TH,1,100,31.844
1713788066.458874,192814.000,29641,1,TH,1,100,31.800
1713788066.591876,192947.000,29673,1,TH,1,100,31.807
1713788066.724877,193080.000,29689,1,TH,1,100,31.830
1713788066.858879,193214.000,29706,1,TH,1,100,31.830
1713788066.991881,193347.000,29738,1,TH,1,100,31.820
1713788067.124882,193480.000,29754,1,TH,1,100,31.820
1713788067.258884,193614.000,29772,1,TH,1,100,31.790
1713788067.391886,193747.000,29803,1,TH,1,100,31.790
1713788067.524888,193880.000,29819,1,TH,1,100,31.734
1713788067.658889,194014.000,29837,1,TH,1,100,31.734
1713788067.791891,194147.000,29853,1,TH,1,100,31.812
1713788067.924893,194280.000,29885,1,TH,1,100,31.820
1713788068.057894,194413.000,29902,1,TH,1,100,31.841
1713788068.191896,194547.000,29918,1,TH,1,100,31.841
1713788068.324898,194680.000,29950,1,TH,1,100,31.790
1713788068.457900,194813.000,29967,1,TH,1,100,31.790
1713788068.591901,194947.000,29986,1,TH,1,100,31.844
1713788068.724903,195080.000,30017,1,TH,1,100,31.844
1713788068.857905,195213.000,30034,1,TH,1,100,31.868
1713788068.991906,195347.000,30051,1,TH,1,100,31.868
1713788069.124908,195480.000,30087,1,TH,1,100,31.863
1713788069.257910,195613.000,30105,1,TH,1,100,31.863
1713788069.391912,195747.000,30121,1,TH,1,100,31.836
1713788069.524913,195880.000,30157,1,TH,1,100,31.836
1713788069.657915,196013.000,30174,1,TH,1,100,31.802
1713788069.791917,196147.000,30192,1,TH,1,100,31.809
1713788069.924918,196280.000,30210,1,TH,1,100,31.839
1713788070.057920,196413.000,30243,1,TH,1,100,31.839
1713788070.191922,196547.000,30259,1,TH,1,100,31.858
1713788070.324924,196680.000,30279,1,TH,1,100,31.858
1713788070.457925,196813.000,30310,1,TH,1,100,31.865
1713788070.591927,196947.000,30327,1,TH,1,100,31.872
1713788070.724929,197080.000,30344,1,TH,1,100,31.853
1713788070.857930,197213.000,30376,1,TH,1,100,31.853
1713788070.991932,197347.000,30392,1,TH,1,100,31.848
1713788071.124934,197480.000,30409,1,TH,1,100,31.848
1713788071.257936,197613.000,30441,1,TH,1,100,31.841
1713788071.391937,197747.000,30457,1,TH,1,100,31.841
1713788071.524939,197880.000,30474,1,TH,1,100,31.882
1713788071.657941,198013.000,30506,1,TH,1,100,31.882
1713788071.790942,198146.000,30524,1,TH,1,100,31.884
1713788071.924944,198280.000,30542,1,TH,1,100,31.884
1713788072.057946,198413.000,30573,1,TH,1,100,31.850
1713788072.190948,198546.000,30590,1,TH,1,100,31.857
1713788072.324949,198680.000,30607,1,TH,1,100,31.843
1713788072.457951,198813.000,30623,1,TH,1,100,31.843
1713788072.590953,198946.000,30655,1,TH,1,100,31.850
1713788072.724954,199080.000,30672,1,TH,1,100,31.850
1713788072.857956,199213.000,30688,1,TH,1,100,31.862
1713788072.990958,199346.000,30720,1,TH,1,100,31.862
1713788073.124959,199480.000,30737,1,TH,1,100,31.923
1713788073.257961,199613.000,30754,1,TH,1,100,31.923
1713788073.390963,199746.000,30785,1,TH,1,100,31.887
1713788073.524965,199880.000,30802,1,TH,1,100,31.887
1713788073.657966,200013.000,30819,1,TH,1,100,31.850
1713788073.790968,200146.000,30850,1,TH,1,100,31.857
1713788073.924970,200280.000,30868,1,TH,1,100,31.840
1713788074.057971,200413.000,30884,1,TH,1,100,31.840
1713788074.190973,200546.000,30921,1,TH,1,100,31.813
1713788074.324975,200680.000,30938,1,TH,1,100,31.813
1713788074.457977,200813.000,30954,1,TH,1,100,31.796
1713788074.590978,200946.000,30988,1,TH,1,100,31.796
1713788074.723980,201079.000,31005,1,TH,1,100,31.835
1713788074.857982,201213.000,31025,1,TH,1,100,31.835
1713788074.990983,201346.000,31043,1,TH,1,100,31.823
1713788075.124985,201480.000,31074,1,TH,1,100,31.830
1713788075.257987,201613.000,31091,1,TH,1,100,31.869
1713788075.390989,201746.000,31110,1,TH,1,100,31.869
1713788075.523990,201879.000,31142,1,TH,1,100,31.871
1713788075.657992,202013.000,31158,1,TH,1,100,31.871
1713788075.790994,202146.000,31175,1,TH,1,100,31.862
1713788075.923995,202279.000,31209,1,TH,1,100,31.862
1713788076.057997,202413.000,31225,1,TH,1,100,31.852
1713788076.190999,202546.000,31242,1,TH,1,100,31.852
1713788076.324000,202679.000,31274,1,TH,1,100,31.891
1713788076.458002,202813.000,31290,1,TH,1,100,31.891
1713788076.591004,202946.000,31308,1,TH,1,100,31.959
1713788076.724006,203079.000,31339,1,TH,1,100,31.966
1713788076.858007,203213.000,31356,1,TH,1,100,31.859
1713788076.991009,203346.000,31373,1,TH,1,100,31.859
1713788077.124011,203479.000,31389,1,TH,1,100,31.942
1713788077.258013,203613.000,31423,1,TH,1,100,31.942
1713788077.391014,203746.000,31440,1,TH,1,100,31.890
1713788077.524016,203879.000,31456,1,TH,1,100,31.890
1713788077.658018,204013.000,31488,1,TH,1,100,31.900
1713788077.791019,204146.000,31505,1,TH,1,100,31.907
1713788077.924021,204279.000,31522,1,TH,1,100,31.932
1713788078.058023,204413.000,31553,1,TH,1,100,31.932
1713788078.191024,204546.000,31570,1,TH,1,100,31.905
1713788078.324026,204679.000,31587,1,TH,1,100,31.905
1713788078.458028,204813.000,31618,1,TH,1,100,31.915
1713788078.591030,204946.000,31636,1,TH,1,100,31.915
1713788078.724031,205079.000,31652,1,TH,1,100,31.927
1713788078.857033,205212.000,31688,1,TH,1,100,31.927
1713788078.991035,205346.000,31705,1,TH,1,100,31.895
1713788079.124036,205479.000,31721,1,TH,1,100,31.895
1713788079.257038,205612.000,31739,1,TH,1,100,31.888
1713788079.391040,205746.000,31775,1,TH,1,100,31.895
1713788079.524041,205879.000,31793,1,TH,1,100,31.849
1713788079.657043,206012.000,31811,1,TH,1,100,31.849
1713788079.791045,206146.000,31842,1,TH,1,100,31.932
1713788079.924047,206279.000,31859,1,TH,1,100,31.931
1713788080.057048,206412.000,31876,1,TH,1,100,31.885
1713788080.191050,206546.000,31908,1,TH,1,100,31.885
1713788080.324052,206679.000,31926,1,TH,1,100,31.929
1713788080.457053,206812.000,31943,1,TH,1,100,31.936
1713788080.591055,206946.000,31975,1,TH,1,100,31.951
1713788080.724057,207079.000,31991,1,TH,1,100,31.951
1713788080.857059,207212.000,32010,1,TH,1,100,31.948
1713788080.991060,207346.000,32042,1,TH,1,100,31.948
1713788081.124062,207479.000,32058,1,TH,1,100,31.919
1713788081.257064,207612.000,32076,1,TH,1,100,31.919
1713788081.391065,207746.000,32107,1,TH,1,100,31.982
1713788081.524067,207879.000,32126,1,TH,1,100,31.982
1713788081.657069,208012.000,32143,1,TH,1,100,31.878
1713788081.790071,208145.000,32159,1,TH,1,100,31.878
1713788081.924072,208279.000,32191,1,TH,1,100,31.831
1713788082.057074,208412.000,32208,1,TH,1,100,31.831
1713788082.190076,208545.000,32224,1,TH,1,100,31.941
1713788082.324077,208679.000,32258,1,TH,1,100,31.948
1713788082.457079,208812.000,32275,1,TH,1,100,31.919
1713788082.590081,208945.000,32292,1,TH,1,100,31.919
1713788082.724082,209079.000,32323,1,TH,1,100,31.865
1713788082.857084,209212.000,32340,1,TH,1,100,31.865
1713788082.990086,209345.000,32359,1,TH,1,100,31.958
1713788083.124088,209479.000,32390,1,TH,1,100,31.958
1713788083.257089,209612.000,32408,1,TH,1,100,31.958
1713788083.390091,209745.000,32424,1,TH,1,100,31.958
1713788083.524093,209879.000,32456,1,TH,1,100,31.999
1713788083.657094,210012.000,32473,1,TH,1,100,31.999
1713788083.790096,210145.000,32489,1,TH,1,100,31.987
1713788083.924098,210279.000,32521,1,TH,1,100,31.994
1713788084.057100,210412.000,32540,1,TH,1,100,31.906
1713788084.190101,210545.000,32556,1,TH,1,100,31.906
1713788084.324103,210679.000,32574,1,TH,1,100,31.974
1713788084.457105,210812.000,32612,1,TH,1,100,31.974
1713788084.590106,210945.000,32629,1,TH,1,100,31.862
1713788084.723108,211078.000,32646,1,TH,1,100,31.862
1713788084.857110,211212.000,32678,1,TH,1,100,32.013
1713788084.990112,211345.000,32696,1,TH,1,100,32.013
1713788085.123113,211478.000,32713,1,TH,1,100,31.923
1713788085.257115,211612.000,32749,1,TH,1,100,31.930
1713788085.390117,211745.000,32767,1,TH,1,100,31.918
1713788085.523118,211878.000,32784,1,TH,1,100,31.918
1713788085.657120,212012.000,32818,1,TH,1,100,32.023
1713788085.790122,212145.000,32834,1,TH,1,100,32.023
1713788085.923124,212278.000,32852,1,TH,1,100,31.938
1713788086.057125,212412.000,32885,1,TH,1,100,31.938
1713788086.190127,212545.000,32901,1,TH,1,100,31.964
1713788086.323129,212678.000,32919,1,TH,1,100,31.964
1713788086.457130,212812.000,32937,1,TH,1,100,31.967
1713788086.590132,212945.000,32969,1,TH,1,100,31.967
1713788086.723134,213078.000,32986,1,TH,1,100,32.059
1713788086.857136,213212.000,33002,1,TH,1,100,32.066
1713788086.990137,213345.000,33038,1,TH,1,100,31.969
1713788087.123139,213478.000,33055,1,TH,1,100,31.969
1713788087.257141,213612.000,33072,1,TH,1,100,31.993
1713788087.390142,213745.000,33103,1,TH,1,100,31.993
1713788087.523144,213878.000,33120,1,TH,1,100,31.959
1713788087.657146,214012.000,33139,1,TH,1,100,31.959
1713788087.790148,214145.000,33170,1,TH,1,100,31.976
1713788087.923149,214278.000,33188,1,TH,1,100,31.976
1713788088.056151,214411.000,33204,1,TH,1,100,32.010
1713788088.190153,214545.000,33238,1,TH,1,100,32.010
1713788088.323154,214678.000,33255,1,TH,1,100,32.010
1713788088.456156,214811.000,33273,1,TH,1,100,32.017
1713788088.590158,214945.000,33305,1,TH,1,100,31.939
1713788088.723160,215078.000,33322,1,TH,1,100,31.939
1713788088.856161,215211.000,33338,1,TH,1,100,31.896
1713788088.990163,215345.000,33356,1,TH,1,100,31.896
1713788089.123165,215478.000,33387,1,TH,1,100,32.029
1713788089.256166,215611.000,33404,1,TH,1,100,32.037
1713788089.390168,215745.000,33421,1,TH,1,100,31.881
1713788089.523170,215878.000,33458,2,TH,1,100,31.874
1713788089.656172,216011.000,33458,2,TH,1,100,31.927
1713788089.790173,216145.000,33489,1,TH,1,100,31.934
1713788089.923175,216278.000,33507,1,TH,1,100,31.907
1713788090.056177,216411.000,33523,1,TH,1,100,31.907
1713788090.190178,216545.000,33540,1,TH,1,100,31.988
1713788090.323180,216678.000,33574,1,TH,1,100,31.988
1713788090.456182,216811.000,33592,1,TH,1,100,31.951
1713788090.590183,216945.000,33610,1,TH,1,100,31.951
1713788090.723185,217078.000,33641,1,TH,1,100,31.956
1713788090.856187,217211.000,33657,1,TH,1,100,31.963
1713788090.990189,217345.000,33675,1,TH,1,100,31.997
1713788091.123190,217478.000,33706,1,TH,1,100,31.997
1713788091.256192,217611.000,33723,1,TH,1,100,31.978
1713788091.390194,217745.000,33740,1,TH,1,100,31.978
1713788091.523196,217878.000,33772,1,TH,1,100,31.980
1713788091.656197,218011.000,33788,1,TH,1,100,31.980
1713788091.789199,218144.000,33805,1,TH,1,100,32.073
1713788091.923201,218278.000,33837,1,TH,1,100,32.073
1713788092.056202,218411.000,33853,1,TH,1,100,31.936
1713788092.189204,218544.000,33870,1,TH,1,100,31.936
1713788092.323206,218678.000,33904,1,TH,1,100,32.024
1713788092.456208,218811.000,33920,1,TH,1,100,32.024
1713788092.589209,218944.000,33940,1,TH,1,100,31.992
1713788092.723211,219078.000,33956,1,TH,1,100,31.999
1713788092.856213,219211.000,33988,1,TH,1,100,32.063
1713788092.989214,219344.000,34005,1,TH,1,100,32.063
1713788093.123216,219478.000,34021,1,TH,1,100,32.038
1713788093.256218,219611.000,34053,1,TH,1,100,32.038
1713788093.389219,219744.000,34070,1,TH,1,100,31.987
1713788093.523221,219878.000,34086,1,TH,1,100,31.987
1713788093.656223,220011.000,34118,1,TH,1,100,31.936
1713788093.789225,220144.000,34135,1,TH,1,100,31.943
1713788093.923226,220278.000,34156,1,TH,1,100,31.897
1713788094.056228,220411.000,34187,1,TH,1,100,31.897
1713788094.189230,220544.000,34204,1,TH,1,100,32.077
1713788094.323231,220678.000,34221,1,TH,1,100,32.077
1713788094.456233,220811.000,34252,1,TH,1,100,31.977
1713788094.589235,220944.000,34270,1,TH,1,100,31.977
1713788094.722236,221077.000,34294,1,TH,1,100,31.967
1713788094.856238,221211.000,34310,1,TH,1,100,31.967
1713788094.989240,221344.000,34328,1,TH,1,100,32.053
1713788095.123242,221478.000,34359,1,TH,1,100,32.053
1713788095.256243,221611.000,34376,1,TH,1,100,32.006
1713788095.389245,221744.000,34395,1,TH,1,100,32.006
1713788095.522247,221877.000,34427,1,TH,1,100,32.031
1713788095.656249,222011.000,34443,1,TH,1,100,32.038
1713788095.789250,222144.000,34460,1,TH,1,100,32.009
1713788095.923252,222278.000,34494,1,TH,1,100,32.009
1713788096.056254,222411.000,34510,1,TH,1,100,32.021
1713788096.189255,222544.000,34527,1,TH,1,100,32.021
1713788096.322257,222677.000,34559,1,TH,1,100,32.043
1713788096.456259,222811.000,34575,1,TH,1,100,32.043
1713788096.589260,222944.000,34595,1,TH,1,100,32.033
1713788096.722262,223077.000,34611,1,TH,1,100,32.033
1713788096.856264,223211.000,34645,1,TH,1,100,31.957
1713788096.989266,223344.000,34662,1,TH,1,100,31.965
1713788097.122267,223477.000,34678,1,TH,1,100,31.979
1713788097.256269,223611.000,34710,1,TH,1,100,31.979
1713788097.389271,223744.000,34727,1,TH,1,100,31.962
1713788097.522272,223877.000,34743,1,TH,1,100,31.962
1713788097.656274,224011.000,34775,1,TH,1,100,32.128
1713788097.789276,224144.000,34792,1,TH,1,100,32.127
1713788097.922277,224277.000,34809,1,TH,1,100,32.011
1713788098.056279,224411.000,34840,1,TH,1,100,32.011
1713788098.189281,224544.000,34859,1,TH,1,100,31.979
1713788098.322283,224677.000,34876,1,TH,1,100,31.986
1713788098.455284,224810.000,34907,1,TH,1,100,32.086
1713788098.589286,224944.000,34925,1,TH,1,100,32.086
1713788098.722288,225077.000,34941,1,TH,1,100,32.081
1713788098.855289,225210.000,34958,1,TH,1,100,32.081
1713788098.989291,225344.000,34992,1,TH,1,100,32.093
1713788099.122293,225477.000,35008,1,TH,1,100,32.093
1713788099.255295,225610.000,35026,1,TH,1,100,32.059
1713788099.389296,225744.000,35057,1,TH,1,100,32.059
1713788099.522298,225877.000,35073,1,TH,1,100,31.984
1713788099.655300,226010.000,35091,1,TH,1,100,31.991
1713788099.789301,226144.000,35129,1,TH,1,100,32.057
1713788099.922303,226277.000,35145,1,TH,1,100,32.057
1713788100.055305,226410.000,35162,1,TH,1,100,32.035
1713788100.189307,226544.000,35178,1,TH,1,100,32.035
1713788100.322308,226677.000,35198,1,TH,1,100,31.991
1713788100.455310,226810.000,35229,1,TH,1,100,31.991
1713788100.589312,226944.000,35248,1,TH,1,100,32.062
1713788100.722313,227077.000,35265,1,TH,1,100,32.062
1713788100.855315,227210.000,35281,1,TH,1,100,32.083
1713788100.989317,227344.000,35313,1,TH,1,100,32.090
1713788101.122319,227477.000,35330,1,TH,1,100,32.083
1713788101.255320,227610.000,35347,1,TH,1,100,32.083
1713788101.389322,227744.000,35380,1,TH,1,100,32.061
1713788101.522324,227877.000,35397,1,TH,1,100,32.061
1713788101.655325,228010.000,35414,1,TH,1,100,32.117
1713788101.788327,228143.000,35445,1,TH,1,100,32.117
1713788101.922329,228277.000,35463,1,TH,1,100,32.049
1713788102.055331,228410.000,35481,1,TH,1,100,32.049
1713788102.188332,228543.000,35513,1,TH,1,100,32.051
1713788102.322334,228677.000,35530,1,TH,1,100,32.051
1713788102.455336,228810.000,35546,1,TH,1,100,32.078
1713788102.588337,228943.000,35566,1,TH,1,100,32.078
1713788102.722339,229077.000,35597,1,TH,1,100,32.044
1713788102.855341,229210.000,35613,1,TH,1,100,32.051
1713788102.988343,229343.000,35631,1,TH,1,100,32.076
1713788103.122344,229477.000,35662,1,TH,1,100,32.076
1713788103.255346,229610.000,35679,1,TH,1,100,32.061
1713788103.388348,229743.000,35696,1,TH,1,100,32.061
1713788103.522349,229877.000,35728,1,TH,1,100,32.093
1713788103.655351,230010.000,35744,1,TH,1,100,32.093
1713788103.788353,230143.000,35761,1,TH,1,100,32.102
1713788103.922354,230277.000,35793,1,TH,1,100,32.102
1713788104.055356,230410.000,35811,1,TH,1,100,32.046
1713788104.188358,230543.000,35828,1,TH,1,100,32.046
1713788104.321360,230676.000,35860,1,TH,1,100,32.061
1713788104.455361,230810.000,35876,1,TH,1,100,32.068
1713788104.588363,230943.000,35894,1,TH,1,100,32.053
1713788104.721365,231076.000,35910,1,TH,1,100,32.053
1713788104.854867,231209.500,35950,2,TH,1,100,32.053
1713788104.988368,231343.000,35950,2,TH,1,100,32.053
1713788105.121370,231476.000,35966,1,TH,1,100,32.039
1713788105.255372,231610.000,36000,1,TH,1,100,32.039
1713788105.388373,231743.000,36017,1,TH,1,100,32.078
1713788105.521375,231876.000,36033,1,TH,1,100,32.078
1713788105.655377,232010.000,36067,1,TH,1,100,32.044
1713788105.788378,232143.000,36084,1,TH,1,100,32.044
1713788105.921380,232276.000,36103,1,TH,1,100,32.066
1713788106.055382,232410.000,36134,1,TH,1,100,32.073
1713788106.188384,232543.000,36151,1,TH,1,100,32.090
1713788106.321385,232676.000,36168,1,TH,1,100,32.090
1713788106.455387,232810.000,36199,1,TH,1,100,32.107
1713788106.588389,232943.000,36217,1,TH,1,100,32.107
1713788106.721390,233076.000,36233,1,TH,1,100,32.104
1713788106.855392,233210.000,36265,1,TH,1,100,32.104
1713788106.988394,233343.000,36282,1,TH,1,100,32.060
1713788107.121396,233476.000,36298,1,TH,1,100,32.060
1713788107.255397,233610.000,36330,1,TH,1,100,32.004
1713788107.388399,233743.000,36347,1,TH,1,100,32.004
1713788107.521401,233876.000,36363,1,TH,1,100,32.155
1713788107.655402,234010.000,36381,1,TH,1,100,32.163
1713788107.788404,234143.000,36412,1,TH,1,100,32.058
1713788107.921406,234276.000,36429,1,TH,1,100,32.058
1713788108.054408,234409.000,36446,1,TH,1,100,32.114
1713788108.188409,234543.000,36478,1,TH,1,100,32.114
1713788108.321411,234676.000,36496,1,TH,1,100,32.092
1713788108.454413,234809.000,36513,1,TH,1,100,32.092
1713788108.588414,234943.000,36545,1,TH,1,100,32.126
1713788108.721416,235076.000,36561,1,TH,1,100,32.126
1713788108.854418,235209.000,36580,1,TH,1,100,32.097
1713788108.988420,235343.000,36614,1,TH,1,100,32.097
1713788109.121421,235476.000,36630,1,TH,1,100,32.077
1713788109.254423,235609.000,36648,1,TH,1,100,32.077
1713788109.388425,235743.000,36681,1,TH,1,100,32.131
1713788109.521426,235876.000,36697,1,TH,1,100,32.138
1713788109.654428,236009.000,36715,1,TH,1,100,32.157
1713788109.788430,236143.000,36733,1,TH,1,100,32.157
1713788109.921432,236276.000,36765,1,TH,1,100,32.152
1713788110.054433,236409.000,36787,1,TH,1,100,32.152
1713788110.188435,236543.000,36803,1,TH,1,100,32.099
1713788110.321437,236676.000,36823,1,TH,1,100,32.099
1713788110.454438,236809.000,36858,1,TH,1,100,32.075
1713788110.588440,236943.000,36875,1,TH,1,100,32.075
1713788110.721442,237076.000,36892,1,TH,1,100,32.145
1713788110.854444,237209.000,36926,1,TH,1,100,32.152
1713788110.988445,237343.000,36942,1,TH,1,100,32.142
1713788111.121447,237476.000,36959,1,TH,1,100,32.142
1713788111.254449,237609.000,36976,1,TH,1,100,32.111
1713788111.388450,237743.000,37009,1,TH,1,100,32.111
1713788111.521452,237876.000,37026,1,TH,1,100,32.150
1713788111.654454,238009.000,37045,1,TH,1,100,32.150
1713788111.787455,238142.000,37076,1,TH,1,100,32.128
1713788111.921457,238276.000,37094,1,TH,1,100,32.128
1713788112.054459,238409.000,37112,1,TH,1,100,32.157
1713788112.188461,238543.000,37148,1,TH,1,100,32.157
1713788112.321462,238676.000,37165,1,TH,1,100,32.079
1713788112.454464,238809.000,37181,1,TH,1,100,32.079
1713788112.587466,238942.000,37213,1,TH,1,100,32.145
1713788112.721467,239076.000,37232,1,TH,1,100,32.145
1713788112.854469,239209.000,37248,1,TH,1,100,32.203
1713788112.987471,239342.000,37280,1,TH,1,100,32.210
1713788113.121473,239476.000,37297,1,TH,1,100,32.147
1713788113.254474,239609.000,37314,1,TH,1,100,32.147
1713788113.387476,239742.000,37331,1,TH,1,100,32.222
1713788113.521478,239876.000,37363,1,TH,1,100,32.222
1713788113.654479,240009.000,37379,1,TH,1,100,32.203
1713788113.787481,240142.000,37398,1,TH,1,100,32.203
1713788113.921483,240276.000,37430,1,TH,1,100,32.149
1713788114.054485,240409.000,37448,1,TH,1,100,32.149
1713788114.187486,240542.000,37465,1,TH,1,100,32.191
1713788114.321488,240676.000,37497,1,TH,1,100,32.198
1713788114.454490,240809.000,37513,1,TH,1,100,32.164
1713788114.587491,240942.000,37531,1,TH,1,100,32.164
1713788114.721493,241076.000,37562,1,TH,1,100,32.130
1713788114.854495,241209.000,37580,1,TH,1,100,32.130
1713788114.987496,241342.000,37598,1,TH,1,100,32.130
1713788115.120998,241475.500,37636,2,TH,1,100,32.130
1713788115.254500,241609.000,37636,2,TH,1,100,32.096
1713788115.387502,241742.000,37669,1,TH,1,100,32.096
1713788115.520503,241875.000,37685,1,TH,1,100,32.144
1713788115.654505,242009.000,37705,1,TH,1,100,32.144
1713788115.787507,242142.000,37738,1,TH,1,100,32.110
1713788115.920508,242275.000,37755,1,TH,1,100,32.118
1713788116.054510,242409.000,37772,1,TH,1,100,32.176
1713788116.187512,242542.000,37804,1,TH,1,100,32.176
1713788116.320513,242675.000,37820,1,TH,1,100,32.120
1713788116.454515,242809.000,37837,1,TH,1,100,32.120
1713788116.587517,242942.000,37869,1,TH,1,100,32.096
1713788116.720519,243075.000,37885,1,TH,1,100,32.096
1713788116.854520,243209.000,37902,1,TH,1,100,32.161
1713788116.987522,243342.000,37919,1,TH,1,100,32.161
1713788117.120524,243475.000,37950,1,TH,1,100,32.120
1713788117.254526,243609.000,37968,1,TH,1,100,32.120
1713788117.387527,243742.000,37984,1,TH,1,100,32.127
1713788117.520529,243875.000,38016,1,TH,1,100,32.127
1713788117.654531,244009.000,38035,1,TH,1,100,32.156
1713788117.787532,244142.000,38051,1,TH,1,100,32.163
1713788117.920534,244275.000,38083,1,TH,1,100,32.212
1713788118.054536,244409.000,38100,1,TH,1,100,32.212
1713788118.187537,244542.000,38116,1,TH,1,100,32.117
1713788118.320539,244675.000,38148,1,TH,1,100,32.117
1713788118.453541,244808.000,38167,1,TH,1,100,32.156
1713788118.587543,244942.000,38184,1,TH,1,100,32.156
1713788118.720544,245075.000,38215,1,TH,1,100,32.175
1713788118.853546,245208.000,38232,1,TH,1,100,32.175
1713788118.987548,245342.000,38249,1,TH,1,100,32.112
1713788119.120549,245475.000,38280,1,TH,1,100,32.119
1713788119.253551,245608.000,38300,1,TH,1,100,32.127
1713788119.387553,245742.000,38316,1,TH,1,100,32.127
1713788119.520555,245875.000,38333,1,TH,1,100,32.081
1713788119.653556,246008.000,38367,1,TH,1,100,32.081
1713788119.787558,246142.000,38383,1,TH,1,100,32.170
1713788119.920560,246275.000,38401,1,TH,1,100,32.170
1713788120.053561,246408.000,38434,1,TH,1,100,32.102
1713788120.187563,246542.000,38450,1,TH,1,100,32.102
1713788120.320565,246675.000,38475,1,TH,1,100,32.197
1713788120.453567,246808.000,38493,1,TH,1,100,32.197
1713788120.587568,246942.000,38525,1,TH,1,100,32.102
1713788120.720570,247075.000,38542,1,TH,1,100,32.110
1713788120.853572,247208.000,38558,1,TH,1,100,32.233
1713788120.987573,247342.000,38578,1,TH,1,100,32.233
1713788121.120575,247475.000,38609,1,TH,1,100,32.143
1713788121.253577,247608.000,38626,1,TH,1,100,32.143
1713788121.387578,247742.000,38645,1,TH,1,100,32.158
1713788121.520580,247875.000,38677,1,TH,1,100,32.158
1713788121.653582,248008.000,38693,1,TH,1,100,32.165
1713788121.786584,248141.000,38710,1,TH,1,100,32.165
1713788121.920585,248275.000,38742,1,TH,1,100,32.119
1713788122.053587,248408.000,38758,1,TH,1,100,32.119
1713788122.186589,248541.000,38775,1,TH,1,100,32.219
1713788122.320590,248675.000,38809,1,TH,1,100,32.219
1713788122.453592,248808.000,38825,1,TH,1,100,32.211
1713788122.587594,248942.000,38843,1,TH,1,100,32.219
