LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1713788157.244039,283598.000,44508,3,AY,1,100,0.006
1713788157.284039,283638.000,44508,3,AY,1,100,0.003
1713788157.324040,283678.000,44525,2,AY,1,100,0.008
1713788157.364040,283718.000,44525,2,AY,1,100,0.006
1713788157.404041,283758.000,44541,3,AY,1,100,0.003
1713788157.444041,283798.000,44541,3,AY,1,100,-0.001
1713788157.484042,283838.000,44541,3,AY,1,100,-0.003
1713788157.524042,283878.000,44559,2,AY,1,100,-0.003
1713788157.564043,283918.000,44559,2,AY,1,100,-0.000
1713788157.604043,283958.000,44575,2,AY,1,100,0.000
1713788157.644044,283998.000,44575,2,AY,1,100,0.005
1713788157.688378,284042.333,44592,3,AY,1,100,0.001
1713788157.732712,284086.667,44592,3,AY,1,100,0.002
1713788157.777045,284131.000,44592,3,AY,1,100,0.003
1713788157.817046,284171.000,44606,2,AY,1,100,0.008
1713788157.857046,284211.000,44606,2,AY,1,100,0.005
1713788157.897047,284251.000,44626,3,AY,1,100,0.005
1713788157.937047,284291.000,44626,3,AY,1,100,0.011
1713788157.977048,284331.000,44626,3,AY,1,100,-0.004
1713788158.017049,284371.000,44642,3,AY,1,100,-0.005
1713788158.057049,284411.000,44642,3,AY,1,100,0.000
1713788158.097049,284451.000,44642,3,AY,1,100,0.011
1713788158.137050,284491.000,44661,2,AY,1,100,0.004
1713788158.177051,284531.000,44661,2,AY,1,100,0.002
1713788158.217051,284571.000,44676,3,AY,1,100,-0.011
1713788158.257052,284611.000,44676,3,AY,1,100,0.008
1713788158.297052,284651.000,44676,3,AY,1,100,-0.002
1713788158.337053,284691.000,44693,2,AY,1,100,0.003
1713788158.377053,284731.000,44693,2,AY,1,100,0.005
1713788158.416720,284770.667,44709,3,AY,1,100,0.009
1713788158.456388,284810.333,44709,3,AY,1,100,0.003
1713788158.496055,284850.000,44709,3,AY,1,100,0.007
1713788158.536555,284890.500,44727,2,AY,1,100,0.006
1713788158.577056,284931.000,44727,2,AY,1,100,0.001
1713788158.616723,284970.667,44742,3,AY,1,100,0.006
1713788158.656390,285010.333,44742,3,AY,1,100,-0.001
1713788158.696057,285050.000,44742,3,AY,1,100,-0.008
1713788158.736558,285090.500,44760,2,AY,1,100,-0.003
1713788158.777058,285131.000,44760,2,AY,1,100,0.006
1713788158.816725,285170.667,44778,3,AY,1,100,0.006
1713788158.856393,285210.333,44778,3,AY,1,100,0.001
1713788158.896060,285250.000,44778,3,AY,1,100,0.007
1713788158.936560,285290.500,44796,2,AY,1,100,0.006
1713788158.977061,285331.000,44796,2,AY,1,100,0.008
1713788159.016728,285370.667,44811,3,AY,1,100,0.000
1713788159.056395,285410.333,44811,3,AY,1,100,0.006
1713788159.096062,285450.000,44811,3,AY,1,100,-0.000
1713788159.136563,285490.500,44827,2,AY,1,100,0.001
1713788159.177063,285531.000,44827,2,AY,1,100,0.007
1713788159.216731,285570.667,44846,3,AY,1,100,0.005
1713788159.256398,285610.333,44846,3,AY,1,100,0.003
1713788159.296065,285650.000,44846,3,AY,1,100,-0.003
1713788159.336066,285690.000,44863,2,AY,1,100,-0.004
1713788159.376066,285730.000,44863,2,AY,1,100,0.008
1713788159.416066,285770.000,44879,3,AY,1,100,0.008
1713788159.456067,285810.000,44879,3,AY,1,100,0.007
1713788159.496068,285850.000,44879,3,AY,1,100,0.004
1713788159.536068,285890.000,44895,2,AY,1,100,0.002
1713788159.576069,285930.000,44895,2,AY,1,100,0.004
1713788159.620736,285974.667,44913,3,AY,1,100,-0.000
1713788159.665403,286019.333,44913,3,AY,1,100,-0.001
1713788159.710070,286064.000,44913,3,AY,1,100,0.002
1713788159.750071,286104.000,44930,2,AY,1,100,0.008
1713788159.790071,286144.000,44930,2,AY,1,100,0.004
1713788159.830072,286184.000,44947,3,AY,1,100,0.005
1713788159.870072,286224.000,44947,3,AY,1,100,0.007
1713788159.910073,286264.000,44947,3,AY,1,100,0.005
1713788159.950073,286304.000,44962,2,AY,1,100,0.004
1713788159.990074,286344.000,44962,2,AY,1,100,0.003
1713788160.030074,286384.000,44978,3,AY,1,100,-0.002
1713788160.070075,286424.000,44978,3,AY,1,100,-0.001
1713788160.110075,286464.000,44978,3,AY,1,100,0.005
1713788160.150076,286504.000,44997,2,AY,1,100,0.012
1713788160.190076,286544.000,44997,2,AY,1,100,0.013
1713788160.230077,286584.000,45016,3,AY,1,100,-0.001
1713788160.270077,286624.000,45016,3,AY,1,100,-0.006
1713788160.310078,286664.000,45016,3,AY,1,100,-0.003
1713788160.350078,286704.000,45033,2,AY,1,100,0.004
1713788160.390079,286744.000,45033,2,AY,1,100,0.001
1713788160.430079,286784.000,45049,3,AY,1,100,0.006
1713788160.470080,286824.000,45049,3,AY,1,100,0.010
1713788160.510081,286864.000,45049,3,AY,1,100,0.001
1713788160.550081,286904.000,45067,2,AY,1,100,0.002
1713788160.590081,286944.000,45067,2,AY,1,100,0.005
1713788160.630082,286984.000,45085,3,AY,1,100,0.001
1713788160.670083,287024.000,45085,3,AY,1,100,0.006
1713788160.710083,287064.000,45085,3,AY,1,100,0.004
1713788160.750084,287104.000,45100,3,AY,1,100,0.002
1713788160.790084,287144.000,45100,3,AY,1,100,0.010
1713788160.830085,287184.000,45100,3,AY,1,100,-0.005
1713788160.870085,287224.000,45121,2,AY,1,100,0.000
1713788160.910086,287264.000,45121,2,AY,1,100,0.007
1713788160.950086,287304.000,45138,3,AY,1,100,0.009
1713788160.990087,287344.000,45138,3,AY,1,100,0.006
1713788161.030087,287384.000,45138,3,AY,1,100,0.002
1713788161.070088,287424.000,45154,2,AY,1,100,-0.008
1713788161.110088,287464.000,45154,2,AY,1,100,0.002
1713788161.149839,287503.750,45177,4,AY,1,100,-0.004
1713788161.189589,287543.500,45177,4,AY,1,100,0.006
1713788161.229340,287583.250,45177,4,AY,1,100,0.010
1713788161.269090,287623.000,45177,4,AY,1,100,0.011
1713788161.309591,287663.500,45193,2,AY,1,100,0.012
1713788161.350091,287704.000,45193,2,AY,1,100,0.002
1713788161.390092,287744.000,45208,3,AY,1,100,0.001
1713788161.430092,287784.000,45208,3,AY,1,100,0.004
1713788161.470093,287824.000,45208,3,AY,1,100,-0.009
1713788161.510093,287864.000,45227,2,AY,1,100,-0.007
1713788161.550094,287904.000,45227,2,AY,1,100,-0.007
1713788161.594428,287948.333,45244,3,AY,1,100,-0.001
1713788161.638762,287992.667,45244,3,AY,1,100,0.004
1713788161.683095,288037.000,45244,3,AY,1,100,0.001
1713788161.723096,288077.000,45262,2,AY,1,100,0.004
1713788161.763097,288117.000,45262,2,AY,1,100,0.007
1713788161.803097,288157.000,45277,3,AY,1,100,0.008
1713788161.843098,288197.000,45277,3,AY,1,100,0.005
1713788161.883098,288237.000,45277,3,AY,1,100,0.000
1713788161.923099,288277.000,45294,2,AY,1,100,0.007
1713788161.963099,288317.000,45294,2,AY,1,100,0.007
1713788162.003100,288357.000,45311,3,AY,1,100,0.002
1713788162.043100,288397.000,45311,3,AY,1,100,0.005
1713788162.083101,288437.000,45311,3,AY,1,100,0.001
1713788162.123101,288477.000,45329,2,AY,1,100,-0.001
1713788162.163102,288517.000,45329,2,AY,1,100,0.008
1713788162.203102,288557.000,45345,3,AY,1,100,0.006
1713788162.243103,288597.000,45345,3,AY,1,100,0.006
1713788162.283103,288637.000,45345,3,AY,1,100,0.001
1713788162.323104,288677.000,45363,2,AY,1,100,0.001
1713788162.363104,288717.000,45363,2,AY,1,100,0.005
1713788162.403105,288757.000,45380,3,AY,1,100,0.000
1713788162.443105,288797.000,45380,3,AY,1,100,0.001
1713788162.483106,288837.000,45380,3,AY,1,100,-0.001
1713788162.523106,288877.000,45399,2,AY,1,100,0.001
1713788162.563107,288917.000,45399,2,AY,1,100,0.003
1713788162.603107,288957.000,45415,3,AY,1,100,0.005
1713788162.643108,288997.000,45415,3,AY,1,100,0.007
1713788162.683108,289037.000,45415,3,AY,1,100,-0.000
1713788162.723109,289077.000,45430,3,AY,1,100,-0.007
1713788162.763109,289117.000,45430,3,AY,1,100,-0.001
1713788162.803110,289157.000,45430,3,AY,1,100,0.001
1713788162.843111,289197.000,45449,2,AY,1,100,0.001
1713788162.883111,289237.000,45449,2,AY,1,100,0.002
1713788162.923111,289277.000,45466,3,AY,1,100,0.010
1713788162.963112,289317.000,45466,3,AY,1,100,0.004
1713788163.003113,289357.000,45466,3,AY,1,100,-0.003
1713788163.043113,289397.000,45482,2,AY,1,100,0.004
1713788163.083113,289437.000,45482,2,AY,1,100,-0.005
1713788163.123114,289477.000,45499,3,AY,1,100,0.012
1713788163.163115,289517.000,45499,3,AY,1,100,0.000
1713788163.203115,289557.000,45499,3,AY,1,100,0.001
1713788163.243116,289597.000,45517,2,AY,1,100,-0.010
1713788163.283116,289637.000,45517,2,AY,1,100,0.003
1713788163.323117,289677.000,45533,3,AY,1,100,0.011
1713788163.363117,289717.000,45533,3,AY,1,100,0.000
1713788163.403118,289757.000,45533,3,AY,1,100,0.004
1713788163.443118,289797.000,45550,2,AY,1,100,0.013
1713788163.483119,289837.000,45550,2,AY,1,100,-0.002
1713788163.523119,289877.000,45565,3,AY,1,100,0.014
1713788163.563120,289917.000,45565,3,AY,1,100,0.019
1713788163.603120,289957.000,45565,3,AY,1,100,0.013
1713788163.643121,289997.000,45582,2,AY,1,100,-0.017
1713788163.683121,290037.000,45582,2,AY,1,100,0.003
1713788163.727788,290081.667,45598,3,AY,1,100,0.008
1713788163.772456,290126.333,45598,3,AY,1,100,0.010
1713788163.817123,290171.000,45598,3,AY,1,100,0.004
1713788163.857123,290211.000,45616,2,AY,1,100,0.010
1713788163.897124,290251.000,45616,2,AY,1,100,-0.002
1713788163.937124,290291.000,45630,3,AY,1,100,-0.001
1713788163.977125,290331.000,45630,3,AY,1,100,0.006
1713788164.017126,290371.000,45630,3,AY,1,100,0.001
1713788164.057126,290411.000,45649,2,AY,1,100,0.005
1713788164.097126,290451.000,45649,2,AY,1,100,0.013
1713788164.137127,290491.000,45665,3,AY,1,100,0.006
1713788164.177128,290531.000,45665,3,AY,1,100,-0.000
1713788164.217128,290571.000,45665,3,AY,1,100,0.006
1713788164.257128,290611.000,45685,2,AY,1,100,0.011
1713788164.297129,290651.000,45685,2,AY,1,100,0.003
1713788164.337130,290691.000,45699,3,AY,1,100,0.002
1713788164.377130,290731.000,45699,3,AY,1,100,0.014
1713788164.417131,290771.000,45699,3,AY,1,100,0.001
1713788164.457131,290811.000,45716,2,AY,1,100,-0.013
1713788164.497132,290851.000,45716,2,AY,1,100,-0.009
1713788164.537132,290891.000,45733,3,AY,1,100,0.013
1713788164.577133,290931.000,45733,3,AY,1,100,0.026
1713788164.617133,290971.000,45733,3,AY,1,100,0.010
1713788164.657134,291011.000,45750,2,AY,1,100,0.005
1713788164.697134,291051.000,45750,2,AY,1,100,0.009
1713788164.736801,291090.667,45764,3,AY,1,100,0.001
1713788164.776469,291130.333,45764,3,AY,1,100,0.006
1713788164.816136,291170.000,45764,3,AY,1,100,-0.023
1713788164.856636,291210.500,45782,2,AY,1,100,0.004
1713788164.897137,291251.000,45782,2,AY,1,100,0.030
1713788164.937137,291291.000,45798,3,AY,1,100,-0.004
1713788164.977138,291331.000,45798,3,AY,1,100,-0.001
1713788165.017138,291371.000,45798,3,AY,1,100,0.012
1713788165.056806,291410.667,45817,3,AY,1,100,-0.013
1713788165.096473,291450.333,45817,3,AY,1,100,-0.001
1713788165.136140,291490.000,45817,3,AY,1,100,0.010
1713788165.176640,291530.500,45832,2,AY,1,100,-0.002
1713788165.217141,291571.000,45832,2,AY,1,100,0.010
1713788165.256808,291610.667,45851,3,AY,1,100,0.013
1713788165.296475,291650.333,45851,3,AY,1,100,-0.004
1713788165.336143,291690.000,45851,3,AY,1,100,-0.009
1713788165.376143,291730.000,45867,2,AY,1,100,0.002
1713788165.416143,291770.000,45867,2,AY,1,100,0.004
1713788165.456144,291810.000,45884,3,AY,1,100,0.001
1713788165.496145,291850.000,45884,3,AY,1,100,0.013
1713788165.536145,291890.000,45884,3,AY,1,100,0.000
1713788165.576145,291930.000,45901,2,AY,1,100,-0.006
1713788165.616146,291970.000,45901,2,AY,1,100,0.014
1713788165.656147,292010.000,45916,3,AY,1,100,0.021
1713788165.696147,292050.000,45916,3,AY,1,100,0.006
1713788165.736148,292090.000,45916,3,AY,1,100,-0.003
1713788165.782648,292136.500,45932,2,AY,1,100,0.001
1713788165.829149,292183.000,45932,2,AY,1,100,-0.007
1713788165.869149,292223.000,45950,2,AY,1,100,-0.007
1713788165.909150,292263.000,45950,2,AY,1,100,-0.016
1713788165.949150,292303.000,45968,3,AY,1,100,0.000
1713788165.989151,292343.000,45968,3,AY,1,100,0.002
1713788166.029151,292383.000,45968,3,AY,1,100,-0.002
1713788166.069152,292423.000,45983,3,AY,1,100,0.006
1713788166.109152,292463.000,45983,3,AY,1,100,0.021
1713788166.149153,292503.000,45983,3,AY,1,100,0.029
1713788166.189153,292543.000,46002,2,AY,1,100,0.019
1713788166.229154,292583.000,46002,2,AY,1,100,0.005
1713788166.269154,292623.000,46024,4,AY,1,100,-0.001
1713788166.309155,292663.000,46024,4,AY,1,100,-0.025
1713788166.349155,292703.000,46024,4,AY,1,100,-0.008
1713788166.389156,292743.000,46024,4,AY,1,100,-0.010
1713788166.429157,292783.000,46040,2,AY,1,100,-0.007
1713788166.469157,292823.000,46040,2,AY,1,100,0.004
1713788166.509157,292863.000,46058,3,AY,1,100,0.007
1713788166.549158,292903.000,46058,3,AY,1,100,0.005
1713788166.589159,292943.000,46058,3,AY,1,100,0.004
1713788166.629159,292983.000,46072,2,AY,1,100,0.006
1713788166.669160,293023.000,46072,2,AY,1,100,0.020
1713788166.709160,293063.000,46089,3,AY,1,100,0.005
1713788166.749161,293103.000,46089,3,AY,1,100,-0.002
1713788166.789161,293143.000,46089,3,AY,1,100,-0.005
1713788166.829162,293183.000,46105,2,AY,1,100,0.006
1713788166.869162,293223.000,46105,2,AY,1,100,0.000
1713788166.909163,293263.000,46123,3,AY,1,100,0.003
1713788166.949163,293303.000,46123,3,AY,1,100,0.006
1713788166.989164,293343.000,46123,3,AY,1,100,0.006
1713788167.029164,293383.000,46138,2,AY,1,100,0.001
1713788167.069165,293423.000,46138,2,AY,1,100,-0.000
1713788167.109165,293463.000,46154,3,AY,1,100,0.005
1713788167.149166,293503.000,46154,3,AY,1,100,0.002
1713788167.189166,293543.000,46154,3,AY,1,100,0.004
1713788167.229167,293583.000,46171,3,AY,1,100,0.004
1713788167.269167,293623.000,46171,3,AY,1,100,0.002
1713788167.309168,293663.000,46171,3,AY,1,100,0.002
1713788167.349168,293703.000,46188,2,AY,1,100,0.006
1713788167.389169,293743.000,46188,2,AY,1,100,0.009
1713788167.429169,293783.000,46204,3,AY,1,100,0.006
1713788167.469170,293823.000,46204,3,AY,1,100,0.000
1713788167.509170,293863.000,46204,3,AY,1,100,-0.005
1713788167.549171,293903.000,46220,2,AY,1,100,0.003
1713788167.589171,293943.000,46220,2,AY,1,100,0.004
1713788167.629172,293983.000,46236,3,AY,1,100,0.004
1713788167.669172,294023.000,46236,3,AY,1,100,0.004
1713788167.709173,294063.000,46236,3,AY,1,100,0.004
1713788167.755673,294109.500,46253,2,AY,1,100,0.005
1713788167.802174,294156.000,46253,2,AY,1,100,0.006
1713788167.842175,294196.000,46270,2,AY,1,100,0.004
1713788167.882175,294236.000,46270,2,AY,1,100,0.010
1713788167.922176,294276.000,46285,3,AY,1,100,0.003
1713788167.962176,294316.000,46285,3,AY,1,100,0.004
1713788168.002177,294356.000,46285,3,AY,1,100,0.003
1713788168.042177,294396.000,46301,3,AY,1,100,0.003
1713788168.082178,294436.000,46301,3,AY,1,100,0.002
1713788168.122178,294476.000,46301,3,AY,1,100,-0.002
1713788168.162179,294516.000,46318,2,AY,1,100,-0.002
1713788168.202179,294556.000,46318,2,AY,1,100,-0.002
1713788168.242180,294596.000,46337,3,AY,1,100,-0.001
1713788168.282180,294636.000,46337,3,AY,1,100,0.004
1713788168.322181,294676.000,46337,3,AY,1,100,0.028
1713788168.362181,294716.000,46352,2,AY,1,100,0.010
1713788168.402182,294756.000,46352,2,AY,1,100,0.005
1713788168.442182,294796.000,46368,3,AY,1,100,0.007
1713788168.482183,294836.000,46368,3,AY,1,100,0.005
1713788168.522183,294876.000,46368,3,AY,1,100,-0.000
1713788168.562184,294916.000,46386,2,AY,1,100,-0.006
1713788168.602184,294956.000,46386,2,AY,1,100,-0.006
1713788168.642185,294996.000,46402,3,AY,1,100,0.000
1713788168.682185,295036.000,46402,3,AY,1,100,0.007
1713788168.722186,295076.000,46402,3,AY,1,100,0.014
1713788168.762186,295116.000,46417,2,AY,1,100,0.001
1713788168.802187,295156.000,46417,2,AY,1,100,0.004
1713788168.842187,295196.000,46434,3,AY,1,100,0.004
1713788168.882188,295236.000,46434,3,AY,1,100,0.008
1713788168.922189,295276.000,46434,3,AY,1,100,0.004
1713788168.962189,295316.000,46451,2,AY,1,100,0.004
1713788169.002189,295356.000,46451,2,AY,1,100,0.001
1713788169.042190,295396.000,46469,3,AY,1,100,-0.007
1713788169.082191,295436.000,46469,3,AY,1,100,0.002
1713788169.122191,295476.000,46469,3,AY,1,100,0.007
1713788169.162192,295516.000,46485,2,AY,1,100,0.008
1713788169.202192,295556.000,46485,2,AY,1,100,0.006
1713788169.242193,295596.000,46501,3,AY,1,100,0.002
1713788169.282193,295636.000,46501,3,AY,1,100,-0.005
1713788169.322194,295676.000,46501,3,AY,1,100,-0.002
1713788169.362194,295716.000,46518,2,AY,1,100,0.003
1713788169.402194,295756.000,46518,2,AY,1,100,0.005
1713788169.442195,295796.000,46534,3,AY,1,100,0.006
1713788169.482196,295836.000,46534,3,AY,1,100,0.005
1713788169.522196,295876.000,46534,3,AY,1,100,0.000
1713788169.562197,295916.000,46551,2,AY,1,100,-0.005
1713788169.602197,295956.000,46551,2,AY,1,100,0.009
1713788169.642198,295996.000,46566,3,AY,1,100,0.001
1713788169.682198,296036.000,46566,3,AY,1,100,0.002
1713788169.722199,296076.000,46566,3,AY,1,100,-0.003
1713788169.769199,296123.000,46585,2,AY,1,100,-0.005
1713788169.816200,296170.000,46585,2,AY,1,100,0.012
1713788169.855867,296209.667,46602,3,AY,1,100,0.018
1713788169.895534,296249.333,46602,3,AY,1,100,-0.012
1713788169.935201,296289.000,46602,3,AY,1,100,0.003
1713788169.975702,296329.500,46619,2,AY,1,100,0.008
1713788170.016202,296370.000,46619,2,AY,1,100,-0.003
1713788170.055953,296409.750,46635,4,AY,1,100,0.005
1713788170.095704,296449.500,46635,4,AY,1,100,0.005
1713788170.135454,296489.250,46635,4,AY,1,100,-0.004
1713788170.175205,296529.000,46635,4,AY,1,100,0.002
1713788170.215205,296569.000,46651,3,AY,1,100,0.007
1713788170.255206,296609.000,46651,3,AY,1,100,-0.003
1713788170.295206,296649.000,46651,3,AY,1,100,0.009
1713788170.335207,296689.000,46669,2,AY,1,100,0.010
1713788170.375207,296729.000,46669,2,AY,1,100,0.003
1713788170.415208,296769.000,46686,3,AY,1,100,-0.007
1713788170.455208,296809.000,46686,3,AY,1,100,-0.000
1713788170.495209,296849.000,46686,3,AY,1,100,0.012
1713788170.535209,296889.000,46703,2,AY,1,100,0.008
1713788170.575210,296929.000,46703,2,AY,1,100,0.002
1713788170.615210,296969.000,46719,3,AY,1,100,-0.001
1713788170.655211,297009.000,46719,3,AY,1,100,-0.000
1713788170.695211,297049.000,46719,3,AY,1,100,0.004
1713788170.735212,297089.000,46734,2,AY,1,100,0.014
1713788170.775212,297129.000,46734,2,AY,1,100,0.007
1713788170.815213,297169.000,46752,3,AY,1,100,-0.002
1713788170.855213,297209.000,46752,3,AY,1,100,0.005
1713788170.895214,297249.000,46752,3,AY,1,100,-0.004
1713788170.935714,297289.500,46768,2,AY,1,100,-0.001
1713788170.976215,297330.000,46768,2,AY,1,100,0.010
1713788171.015882,297369.667,46787,3,AY,1,100,0.007
1713788171.055549,297409.333,46787,3,AY,1,100,-0.002
1713788171.095216,297449.000,46787,3,AY,1,100,-0.003
1713788171.135217,297489.000,46803,2,AY,1,100,-0.020
1713788171.175217,297529.000,46803,2,AY,1,100,-0.004
1713788171.215218,297569.000,46821,3,AY,1,100,0.003
1713788171.255218,297609.000,46821,3,AY,1,100,0.009
1713788171.295219,297649.000,46821,3,AY,1,100,-0.013
1713788171.335219,297689.000,46843,5,AY,1,100,0.009
1713788171.375220,297729.000,46843,5,AY,1,100,0.029
1713788171.415220,297769.000,46843,5,AY,1,100,0.011
1713788171.455221,297809.000,46843,5,AY,1,100,0.001
1713788171.495221,297849.000,46843,5,AY,1,100,0.009
1713788171.535222,297889.000,46859,2,AY,1,100,0.007
1713788171.575222,297929.000,46859,2,AY,1,100,0.011
1713788171.615223,297969.000,46876,3,AY,1,100,0.003
1713788171.655224,298009.000,46876,3,AY,1,100,0.010
1713788171.695224,298049.000,46876,3,AY,1,100,0.016
1713788171.735224,298089.000,46892,2,AY,1,100,0.005
1713788171.775225,298129.000,46892,2,AY,1,100,0.007
1713788171.822226,298176.000,46910,2,AY,1,100,0.001
1713788171.869226,298223.000,46910,2,AY,1,100,-0.004
1713788171.909227,298263.000,46926,3,AY,1,100,-0.013
1713788171.949227,298303.000,46926,3,AY,1,100,-0.006
1713788171.989228,298343.000,46926,3,AY,1,100,-0.001
1713788172.029228,298383.000,46943,3,AY,1,100,-0.007
1713788172.069229,298423.000,46943,3,AY,1,100,0.000
1713788172.109229,298463.000,46943,3,AY,1,100,0.000
1713788172.149230,298503.000,46959,2,AY,1,100,-0.002
1713788172.189230,298543.000,46959,2,AY,1,100,0.005
1713788172.229231,298583.000,46977,3,AY,1,100,0.007
1713788172.269231,298623.000,46977,3,AY,1,100,0.002
1713788172.309232,298663.000,46977,3,AY,1,100,-0.003
1713788172.349232,298703.000,46991,2,AY,1,100,-0.006
1713788172.389233,298743.000,46991,2,AY,1,100,0.003
1713788172.429234,298783.000,47008,3,AY,1,100,0.002
1713788172.469234,298823.000,47008,3,AY,1,100,-0.022
1713788172.509234,298863.000,47008,3,AY,1,100,-0.012
1713788172.549235,298903.000,47025,2,AY,1,100,0.003
1713788172.589236,298943.000,47025,2,AY,1,100,-0.008
1713788172.629236,298983.000,47042,3,AY,1,100,-0.006
1713788172.669236,299023.000,47042,3,AY,1,100,0.004
1713788172.709237,299063.000,47042,3,AY,1,100,0.013
1713788172.749238,299103.000,47056,2,AY,1,100,0.005
1713788172.789238,299143.000,47056,2,AY,1,100,0.005
1713788172.829239,299183.000,47074,3,AY,1,100,-0.001
1713788172.869239,299223.000,47074,3,AY,1,100,-0.005
1713788172.909240,299263.000,47074,3,AY,1,100,0.001
1713788172.949240,299303.000,47092,2,AY,1,100,0.002
1713788172.989241,299343.000,47092,2,AY,1,100,-0.006
1713788173.029241,299383.000,47109,3,AY,1,100,-0.003
1713788173.069242,299423.000,47109,3,AY,1,100,-0.001
1713788173.109242,299463.000,47109,3,AY,1,100,-0.001
1713788173.149243,299503.000,47123,2,AY,1,100,-0.000
1713788173.189243,299543.000,47123,2,AY,1,100,0.007
1713788173.229244,299583.000,47141,3,AY,1,100,0.023
1713788173.269244,299623.000,47141,3,AY,1,100,0.014
1713788173.309245,299663.000,47141,3,AY,1,100,-0.018
1713788173.349245,299703.000,47157,3,AY,1,100,-0.010
1713788173.389246,299743.000,47157,3,AY,1,100,0.006
1713788173.429246,299783.000,47157,3,AY,1,100,0.007
1713788173.469247,299823.000,47174,2,AY,1,100,-0.001
1713788173.509247,299863.000,47174,2,AY,1,100,0.005
1713788173.549248,299903.000,47189,3,AY,1,100,-0.001
1713788173.589248,299943.000,47189,3,AY,1,100,-0.005
1713788173.629249,299983.000,47189,3,AY,1,100,0.003
1713788173.669249,300023.000,47208,2,AY,1,100,0.010
1713788173.709250,300063.000,47208,2,AY,1,100,0.008
1713788173.749250,300103.000,47224,3,AY,1,100,0.007
1713788173.789251,300143.000,47224,3,AY,1,100,0.001
1713788173.829251,300183.000,47224,3,AY,1,100,-0.012
1713788173.869252,300223.000,47242,2,AY,1,100,-0.003
1713788173.909252,300263.000,47242,2,AY,1,100,0.011
1713788173.955753,300309.500,47257,2,AY,1,100,0.006
1713788174.002254,300356.000,47257,2,AY,1,100,-0.004
1713788174.042254,300396.000,47273,3,AY,1,100,0.003
1713788174.082255,300436.000,47273,3,AY,1,100,-0.003
1713788174.122255,300476.000,47273,3,AY,1,100,-0.008
1713788174.162256,300516.000,47289,2,AY,1,100,0.004
1713788174.202256,300556.000,47289,2,AY,1,100,0.014
1713788174.242257,300596.000,47309,3,AY,1,100,0.001
1713788174.282257,300636.000,47309,3,AY,1,100,-0.003
1713788174.322258,300676.000,47309,3,AY,1,100,0.007
1713788174.362258,300716.000,47325,3,AY,1,100,0.009
1713788174.402259,300756.000,47325,3,AY,1,100,-0.001
1713788174.442259,300796.000,47325,3,AY,1,100,-0.004
1713788174.482260,300836.000,47342,2,AY,1,100,0.002
1713788174.522260,300876.000,47342,2,AY,1,100,-0.003
1713788174.562261,300916.000,47359,3,AY,1,100,0.002
1713788174.602261,300956.000,47359,3,AY,1,100,0.009
1713788174.642262,300996.000,47359,3,AY,1,100,0.009
1713788174.682262,301036.000,47376,2,AY,1,100,0.002
1713788174.722263,301076.000,47376,2,AY,1,100,-0.003
1713788174.762263,301116.000,47394,3,AY,1,100,-0.008
1713788174.802264,301156.000,47394,3,AY,1,100,0.002
1713788174.842264,301196.000,47394,3,AY,1,100,0.011
1713788174.882265,301236.000,47410,2,AY,1,100,0.007
1713788174.922266,301276.000,47410,2,AY,1,100,0.008
1713788174.962266,301316.000,47426,3,AY,1,100,0.006
1713788175.002266,301356.000,47426,3,AY,1,100,-0.005
1713788175.042267,301396.000,47426,3,AY,1,100,0.006
1713788175.082268,301436.000,47443,2,AY,1,100,0.007
1713788175.122268,301476.000,47443,2,AY,1,100,0.005
1713788175.162268,301516.000,47460,3,AY,1,100,-0.001
1713788175.202269,301556.000,47460,3,AY,1,100,-0.006
1713788175.242270,301596.000,47460,3,AY,1,100,-0.014
1713788175.282270,301636.000,47479,2,AY,1,100,-0.005
1713788175.322271,301676.000,47479,2,AY,1,100,0.014
1713788175.362271,301716.000,47495,3,AY,1,100,0.022
1713788175.402272,301756.000,47495,3,AY,1,100,0.007
1713788175.442272,301796.000,47495,3,AY,1,100,-0.001
1713788175.482273,301836.000,47512,3,AY,1,100,0.001
1713788175.522273,301876.000,47512,3,AY,1,100,0.000
1713788175.562274,301916.000,47512,3,AY,1,100,0.001
1713788175.602274,301956.000,47529,2,AY,1,100,0.008
1713788175.642275,301996.000,47529,2,AY,1,100,0.000
1713788175.682275,302036.000,47544,3,AY,1,100,0.005
1713788175.722276,302076.000,47544,3,AY,1,100,0.010
1713788175.762276,302116.000,47544,3,AY,1,100,0.009
1713788175.802277,302156.000,47560,2,AY,1,100,-0.002
1713788175.842277,302196.000,47560,2,AY,1,100,-0.004
1713788175.882278,302236.000,47578,2,AY,1,100,0.001
1713788175.922278,302276.000,47578,2,AY,1,100,0.007
1713788175.966612,302320.333,47596,3,AY,1,100,0.006
1713788176.010946,302364.667,47596,3,AY,1,100,-0.004
1713788176.055280,302409.000,47596,3,AY,1,100,-0.002
1713788176.095280,302449.000,47612,2,AY,1,100,0.000
1713788176.135281,302489.000,47612,2,AY,1,100,0.000
1713788176.175282,302529.000,47628,3,AY,1,100,0.005
1713788176.215282,302569.000,47628,3,AY,1,100,0.006
1713788176.255282,302609.000,47628,3,AY,1,100,0.004
1713788176.295283,302649.000,47645,3,AY,1,100,0.007
1713788176.335284,302689.000,47645,3,AY,1,100,0.005
