LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1713788006.913610,133269.500,19890,4,EM,1,100,RB
1713788006.963861,133319.750,19890,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788007.014111,133370.000,19890,4,EM,1,100,PS
1713788007.065112,133421.000,19923,4,EM,1,100,RS
1713788007.116112,133472.000,19923,4,EM,1,100,RB
1713788007.167113,133523.000,19923,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788007.218114,133574.000,19923,4,EM,1,100,PS
1713788007.268864,133624.750,19958,4,EM,1,100,RS
1713788007.319615,133675.500,19958,4,EM,1,100,RB
1713788007.370366,133726.250,19958,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788007.421116,133777.000,19958,4,EM,1,100,PS
1713788007.471367,133827.250,19990,4,EM,1,100,RS
1713788007.521618,133877.500,19990,4,EM,1,100,RB
1713788007.571868,133927.750,19990,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788007.622119,133978.000,19990,4,EM,1,100,PS
1713788007.674370,134030.250,20029,4,EM,1,100,RS
1713788007.726620,134082.500,20029,4,EM,1,100,RB
1713788007.778871,134134.750,20029,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788007.831122,134187.000,20029,4,EM,1,100,PS
1713788007.881372,134237.250,20061,4,EM,1,100,RS
1713788007.931623,134287.500,20061,4,EM,1,100,RB
1713788007.981874,134337.750,20061,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788008.032124,134388.000,20061,4,EM,1,100,PS
1713788008.082375,134438.250,20094,4,EM,1,100,RS
1713788008.132626,134488.500,20094,4,EM,1,100,RB
1713788008.182876,134538.750,20094,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788008.233127,134589.000,20094,4,EM,1,100,PS
1713788008.283377,134639.250,20126,4,EM,1,100,RS
1713788008.333628,134689.500,20126,4,EM,1,100,RB
1713788008.383879,134739.750,20126,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788008.434129,134790.000,20126,4,EM,1,100,PS
1713788008.484630,134840.500,20160,4,EM,1,100,RS
1713788008.535131,134891.000,20160,4,EM,1,100,RB
1713788008.585631,134941.500,20160,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788008.636132,134992.000,20160,4,EM,1,100,PS
1713788008.686383,135042.250,20195,4,EM,1,100,RS
1713788008.736633,135092.500,20195,4,EM,1,100,RB
1713788008.786884,135142.750,20195,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788008.837135,135193.000,20195,4,EM,1,100,PS
1713788008.887385,135243.250,20229,4,EM,1,100,RS
1713788008.937636,135293.500,20229,4,EM,1,100,RB
1713788008.987887,135343.750,20229,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788009.038137,135394.000,20229,4,EM,1,100,PS
1713788009.089638,135445.500,20260,4,EM,1,100,RS
1713788009.141139,135497.000,20260,4,EM,1,100,RB
1713788009.192639,135548.500,20260,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788009.244140,135600.000,20260,4,EM,1,100,PS
1713788009.294141,135650.000,20294,4,EM,1,100,RS
1713788009.344141,135700.000,20294,4,EM,1,100,RB
1713788009.394142,135750.000,20294,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788009.444142,135800.000,20294,4,EM,1,100,PS
1713788009.494643,135850.500,20326,4,EM,1,100,RS
1713788009.545144,135901.000,20326,4,EM,1,100,RB
1713788009.595644,135951.500,20326,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788009.646145,136002.000,20326,4,EM,1,100,PS
1713788009.697146,136053.000,20361,4,EM,1,100,RS
1713788009.748146,136104.000,20361,4,EM,1,100,RB
1713788009.799147,136155.000,20361,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788009.850148,136206.000,20361,4,EM,1,100,PS
1713788009.900648,136256.500,20393,4,EM,1,100,RS
1713788009.951149,136307.000,20393,4,EM,1,100,RB
1713788010.001650,136357.500,20393,4,EM,1,100,2024-04-22_15-13-15-160161.csv
