LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1713788132.085716,258440.000,40404,3,GY,1,100,-0.580
1713788132.125716,258480.000,40404,3,GY,1,100,0.488
1713788132.165717,258520.000,40423,2,GY,1,100,1.160
1713788132.205717,258560.000,40423,2,GY,1,100,0.916
1713788132.245718,258600.000,40442,3,GY,1,100,0.000
1713788132.285718,258640.000,40442,3,GY,1,100,0.336
1713788132.325719,258680.000,40442,3,GY,1,100,-0.244
1713788132.365720,258720.000,40457,2,GY,1,100,-2.777
1713788132.405720,258760.000,40457,2,GY,1,100,-1.648
1713788132.445720,258800.000,40473,3,GY,1,100,0.183
1713788132.485721,258840.000,40473,3,GY,1,100,-0.916
1713788132.525722,258880.000,40473,3,GY,1,100,-0.549
1713788132.565722,258920.000,40491,2,GY,1,100,0.305
1713788132.605722,258960.000,40491,2,GY,1,100,-0.977
1713788132.645723,259000.000,40507,3,GY,1,100,-1.831
1713788132.685724,259040.000,40507,3,GY,1,100,-1.862
1713788132.725724,259080.000,40507,3,GY,1,100,-2.136
1713788132.765725,259120.000,40522,2,GY,1,100,-2.075
1713788132.805725,259160.000,40522,2,GY,1,100,-3.387
1713788132.845726,259200.000,40539,3,GY,1,100,-3.723
1713788132.885726,259240.000,40539,3,GY,1,100,-0.488
1713788132.925727,259280.000,40539,3,GY,1,100,1.495
1713788132.965727,259320.000,40556,2,GY,1,100,0.275
1713788133.005728,259360.000,40556,2,GY,1,100,-0.610
1713788133.045728,259400.000,40572,3,GY,1,100,0.824
1713788133.085729,259440.000,40572,3,GY,1,100,2.655
1713788133.125729,259480.000,40572,3,GY,1,100,3.510
1713788133.172230,259526.500,40588,2,GY,1,100,2.686
1713788133.218730,259573.000,40588,2,GY,1,100,1.892
1713788133.258731,259613.000,40606,3,GY,1,100,3.296
1713788133.298731,259653.000,40606,3,GY,1,100,4.150
1713788133.338732,259693.000,40606,3,GY,1,100,2.777
1713788133.378732,259733.000,40623,2,GY,1,100,1.953
1713788133.418733,259773.000,40623,2,GY,1,100,1.740
1713788133.458734,259813.000,40639,3,GY,1,100,-0.061
1713788133.498734,259853.000,40639,3,GY,1,100,-1.587
1713788133.538734,259893.000,40639,3,GY,1,100,-3.479
1713788133.578735,259933.000,40657,2,GY,1,100,-4.669
1713788133.618736,259973.000,40657,2,GY,1,100,-2.136
1713788133.658736,260013.000,40671,3,GY,1,100,2.594
1713788133.698736,260053.000,40671,3,GY,1,100,5.585
1713788133.738737,260093.000,40671,3,GY,1,100,5.890
1713788133.778738,260133.000,40690,2,GY,1,100,3.693
1713788133.818738,260173.000,40690,2,GY,1,100,1.892
1713788133.858739,260213.000,40707,3,GY,1,100,1.221
1713788133.898739,260253.000,40707,3,GY,1,100,0.305
1713788133.938740,260293.000,40707,3,GY,1,100,-0.366
1713788133.978740,260333.000,40724,2,GY,1,100,-0.183
1713788134.018741,260373.000,40724,2,GY,1,100,1.068
1713788134.058741,260413.000,40738,3,GY,1,100,1.556
1713788134.098742,260453.000,40738,3,GY,1,100,0.366
1713788134.138742,260493.000,40738,3,GY,1,100,-0.580
1713788134.178743,260533.000,40756,3,GY,1,100,-1.678
1713788134.218743,260573.000,40756,3,GY,1,100,-2.380
1713788134.258744,260613.000,40756,3,GY,1,100,-1.312
1713788134.298744,260653.000,40772,2,GY,1,100,-0.336
1713788134.338745,260693.000,40772,2,GY,1,100,-0.122
1713788134.378745,260733.000,40789,3,GY,1,100,-0.458
1713788134.418746,260773.000,40789,3,GY,1,100,-1.251
1713788134.458746,260813.000,40789,3,GY,1,100,-0.702
1713788134.498747,260853.000,40803,2,GY,1,100,-0.031
1713788134.538747,260893.000,40803,2,GY,1,100,-0.641
1713788134.578748,260933.000,40823,3,GY,1,100,-0.427
1713788134.618748,260973.000,40823,3,GY,1,100,-0.549
1713788134.658749,261013.000,40823,3,GY,1,100,-1.282
1713788134.698749,261053.000,40839,2,GY,1,100,0.031
1713788134.738750,261093.000,40839,2,GY,1,100,0.061
1713788134.778750,261133.000,40856,3,GY,1,100,-0.793
1713788134.818751,261173.000,40856,3,GY,1,100,0.183
1713788134.858752,261213.000,40856,3,GY,1,100,0.244
1713788134.898752,261253.000,40871,2,GY,1,100,-0.183
1713788134.938752,261293.000,40871,2,GY,1,100,0.214
1713788134.978753,261333.000,40888,3,GY,1,100,-0.153
1713788135.018754,261373.000,40888,3,GY,1,100,-0.336
1713788135.058754,261413.000,40888,3,GY,1,100,0.488
1713788135.098754,261453.000,40904,2,GY,1,100,0.061
1713788135.138755,261493.000,40904,2,GY,1,100,-0.122
1713788135.183089,261537.333,40922,3,GY,1,100,0.580
1713788135.227423,261581.667,40922,3,GY,1,100,0.244
1713788135.271757,261626.000,40922,3,GY,1,100,0.031
1713788135.311757,261666.000,40941,2,GY,1,100,1.099
1713788135.351758,261706.000,40941,2,GY,1,100,1.709
1713788135.391758,261746.000,40958,4,GY,1,100,1.526
1713788135.431759,261786.000,40958,4,GY,1,100,0.702
1713788135.471759,261826.000,40958,4,GY,1,100,-0.031
1713788135.511760,261866.000,40958,4,GY,1,100,0.397
1713788135.551760,261906.000,40980,5,GY,1,100,0.763
1713788135.591761,261946.000,40980,5,GY,1,100,0.946
1713788135.631761,261986.000,40980,5,GY,1,100,1.190
1713788135.671762,262026.000,40980,5,GY,1,100,1.007
1713788135.711762,262066.000,40980,5,GY,1,100,1.129
1713788135.751763,262106.000,40997,2,GY,1,100,1.007
1713788135.791763,262146.000,40997,2,GY,1,100,0.427
1713788135.831764,262186.000,41014,3,GY,1,100,0.244
1713788135.871764,262226.000,41014,3,GY,1,100,0.397
1713788135.911765,262266.000,41014,3,GY,1,100,-0.458
1713788135.951766,262306.000,41029,2,GY,1,100,-0.275
1713788135.991766,262346.000,41029,2,GY,1,100,0.427
1713788136.031766,262386.000,41047,3,GY,1,100,0.549
1713788136.071767,262426.000,41047,3,GY,1,100,0.671
1713788136.111768,262466.000,41047,3,GY,1,100,1.312
1713788136.151768,262506.000,41064,2,GY,1,100,1.129
1713788136.191768,262546.000,41064,2,GY,1,100,1.709
1713788136.231769,262586.000,41081,3,GY,1,100,1.465
1713788136.271770,262626.000,41081,3,GY,1,100,0.214
1713788136.311770,262666.000,41081,3,GY,1,100,0.397
1713788136.351771,262706.000,41096,2,GY,1,100,0.397
1713788136.391771,262746.000,41096,2,GY,1,100,0.458
1713788136.431772,262786.000,41112,3,GY,1,100,1.312
1713788136.471772,262826.000,41112,3,GY,1,100,1.221
1713788136.511773,262866.000,41112,3,GY,1,100,0.214
1713788136.551773,262906.000,41132,2,GY,1,100,-1.190
1713788136.591774,262946.000,41132,2,GY,1,100,-0.793
1713788136.631774,262986.000,41148,3,GY,1,100,0.183
1713788136.671775,263026.000,41148,3,GY,1,100,0.885
1713788136.711775,263066.000,41148,3,GY,1,100,1.587
1713788136.751776,263106.000,41163,2,GY,1,100,2.014
1713788136.791776,263146.000,41163,2,GY,1,100,1.221
1713788136.831777,263186.000,41180,3,GY,1,100,0.183
1713788136.871777,263226.000,41180,3,GY,1,100,0.183
1713788136.911778,263266.000,41180,3,GY,1,100,0.916
1713788136.951778,263306.000,41197,2,GY,1,100,0.183
1713788136.991779,263346.000,41197,2,GY,1,100,0.244
1713788137.031779,263386.000,41213,3,GY,1,100,1.160
1713788137.071780,263426.000,41213,3,GY,1,100,1.007
1713788137.111780,263466.000,41213,3,GY,1,100,0.488
1713788137.151781,263506.000,41230,2,GY,1,100,0.397
1713788137.191781,263546.000,41230,2,GY,1,100,-0.153
1713788137.236449,263590.667,41249,3,GY,1,100,-1.068
1713788137.281116,263635.333,41249,3,GY,1,100,-0.519
1713788137.325783,263680.000,41249,3,GY,1,100,0.305
1713788137.365784,263720.000,41266,2,GY,1,100,0.214
1713788137.405784,263760.000,41266,2,GY,1,100,-0.946
1713788137.445785,263800.000,41282,3,GY,1,100,-1.068
1713788137.485785,263840.000,41282,3,GY,1,100,-0.305
1713788137.525786,263880.000,41282,3,GY,1,100,0.275
1713788137.565786,263920.000,41298,2,GY,1,100,0.153
1713788137.605787,263960.000,41298,2,GY,1,100,0.275
1713788137.645787,264000.000,41314,3,GY,1,100,0.305
1713788137.685788,264040.000,41314,3,GY,1,100,0.641
1713788137.725788,264080.000,41314,3,GY,1,100,1.038
1713788137.765789,264120.000,41331,2,GY,1,100,0.946
1713788137.805789,264160.000,41331,2,GY,1,100,0.549
1713788137.845790,264200.000,41350,3,GY,1,100,0.244
1713788137.885790,264240.000,41350,3,GY,1,100,0.397
1713788137.925791,264280.000,41350,3,GY,1,100,-0.031
1713788137.965791,264320.000,41366,2,GY,1,100,-1.068
1713788138.005792,264360.000,41366,2,GY,1,100,-0.336
1713788138.045792,264400.000,41381,3,GY,1,100,0.549
1713788138.085793,264440.000,41381,3,GY,1,100,-0.671
1713788138.125793,264480.000,41381,3,GY,1,100,-0.854
1713788138.165794,264520.000,41398,2,GY,1,100,-0.336
1713788138.205794,264560.000,41398,2,GY,1,100,-0.641
1713788138.245795,264600.000,41415,3,GY,1,100,-0.031
1713788138.285795,264640.000,41415,3,GY,1,100,0.702
1713788138.325796,264680.000,41415,3,GY,1,100,-0.488
1713788138.365796,264720.000,41432,3,GY,1,100,-0.824
1713788138.405797,264760.000,41432,3,GY,1,100,0.122
1713788138.445797,264800.000,41432,3,GY,1,100,0.946
1713788138.485798,264840.000,41446,2,GY,1,100,0.214
1713788138.525799,264880.000,41446,2,GY,1,100,-0.214
1713788138.565799,264920.000,41466,3,GY,1,100,0.366
1713788138.605799,264960.000,41466,3,GY,1,100,0.336
1713788138.645800,265000.000,41466,3,GY,1,100,0.244
1713788138.685801,265040.000,41482,2,GY,1,100,0.549
1713788138.725801,265080.000,41482,2,GY,1,100,0.763
1713788138.765801,265120.000,41499,3,GY,1,100,0.305
1713788138.805802,265160.000,41499,3,GY,1,100,0.427
1713788138.845803,265200.000,41499,3,GY,1,100,0.244
1713788138.885803,265240.000,41514,2,GY,1,100,-0.214
1713788138.925804,265280.000,41514,2,GY,1,100,0.580
1713788138.965804,265320.000,41533,3,GY,1,100,0.702
1713788139.005805,265360.000,41533,3,GY,1,100,0.397
1713788139.045805,265400.000,41533,3,GY,1,100,0.702
1713788139.085806,265440.000,41549,2,GY,1,100,0.732
1713788139.125806,265480.000,41549,2,GY,1,100,0.092
1713788139.165807,265520.000,41567,3,GY,1,100,-0.153
1713788139.205807,265560.000,41567,3,GY,1,100,-0.580
1713788139.245808,265600.000,41567,3,GY,1,100,-0.793
1713788139.285808,265640.000,41581,2,GY,1,100,0.275
1713788139.325809,265680.000,41581,2,GY,1,100,1.221
1713788139.369809,265724.000,41598,3,GY,1,100,0.488
1713788139.413810,265768.000,41598,3,GY,1,100,1.160
1713788139.457810,265812.000,41598,3,GY,1,100,0.458
1713788139.497811,265852.000,41614,2,GY,1,100,0.366
1713788139.537812,265892.000,41614,2,GY,1,100,1.068
1713788139.577812,265932.000,41632,3,GY,1,100,1.007
1713788139.617812,265972.000,41632,3,GY,1,100,1.038
1713788139.657813,266012.000,41632,3,GY,1,100,0.549
1713788139.697814,266052.000,41646,2,GY,1,100,-0.031
1713788139.737814,266092.000,41646,2,GY,1,100,-0.824
1713788139.777815,266132.000,41663,3,GY,1,100,-1.343
1713788139.817815,266172.000,41663,3,GY,1,100,-1.221
1713788139.857816,266212.000,41663,3,GY,1,100,-0.702
1713788139.897816,266252.000,41680,2,GY,1,100,-1.160
1713788139.937817,266292.000,41680,2,GY,1,100,0.153
1713788139.977817,266332.000,41697,3,GY,1,100,3.143
1713788140.017817,266372.000,41697,3,GY,1,100,3.967
1713788140.057818,266412.000,41697,3,GY,1,100,3.021
1713788140.097819,266452.000,41712,2,GY,1,100,5.310
1713788140.137819,266492.000,41712,2,GY,1,100,18.829
1713788140.177820,266532.000,41729,3,GY,1,100,20.294
1713788140.217820,266572.000,41729,3,GY,1,100,18.005
1713788140.257821,266612.000,41729,3,GY,1,100,20.874
1713788140.297821,266652.000,41747,3,GY,1,100,12.939
1713788140.337822,266692.000,41747,3,GY,1,100,18.433
1713788140.377822,266732.000,41747,3,GY,1,100,16.266
1713788140.417823,266772.000,41764,2,GY,1,100,1.221
1713788140.457823,266812.000,41764,2,GY,1,100,-0.824
1713788140.497824,266852.000,41781,3,GY,1,100,-1.007
1713788140.537824,266892.000,41781,3,GY,1,100,-1.007
1713788140.577825,266932.000,41781,3,GY,1,100,-0.793
1713788140.617825,266972.000,41796,2,GY,1,100,1.587
1713788140.657826,267012.000,41796,2,GY,1,100,0.885
1713788140.697826,267052.000,41817,4,GY,1,100,-4.059
1713788140.737827,267092.000,41817,4,GY,1,100,-8.453
1713788140.777827,267132.000,41817,4,GY,1,100,-9.583
1713788140.817828,267172.000,41817,4,GY,1,100,-10.712
1713788140.857828,267212.000,41835,2,GY,1,100,-7.202
1713788140.897829,267252.000,41835,2,GY,1,100,-2.960
1713788140.937829,267292.000,41851,3,GY,1,100,1.312
1713788140.977830,267332.000,41851,3,GY,1,100,2.472
1713788141.017830,267372.000,41851,3,GY,1,100,3.571
1713788141.057831,267412.000,41868,2,GY,1,100,0.153
1713788141.097831,267452.000,41868,2,GY,1,100,-1.678
1713788141.137832,267492.000,41882,3,GY,1,100,0.061
1713788141.177833,267532.000,41882,3,GY,1,100,-6.744
1713788141.217833,267572.000,41882,3,GY,1,100,0.732
1713788141.257833,267612.000,41900,2,GY,1,100,3.967
1713788141.297834,267652.000,41900,2,GY,1,100,-2.289
1713788141.342501,267696.667,41916,3,GY,1,100,-1.495
1713788141.387168,267741.333,41916,3,GY,1,100,1.862
1713788141.431836,267786.000,41916,3,GY,1,100,3.387
1713788141.471836,267826.000,41933,2,GY,1,100,2.808
1713788141.511837,267866.000,41933,2,GY,1,100,1.617
1713788141.551337,267905.500,41948,2,GY,1,100,0.793
1713788141.590838,267945.000,41948,2,GY,1,100,-0.519
1713788141.631172,267985.333,41965,3,GY,1,100,-1.526
1713788141.671505,268025.667,41965,3,GY,1,100,-1.617
1713788141.711839,268066.000,41965,3,GY,1,100,-1.434
1713788141.751507,268105.667,41981,3,GY,1,100,-2.106
1713788141.791174,268145.333,41981,3,GY,1,100,-1.740
1713788141.830841,268185.000,41981,3,GY,1,100,-0.702
1713788141.871341,268225.500,41999,2,GY,1,100,-1.617
1713788141.911842,268266.000,41999,2,GY,1,100,-3.876
1713788141.951509,268305.667,42014,3,GY,1,100,-6.042
1713788141.991176,268345.333,42014,3,GY,1,100,-5.951
1713788142.030843,268385.000,42014,3,GY,1,100,-2.991
1713788142.071344,268425.500,42030,2,GY,1,100,0.702
1713788142.111845,268466.000,42030,2,GY,1,100,4.242
1713788142.151512,268505.667,42048,3,GY,1,100,5.371
1713788142.191179,268545.333,42048,3,GY,1,100,3.418
1713788142.230846,268585.000,42048,3,GY,1,100,1.434
1713788142.270847,268625.000,42066,2,GY,1,100,0.336
1713788142.310847,268665.000,42066,2,GY,1,100,-0.488
1713788142.350847,268705.000,42081,3,GY,1,100,0.000
1713788142.390848,268745.000,42081,3,GY,1,100,-0.153
1713788142.430849,268785.000,42081,3,GY,1,100,-0.702
1713788142.470849,268825.000,42097,2,GY,1,100,-0.183
1713788142.510850,268865.000,42097,2,GY,1,100,-0.397
1713788142.550850,268905.000,42114,3,GY,1,100,-0.763
1713788142.590851,268945.000,42114,3,GY,1,100,0.427
1713788142.630851,268985.000,42114,3,GY,1,100,1.709
1713788142.670852,269025.000,42131,2,GY,1,100,1.038
1713788142.710852,269065.000,42131,2,GY,1,100,1.068
1713788142.750853,269105.000,42147,3,GY,1,100,1.770
1713788142.790853,269145.000,42147,3,GY,1,100,1.160
1713788142.830854,269185.000,42147,3,GY,1,100,0.793
1713788142.870854,269225.000,42163,2,GY,1,100,1.160
1713788142.910855,269265.000,42163,2,GY,1,100,-0.702
1713788142.950855,269305.000,42179,3,GY,1,100,-0.916
1713788142.990856,269345.000,42179,3,GY,1,100,1.984
1713788143.030856,269385.000,42179,3,GY,1,100,1.068
1713788143.070857,269425.000,42196,3,GY,1,100,-0.824
1713788143.110857,269465.000,42196,3,GY,1,100,0.336
1713788143.150858,269505.000,42196,3,GY,1,100,1.465
1713788143.190858,269545.000,42213,2,GY,1,100,0.458
1713788143.230859,269585.000,42213,2,GY,1,100,0.366
1713788143.270859,269625.000,42228,2,GY,1,100,0.824
1713788143.310860,269665.000,42228,2,GY,1,100,0.763
1713788143.355527,269709.667,42244,3,GY,1,100,0.854
1713788143.400194,269754.333,42244,3,GY,1,100,-0.214
1713788143.444862,269799.000,42244,3,GY,1,100,0.580
1713788143.484862,269839.000,42261,2,GY,1,100,1.831
1713788143.524863,269879.000,42261,2,GY,1,100,0.214
1713788143.564863,269919.000,42278,3,GY,1,100,0.183
1713788143.604864,269959.000,42278,3,GY,1,100,1.526
1713788143.644864,269999.000,42278,3,GY,1,100,1.526
1713788143.684865,270039.000,42295,2,GY,1,100,2.533
1713788143.724865,270079.000,42295,2,GY,1,100,1.984
1713788143.764866,270119.000,42311,3,GY,1,100,-0.854
1713788143.804866,270159.000,42311,3,GY,1,100,-1.282
1713788143.844867,270199.000,42311,3,GY,1,100,-0.885
1713788143.884867,270239.000,42329,2,GY,1,100,-0.244
1713788143.924868,270279.000,42329,2,GY,1,100,1.617
1713788143.964868,270319.000,42347,3,GY,1,100,1.892
1713788144.004869,270359.000,42347,3,GY,1,100,1.740
1713788144.044869,270399.000,42347,3,GY,1,100,3.571
1713788144.084870,270439.000,42362,2,GY,1,100,3.815
1713788144.124870,270479.000,42362,2,GY,1,100,3.479
1713788144.164871,270519.000,42379,3,GY,1,100,5.920
1713788144.204871,270559.000,42379,3,GY,1,100,5.951
1713788144.244872,270599.000,42379,3,GY,1,100,4.120
1713788144.284872,270639.000,42396,3,GY,1,100,3.113
1713788144.324873,270679.000,42396,3,GY,1,100,3.265
1713788144.364873,270719.000,42396,3,GY,1,100,2.289
1713788144.404874,270759.000,42414,2,GY,1,100,0.671
1713788144.444875,270799.000,42414,2,GY,1,100,0.214
1713788144.484875,270839.000,42430,3,GY,1,100,-1.648
1713788144.524875,270879.000,42430,3,GY,1,100,2.472
1713788144.564876,270919.000,42430,3,GY,1,100,3.845
1713788144.604877,270959.000,42446,2,GY,1,100,2.930
1713788144.644877,270999.000,42446,2,GY,1,100,0.610
1713788144.684877,271039.000,42463,3,GY,1,100,-0.977
1713788144.724878,271079.000,42463,3,GY,1,100,-1.343
1713788144.764879,271119.000,42463,3,GY,1,100,-1.251
1713788144.804879,271159.000,42479,2,GY,1,100,-1.465
1713788144.844880,271199.000,42479,2,GY,1,100,-1.282
1713788144.884880,271239.000,42496,3,GY,1,100,-2.258
1713788144.924881,271279.000,42496,3,GY,1,100,-3.265
1713788144.964881,271319.000,42496,3,GY,1,100,-3.387
1713788145.004882,271359.000,42511,2,GY,1,100,-3.876
1713788145.044882,271399.000,42511,2,GY,1,100,-3.387
1713788145.084549,271438.667,42528,3,GY,1,100,-1.160
1713788145.124217,271478.333,42528,3,GY,1,100,0.610
1713788145.163884,271518.000,42528,3,GY,1,100,0.427
1713788145.204384,271558.500,42545,2,GY,1,100,-1.373
1713788145.244885,271599.000,42545,2,GY,1,100,-2.197
1713788145.284552,271638.667,42564,3,GY,1,100,-1.251
1713788145.324219,271678.333,42564,3,GY,1,100,0.610
1713788145.363886,271718.000,42564,3,GY,1,100,1.343
1713788145.410887,271765.000,42580,2,GY,1,100,3.357
1713788145.457887,271812.000,42580,2,GY,1,100,5.737
1713788145.498221,271852.333,42598,3,GY,1,100,5.524
1713788145.538555,271892.667,42598,3,GY,1,100,1.831
1713788145.578889,271933.000,42598,3,GY,1,100,0.214
1713788145.618389,271972.500,42614,2,GY,1,100,0.336
1713788145.657890,272012.000,42614,2,GY,1,100,-1.862
1713788145.698224,272052.333,42631,3,GY,1,100,-5.493
1713788145.738558,272092.667,42631,3,GY,1,100,-3.906
1713788145.778892,272133.000,42631,3,GY,1,100,-0.946
1713788145.818559,272172.667,42654,3,GY,1,100,0.427
1713788145.858226,272212.333,42654,3,GY,1,100,0.000
1713788145.897893,272252.000,42654,3,GY,1,100,-0.977
1713788145.937894,272292.000,42668,3,GY,1,100,-0.916
1713788145.977894,272332.000,42668,3,GY,1,100,0.458
1713788146.017895,272372.000,42668,3,GY,1,100,1.099
1713788146.057895,272412.000,42685,2,GY,1,100,1.099
1713788146.097896,272452.000,42685,2,GY,1,100,1.526
1713788146.138229,272492.333,42701,3,GY,1,100,0.885
1713788146.178563,272532.667,42701,3,GY,1,100,0.336
1713788146.218897,272573.000,42701,3,GY,1,100,1.099
1713788146.258898,272613.000,42719,3,GY,1,100,0.885
1713788146.298898,272653.000,42719,3,GY,1,100,-0.641
1713788146.338899,272693.000,42719,3,GY,1,100,-0.885
1713788146.378399,272732.500,42734,2,GY,1,100,-0.061
1713788146.417900,272772.000,42734,2,GY,1,100,0.366
1713788146.457900,272812.000,42750,3,GY,1,100,0.214
1713788146.497901,272852.000,42750,3,GY,1,100,-0.580
1713788146.537901,272892.000,42750,3,GY,1,100,-1.251
1713788146.577902,272932.000,42767,2,GY,1,100,0.488
1713788146.617902,272972.000,42767,2,GY,1,100,1.373
1713788146.658236,273012.333,42784,3,GY,1,100,-0.458
1713788146.698570,273052.667,42784,3,GY,1,100,-0.641
1713788146.738904,273093.000,42784,3,GY,1,100,0.244
1713788146.778404,273132.500,42800,2,GY,1,100,1.617
1713788146.817905,273172.000,42800,2,GY,1,100,1.617
1713788146.857905,273212.000,42818,3,GY,1,100,0.244
1713788146.897906,273252.000,42818,3,GY,1,100,-0.305
1713788146.937907,273292.000,42818,3,GY,1,100,0.366
1713788146.977907,273332.000,42834,2,GY,1,100,1.068
1713788147.017907,273372.000,42834,2,GY,1,100,0.854
1713788147.057908,273412.000,42851,3,GY,1,100,0.397
1713788147.097908,273452.000,42851,3,GY,1,100,0.336
1713788147.137909,273492.000,42851,3,GY,1,100,0.244
1713788147.177909,273532.000,42868,2,GY,1,100,-0.031
1713788147.217910,273572.000,42868,2,GY,1,100,0.092
1713788147.257910,273612.000,42883,3,GY,1,100,-0.031
1713788147.297911,273652.000,42883,3,GY,1,100,0.336
1713788147.337912,273692.000,42883,3,GY,1,100,1.129
1713788147.377912,273732.000,42899,3,GY,1,100,0.305
1713788147.417912,273772.000,42899,3,GY,1,100,0.000
1713788147.457913,273812.000,42899,3,GY,1,100,0.793
1713788147.504414,273858.500,42916,2,GY,1,100,-0.092
1713788147.550914,273905.000,42916,2,GY,1,100,-0.031
1713788147.590915,273945.000,42935,2,GY,1,100,1.190
1713788147.630915,273985.000,42935,2,GY,1,100,0.519
1713788147.670916,274025.000,42950,3,GY,1,100,1.190
1713788147.710916,274065.000,42950,3,GY,1,100,3.754
1713788147.750917,274105.000,42950,3,GY,1,100,4.883
1713788147.790917,274145.000,42966,2,GY,1,100,3.693
1713788147.830918,274185.000,42966,2,GY,1,100,0.092
1713788147.870918,274225.000,42984,3,GY,1,100,-0.397
1713788147.910919,274265.000,42984,3,GY,1,100,2.045
1713788147.950919,274305.000,42984,3,GY,1,100,0.153
1713788147.990920,274345.000,43000,2,GY,1,100,-3.510
1713788148.030921,274385.000,43000,2,GY,1,100,-5.768
1713788148.070921,274425.000,43016,3,GY,1,100,-6.592
1713788148.110921,274465.000,43016,3,GY,1,100,-5.035
1713788148.150922,274505.000,43016,3,GY,1,100,-4.028
1713788148.190922,274545.000,43032,3,GY,1,100,-4.822
1713788148.230923,274585.000,43032,3,GY,1,100,-3.967
1713788148.270923,274625.000,43032,3,GY,1,100,-1.862
1713788148.311424,274665.500,43049,2,GY,1,100,-0.641
1713788148.351924,274706.000,43049,2,GY,1,100,-0.336
1713788148.391592,274745.667,43065,3,GY,1,100,-0.488
1713788148.431259,274785.333,43065,3,GY,1,100,-0.244
1713788148.470926,274825.000,43065,3,GY,1,100,0.916
1713788148.511427,274865.500,43083,2,GY,1,100,2.625
1713788148.551927,274906.000,43083,2,GY,1,100,1.892
1713788148.591594,274945.667,43097,3,GY,1,100,2.045
1713788148.631261,274985.333,43097,3,GY,1,100,3.265
1713788148.670929,275025.000,43097,3,GY,1,100,3.204
1713788148.711429,275065.500,43114,2,GY,1,100,1.251
1713788148.751930,275106.000,43114,2,GY,1,100,1.526
1713788148.791597,275145.667,43130,3,GY,1,100,4.364
1713788148.831264,275185.333,43130,3,GY,1,100,4.730
1713788148.870931,275225.000,43130,3,GY,1,100,1.801
1713788148.911432,275265.500,43150,2,GY,1,100,0.092
1713788148.951932,275306.000,43150,2,GY,1,100,0.183
1713788148.991599,275345.667,43164,3,GY,1,100,1.556
1713788149.031267,275385.333,43164,3,GY,1,100,2.167
1713788149.070934,275425.000,43164,3,GY,1,100,1.404
1713788149.111434,275465.500,43181,2,GY,1,100,1.526
1713788149.151935,275506.000,43181,2,GY,1,100,2.319
1713788149.191602,275545.667,43198,3,GY,1,100,1.862
1713788149.231269,275585.333,43198,3,GY,1,100,1.221
1713788149.270936,275625.000,43198,3,GY,1,100,0.824
1713788149.311437,275665.500,43215,2,GY,1,100,0.702
1713788149.351937,275706.000,43215,2,GY,1,100,0.549
1713788149.391604,275745.667,43229,3,GY,1,100,-0.031
1713788149.431272,275785.333,43229,3,GY,1,100,0.732
1713788149.470939,275825.000,43229,3,GY,1,100,0.824
1713788149.510939,275865.000,43247,2,GY,1,100,0.732
1713788149.550940,275905.000,43247,2,GY,1,100,0.092
1713788149.595274,275949.333,43263,3,GY,1,100,-0.458
1713788149.639608,275993.667,43263,3,GY,1,100,-0.275
1713788149.683942,276038.000,43263,3,GY,1,100,-0.092
1713788149.723942,276078.000,43280,2,GY,1,100,0.000
1713788149.763943,276118.000,43280,2,GY,1,100,-0.305
1713788149.803943,276158.000,43294,3,GY,1,100,-1.282
1713788149.843944,276198.000,43294,3,GY,1,100,-1.678
1713788149.883944,276238.000,43294,3,GY,1,100,-1.526
1713788149.923945,276278.000,43312,2,GY,1,100,-1.007
1713788149.963945,276318.000,43312,2,GY,1,100,-0.153
1713788150.003946,276358.000,43328,3,GY,1,100,-1.160
1713788150.043946,276398.000,43328,3,GY,1,100,-2.533
1713788150.083947,276438.000,43328,3,GY,1,100,-2.350
1713788150.123947,276478.000,43345,2,GY,1,100,-0.305
1713788150.163948,276518.000,43345,2,GY,1,100,0.946
1713788150.203948,276558.000,43360,3,GY,1,100,-0.732
1713788150.243949,276598.000,43360,3,GY,1,100,-1.434
1713788150.283949,276638.000,43360,3,GY,1,100,-0.549
1713788150.323950,276678.000,43379,2,GY,1,100,-0.366
1713788150.363950,276718.000,43379,2,GY,1,100,-0.641
1713788150.403951,276758.000,43395,3,GY,1,100,-0.244
1713788150.443951,276798.000,43395,3,GY,1,100,1.007
1713788150.483952,276838.000,43395,3,GY,1,100,0.519
1713788150.523952,276878.000,43415,3,GY,1,100,-1.251
1713788150.563953,276918.000,43415,3,GY,1,100,-2.502
1713788150.603953,276958.000,43415,3,GY,1,100,-1.587
1713788150.643954,276998.000,43430,2,GY,1,100,0.946
1713788150.683954,277038.000,43430,2,GY,1,100,1.740
1713788150.723955,277078.000,43446,3,GY,1,100,0.183
1713788150.763956,277118.000,43446,3,GY,1,100,-0.214
1713788150.803956,277158.000,43446,3,GY,1,100,1.129
1713788150.843956,277198.000,43462,2,GY,1,100,0.946
1713788150.883957,277238.000,43462,2,GY,1,100,1.221
1713788150.923958,277278.000,43487,4,GY,1,100,1.373
1713788150.963958,277318.000,43487,4,GY,1,100,0.580
1713788151.003958,277358.000,43487,4,GY,1,100,0.366
1713788151.043959,277398.000,43487,4,GY,1,100,-0.153
1713788151.083960,277438.000,43503,2,GY,1,100,-0.488
1713788151.123960,277478.000,43503,2,GY,1,100,-0.397
