LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1716209343.674771,356440.000,56845,2,MY,1,100,-62
1716209343.714772,356480.000,56862,3,MY,1,100,-61
1716209343.754772,356520.000,56862,3,MY,1,100,-62
1716209343.794772,356560.000,56862,3,MY,1,100,-62
1716209343.834773,356600.000,56883,2,MY,1,100,-63
1716209343.874773,356640.000,56883,2,MY,1,100,-62
1716209343.914774,356680.000,56898,3,MY,1,100,-60
1716209343.954774,356720.000,56898,3,MY,1,100,-63
1716209343.994775,356760.000,56898,3,MY,1,100,-62
1716209344.034775,356800.000,56916,2,MY,1,100,-63
1716209344.074776,356840.000,56916,2,MY,1,100,-62
1716209344.119109,356884.333,56934,3,MY,1,100,-60
1716209344.163443,356928.667,56934,3,MY,1,100,-62
1716209344.207777,356973.000,56934,3,MY,1,100,-63
1716209344.247778,357013.000,56950,2,MY,1,100,-62
1716209344.287778,357053.000,56950,2,MY,1,100,-61
1716209344.327779,357093.000,56965,3,MY,1,100,-62
1716209344.367779,357133.000,56965,3,MY,1,100,-63
1716209344.407779,357173.000,56965,3,MY,1,100,-62
1716209344.447780,357213.000,56982,2,MY,1,100,-63
1716209344.487780,357253.000,56982,2,MY,1,100,-62
1716209344.527781,357293.000,56999,3,MY,1,100,-62
1716209344.567781,357333.000,56999,3,MY,1,100,-64
1716209344.607782,357373.000,56999,3,MY,1,100,-62
1716209344.647782,357413.000,57017,2,MY,1,100,-63
1716209344.687783,357453.000,57017,2,MY,1,100,-63
1716209344.728117,357493.333,57032,3,MY,1,100,-63
1716209344.768450,357533.667,57032,3,MY,1,100,-64
1716209344.808784,357574.000,57032,3,MY,1,100,-62
1716209344.848285,357613.500,57049,2,MY,1,100,-63
1716209344.887785,357653.000,57049,2,MY,1,100,-63
1716209344.928119,357693.333,57066,3,MY,1,100,-63
1716209344.968453,357733.667,57066,3,MY,1,100,-63
1716209345.008786,357774.000,57066,3,MY,1,100,-62
1716209345.048287,357813.500,57084,2,MY,1,100,-63
1716209345.087787,357853.000,57084,2,MY,1,100,-62
1716209345.128121,357893.333,57100,3,MY,1,100,-63
1716209345.168455,357933.667,57100,3,MY,1,100,-63
1716209345.208789,357974.000,57100,3,MY,1,100,-62
1716209345.248289,358013.500,57118,2,MY,1,100,-62
1716209345.287790,358053.000,57118,2,MY,1,100,-63
1716209345.327790,358093.000,57135,3,MY,1,100,-62
1716209345.367791,358133.000,57135,3,MY,1,100,-63
1716209345.407791,358173.000,57135,3,MY,1,100,-63
1716209345.447792,358213.000,57154,3,MY,1,100,-62
1716209345.487792,358253.000,57154,3,MY,1,100,-63
1716209345.527793,358293.000,57154,3,MY,1,100,-62
1716209345.567793,358333.000,57170,2,MY,1,100,-64
1716209345.607794,358373.000,57170,2,MY,1,100,-63
1716209345.647794,358413.000,57185,3,MY,1,100,-62
1716209345.687794,358453.000,57185,3,MY,1,100,-64
1716209345.727795,358493.000,57185,3,MY,1,100,-63
1716209345.767795,358533.000,57202,2,MY,1,100,-63
1716209345.807796,358573.000,57202,2,MY,1,100,-62
1716209345.847796,358613.000,57219,3,MY,1,100,-63
1716209345.887797,358653.000,57219,3,MY,1,100,-62
1716209345.927797,358693.000,57219,3,MY,1,100,-62
1716209345.967798,358733.000,57236,2,MY,1,100,-62
1716209346.007798,358773.000,57236,2,MY,1,100,-63
1716209346.054299,358819.500,57250,2,MY,1,100,-63
1716209346.100799,358866.000,57250,2,MY,1,100,-63
1716209346.140800,358906.000,57270,3,MY,1,100,-62
1716209346.180800,358946.000,57270,3,MY,1,100,-63
1716209346.220801,358986.000,57270,3,MY,1,100,-63
1716209346.261301,359026.500,57286,2,MY,1,100,-63
1716209346.301802,359067.000,57286,2,MY,1,100,-62
1716209346.341469,359106.667,57303,3,MY,1,100,-62
1716209346.381136,359146.333,57303,3,MY,1,100,-63
1716209346.420803,359186.000,57303,3,MY,1,100,-62
1716209346.460804,359226.000,57318,3,MY,1,100,-63
1716209346.500804,359266.000,57318,3,MY,1,100,-62
1716209346.540804,359306.000,57318,3,MY,1,100,-62
1716209346.580805,359346.000,57335,2,MY,1,100,-62
1716209346.620805,359386.000,57335,2,MY,1,100,-62
1716209346.660806,359426.000,57353,3,MY,1,100,-63
1716209346.700806,359466.000,57353,3,MY,1,100,-62
1716209346.740807,359506.000,57353,3,MY,1,100,-62
1716209346.781307,359546.500,57371,2,MY,1,100,-62
1716209346.821808,359587.000,57371,2,MY,1,100,-63
1716209346.861475,359626.667,57387,3,MY,1,100,-62
1716209346.901142,359666.333,57387,3,MY,1,100,-62
1716209346.940809,359706.000,57387,3,MY,1,100,-63
1716209346.980809,359746.000,57404,2,MY,1,100,-63
1716209347.020810,359786.000,57404,2,MY,1,100,-64
1716209347.060811,359826.000,57420,3,MY,1,100,-62
1716209347.100811,359866.000,57420,3,MY,1,100,-62
1716209347.140811,359906.000,57420,3,MY,1,100,-63
1716209347.181312,359946.500,57440,2,MY,1,100,-62
1716209347.221812,359987.000,57440,2,MY,1,100,-62
1716209347.261813,360027.000,57454,3,MY,1,100,-63
1716209347.301813,360067.000,57454,3,MY,1,100,-62
1716209347.341814,360107.000,57454,3,MY,1,100,-62
1716209347.381814,360147.000,57481,4,MY,1,100,-62
1716209347.421815,360187.000,57481,4,MY,1,100,-62
1716209347.461815,360227.000,57481,4,MY,1,100,-63
1716209347.501816,360267.000,57481,4,MY,1,100,-62
1716209347.541816,360307.000,57495,2,MY,1,100,-62
1716209347.581817,360347.000,57495,2,MY,1,100,-62
1716209347.621817,360387.000,57512,3,MY,1,100,-63
1716209347.661818,360427.000,57512,3,MY,1,100,-62
1716209347.701818,360467.000,57512,3,MY,1,100,-63
1716209347.741818,360507.000,57528,2,MY,1,100,-62
1716209347.781819,360547.000,57528,2,MY,1,100,-62
1716209347.821819,360587.000,57546,3,MY,1,100,-62
1716209347.861820,360627.000,57546,3,MY,1,100,-62
1716209347.901820,360667.000,57546,3,MY,1,100,-62
1716209347.941321,360706.500,57560,2,MY,1,100,-62
1716209347.980821,360746.000,57560,2,MY,1,100,-62
1716209348.025488,360790.667,57577,3,MY,1,100,-61
1716209348.070156,360835.333,57577,3,MY,1,100,-62
1716209348.114823,360880.000,57577,3,MY,1,100,-63
1716209348.154823,360920.000,57594,2,MY,1,100,-63
1716209348.194824,360960.000,57594,2,MY,1,100,-63
1716209348.234824,361000.000,57613,3,MY,1,100,-61
1716209348.274825,361040.000,57613,3,MY,1,100,-64
1716209348.314825,361080.000,57613,3,MY,1,100,-62
1716209348.354825,361120.000,57627,2,MY,1,100,-63
1716209348.394826,361160.000,57627,2,MY,1,100,-62
1716209348.434827,361200.000,57647,3,MY,1,100,-61
1716209348.474827,361240.000,57647,3,MY,1,100,-62
1716209348.514827,361280.000,57647,3,MY,1,100,-62
1716209348.554828,361320.000,57663,2,MY,1,100,-62
1716209348.594828,361360.000,57663,2,MY,1,100,-62
1716209348.634829,361400.000,57682,3,MY,1,100,-61
1716209348.674829,361440.000,57682,3,MY,1,100,-62
1716209348.714830,361480.000,57682,3,MY,1,100,-62
1716209348.754830,361520.000,57697,2,MY,1,100,-64
1716209348.794831,361560.000,57697,2,MY,1,100,-62
1716209348.834831,361600.000,57716,3,MY,1,100,-62
1716209348.874832,361640.000,57716,3,MY,1,100,-63
1716209348.914832,361680.000,57716,3,MY,1,100,-62
1716209348.954833,361720.000,57732,2,MY,1,100,-63
1716209348.994833,361760.000,57732,2,MY,1,100,-62
1716209349.034833,361800.000,57749,3,MY,1,100,-61
1716209349.074834,361840.000,57749,3,MY,1,100,-64
1716209349.114835,361880.000,57749,3,MY,1,100,-62
1716209349.154835,361920.000,57768,3,MY,1,100,-63
1716209349.194835,361960.000,57768,3,MY,1,100,-62
1716209349.234836,362000.000,57768,3,MY,1,100,-62
1716209349.274836,362040.000,57785,2,MY,1,100,-61
1716209349.314837,362080.000,57785,2,MY,1,100,-62
1716209349.354504,362119.667,57801,3,MY,1,100,-63
1716209349.394171,362159.333,57801,3,MY,1,100,-62
1716209349.433838,362199.000,57801,3,MY,1,100,-62
1716209349.473839,362239.000,57819,2,MY,1,100,-63
1716209349.513839,362279.000,57819,2,MY,1,100,-62
1716209349.553840,362319.000,57837,3,MY,1,100,-63
1716209349.593840,362359.000,57837,3,MY,1,100,-62
1716209349.633841,362399.000,57837,3,MY,1,100,-63
1716209349.673841,362439.000,57852,2,MY,1,100,-62
1716209349.713841,362479.000,57852,2,MY,1,100,-62
1716209349.753842,362519.000,57869,3,MY,1,100,-62
1716209349.793842,362559.000,57869,3,MY,1,100,-62
1716209349.833843,362599.000,57869,3,MY,1,100,-62
1716209349.874343,362639.500,57888,2,MY,1,100,-62
1716209349.914844,362680.000,57888,2,MY,1,100,-63
1716209349.954844,362720.000,57904,3,MY,1,100,-62
1716209349.994845,362760.000,57904,3,MY,1,100,-62
1716209350.034845,362800.000,57904,3,MY,1,100,-62
1716209350.081346,362846.500,57919,2,MY,1,100,-62
1716209350.127846,362893.000,57919,2,MY,1,100,-62
1716209350.167847,362933.000,57938,3,MY,1,100,-63
1716209350.207847,362973.000,57938,3,MY,1,100,-64
1716209350.247848,363013.000,57938,3,MY,1,100,-62
1716209350.287848,363053.000,57955,2,MY,1,100,-61
1716209350.327849,363093.000,57955,2,MY,1,100,-62
1716209350.367849,363133.000,57973,3,MY,1,100,-62
1716209350.407850,363173.000,57973,3,MY,1,100,-63
1716209350.447850,363213.000,57973,3,MY,1,100,-62
1716209350.487850,363253.000,57989,2,MY,1,100,-63
1716209350.527851,363293.000,57989,2,MY,1,100,-62
1716209350.567852,363333.000,58005,3,MY,1,100,-63
1716209350.607852,363373.000,58005,3,MY,1,100,-63
1716209350.647852,363413.000,58005,3,MY,1,100,-63
1716209350.687853,363453.000,58022,2,MY,1,100,-62
1716209350.727853,363493.000,58022,2,MY,1,100,-62
1716209350.767854,363533.000,58039,3,MY,1,100,-62
1716209350.807854,363573.000,58039,3,MY,1,100,-63
1716209350.847855,363613.000,58039,3,MY,1,100,-62
1716209350.887855,363653.000,58057,2,MY,1,100,-65
1716209350.927856,363693.000,58057,2,MY,1,100,-62
1716209350.967856,363733.000,58072,3,MY,1,100,-62
1716209351.007857,363773.000,58072,3,MY,1,100,-64
1716209351.047857,363813.000,58072,3,MY,1,100,-63
1716209351.087857,363853.000,58089,2,MY,1,100,-62
1716209351.127858,363893.000,58089,2,MY,1,100,-62
1716209351.167858,363933.000,58108,3,MY,1,100,-62
1716209351.207859,363973.000,58108,3,MY,1,100,-63
1716209351.247859,364013.000,58108,3,MY,1,100,-62
1716209351.287860,364053.000,58124,2,MY,1,100,-62
1716209351.327860,364093.000,58124,2,MY,1,100,-62
1716209351.367861,364133.000,58141,3,MY,1,100,-63
1716209351.407861,364173.000,58141,3,MY,1,100,-64
1716209351.447862,364213.000,58141,3,MY,1,100,-62
1716209351.487862,364253.000,58159,3,MY,1,100,-62
1716209351.527863,364293.000,58159,3,MY,1,100,-64
1716209351.567863,364333.000,58159,3,MY,1,100,-62
1716209351.607864,364373.000,58177,2,MY,1,100,-63
1716209351.647864,364413.000,58177,2,MY,1,100,-62
1716209351.687865,364453.000,58196,3,MY,1,100,-62
1716209351.727865,364493.000,58196,3,MY,1,100,-63
1716209351.767865,364533.000,58196,3,MY,1,100,-62
1716209351.807866,364573.000,58211,2,MY,1,100,-63
1716209351.847866,364613.000,58211,2,MY,1,100,-62
1716209351.887867,364653.000,58228,3,MY,1,100,-62
1716209351.927867,364693.000,58228,3,MY,1,100,-64
1716209351.967868,364733.000,58228,3,MY,1,100,-64
1716209352.007868,364773.000,58244,2,MY,1,100,-63
1716209352.047869,364813.000,58244,2,MY,1,100,-63
1716209352.094369,364859.500,58264,2,MY,1,100,-62
1716209352.140870,364906.000,58264,2,MY,1,100,-63
1716209352.180870,364946.000,58278,3,MY,1,100,-62
1716209352.220871,364986.000,58278,3,MY,1,100,-64
1716209352.260871,365026.000,58278,3,MY,1,100,-62
1716209352.300872,365066.000,58295,3,MY,1,100,-63
1716209352.340872,365106.000,58295,3,MY,1,100,-63
1716209352.380873,365146.000,58295,3,MY,1,100,-63
1716209352.420873,365186.000,58311,2,MY,1,100,-63
1716209352.460874,365226.000,58311,2,MY,1,100,-61
1716209352.500874,365266.000,58334,4,MY,1,100,-63
1716209352.540874,365306.000,58334,4,MY,1,100,-64
1716209352.580875,365346.000,58334,4,MY,1,100,-62
1716209352.620875,365386.000,58334,4,MY,1,100,-62
1716209352.660876,365426.000,58352,2,MY,1,100,-63
1716209352.700876,365466.000,58352,2,MY,1,100,-62
1716209352.740877,365506.000,58370,3,MY,1,100,-63
1716209352.780877,365546.000,58370,3,MY,1,100,-62
1716209352.820878,365586.000,58370,3,MY,1,100,-63
1716209352.860878,365626.000,58386,2,MY,1,100,-62
1716209352.900879,365666.000,58386,2,MY,1,100,-62
1716209352.940879,365706.000,58403,3,MY,1,100,-62
1716209352.980880,365746.000,58403,3,MY,1,100,-62
1716209353.020880,365786.000,58403,3,MY,1,100,-63
1716209353.060881,365826.000,58419,2,MY,1,100,-63
1716209353.100881,365866.000,58419,2,MY,1,100,-62
1716209353.140882,365906.000,58439,3,MY,1,100,-62
1716209353.180882,365946.000,58439,3,MY,1,100,-63
1716209353.220882,365986.000,58439,3,MY,1,100,-62
1716209353.260883,366026.000,58453,2,MY,1,100,-64
1716209353.300883,366066.000,58453,2,MY,1,100,-61
1716209353.340884,366106.000,58470,3,MY,1,100,-63
1716209353.380884,366146.000,58470,3,MY,1,100,-62
1716209353.420885,366186.000,58470,3,MY,1,100,-62
1716209353.460885,366226.000,58487,3,MY,1,100,-62
1716209353.500886,366266.000,58487,3,MY,1,100,-62
1716209353.540886,366306.000,58487,3,MY,1,100,-63
1716209353.580887,366346.000,58506,2,MY,1,100,-62
1716209353.620887,366386.000,58506,2,MY,1,100,-62
1716209353.660887,366426.000,58520,3,MY,1,100,-64
1716209353.700888,366466.000,58520,3,MY,1,100,-62
1716209353.740889,366506.000,58520,3,MY,1,100,-63
1716209353.780889,366546.000,58538,2,MY,1,100,-64
1716209353.820889,366586.000,58538,2,MY,1,100,-62
1716209353.860890,366626.000,58556,3,MY,1,100,-64
1716209353.900890,366666.000,58556,3,MY,1,100,-62
1716209353.940891,366706.000,58556,3,MY,1,100,-63
1716209353.980891,366746.000,58573,2,MY,1,100,-63
1716209354.020892,366786.000,58573,2,MY,1,100,-62
1716209354.067392,366832.500,58587,2,MY,1,100,-63
1716209354.113893,366879.000,58587,2,MY,1,100,-63
1716209354.153893,366919.000,58607,3,MY,1,100,-62
1716209354.193894,366959.000,58607,3,MY,1,100,-63
1716209354.233894,366999.000,58607,3,MY,1,100,-62
1716209354.273895,367039.000,58623,2,MY,1,100,-62
1716209354.313895,367079.000,58623,2,MY,1,100,-62
1716209354.353896,367119.000,58640,3,MY,1,100,-63
1716209354.393896,367159.000,58640,3,MY,1,100,-62
1716209354.433897,367199.000,58640,3,MY,1,100,-63
1716209354.473897,367239.000,58655,3,MY,1,100,-63
1716209354.513898,367279.000,58655,3,MY,1,100,-62
1716209354.553898,367319.000,58655,3,MY,1,100,-62
1716209354.593899,367359.000,58674,2,MY,1,100,-61
1716209354.633899,367399.000,58674,2,MY,1,100,-62
1716209354.673899,367439.000,58690,3,MY,1,100,-62
1716209354.713900,367479.000,58690,3,MY,1,100,-62
1716209354.753900,367519.000,58690,3,MY,1,100,-61
1716209354.793901,367559.000,58708,2,MY,1,100,-61
1716209354.833901,367599.000,58708,2,MY,1,100,-62
1716209354.873902,367639.000,58723,3,MY,1,100,-63
1716209354.913902,367679.000,58723,3,MY,1,100,-63
1716209354.953903,367719.000,58723,3,MY,1,100,-63
1716209354.993903,367759.000,58739,2,MY,1,100,-62
1716209355.033904,367799.000,58739,2,MY,1,100,-62
1716209355.073904,367839.000,58755,3,MY,1,100,-63
1716209355.113904,367879.000,58755,3,MY,1,100,-62
1716209355.153905,367919.000,58755,3,MY,1,100,-63
1716209355.193906,367959.000,58775,2,MY,1,100,-62
1716209355.233906,367999.000,58775,2,MY,1,100,-63
1716209355.273906,368039.000,58791,3,MY,1,100,-62
1716209355.313907,368079.000,58791,3,MY,1,100,-63
1716209355.353907,368119.000,58791,3,MY,1,100,-63
1716209355.393908,368159.000,58806,2,MY,1,100,-63
1716209355.433908,368199.000,58806,2,MY,1,100,-62
1716209355.473909,368239.000,58823,3,MY,1,100,-62
1716209355.513909,368279.000,58823,3,MY,1,100,-63
1716209355.553910,368319.000,58823,3,MY,1,100,-63
1716209355.593910,368359.000,58840,3,MY,1,100,-62
1716209355.633911,368399.000,58840,3,MY,1,100,-63
1716209355.673911,368439.000,58840,3,MY,1,100,-63
1716209355.713912,368479.000,58856,2,MY,1,100,-63
1716209355.753912,368519.000,58856,2,MY,1,100,-63
1716209355.793912,368559.000,58872,3,MY,1,100,-62
1716209355.833913,368599.000,58872,3,MY,1,100,-63
1716209355.873914,368639.000,58872,3,MY,1,100,-63
1716209355.913914,368679.000,58890,2,MY,1,100,-63
1716209355.953914,368719.000,58890,2,MY,1,100,-64
1716209355.993915,368759.000,58907,2,MY,1,100,-62
1716209356.033915,368799.000,58907,2,MY,1,100,-63
1716209356.078249,368843.333,58926,3,MY,1,100,-63
1716209356.122583,368887.667,58926,3,MY,1,100,-62
1716209356.166917,368932.000,58926,3,MY,1,100,-62
1716209356.206917,368972.000,58941,2,MY,1,100,-62
1716209356.246918,369012.000,58941,2,MY,1,100,-62
1716209356.286918,369052.000,58957,3,MY,1,100,-62
1716209356.326919,369092.000,58957,3,MY,1,100,-63
1716209356.366919,369132.000,58957,3,MY,1,100,-62
1716209356.406920,369172.000,58974,3,MY,1,100,-62
1716209356.446920,369212.000,58974,3,MY,1,100,-63
1716209356.486921,369252.000,58974,3,MY,1,100,-63
1716209356.526921,369292.000,58991,2,MY,1,100,-63
1716209356.566921,369332.000,58991,2,MY,1,100,-63
1716209356.606922,369372.000,59006,3,MY,1,100,-63
1716209356.646923,369412.000,59006,3,MY,1,100,-63
1716209356.686923,369452.000,59006,3,MY,1,100,-63
1716209356.726923,369492.000,59024,2,MY,1,100,-62
1716209356.766924,369532.000,59024,2,MY,1,100,-62
1716209356.806924,369572.000,59042,3,MY,1,100,-63
1716209356.846925,369612.000,59042,3,MY,1,100,-63
1716209356.886925,369652.000,59042,3,MY,1,100,-63
1716209356.926926,369692.000,59060,2,MY,1,100,-62
1716209356.966926,369732.000,59060,2,MY,1,100,-62
1716209357.006927,369772.000,59078,3,MY,1,100,-62
1716209357.046927,369812.000,59078,3,MY,1,100,-63
1716209357.086928,369852.000,59078,3,MY,1,100,-62
1716209357.126928,369892.000,59096,2,MY,1,100,-63
1716209357.166929,369932.000,59096,2,MY,1,100,-62
1716209357.206929,369972.000,59113,3,MY,1,100,-62
1716209357.246929,370012.000,59113,3,MY,1,100,-64
1716209357.286930,370052.000,59113,3,MY,1,100,-63
1716209357.326931,370092.000,59129,2,MY,1,100,-62
1716209357.366931,370132.000,59129,2,MY,1,100,-64
1716209357.406931,370172.000,59149,3,MY,1,100,-63
1716209357.446932,370212.000,59149,3,MY,1,100,-63
1716209357.486932,370252.000,59149,3,MY,1,100,-62
1716209357.526933,370292.000,59163,2,MY,1,100,-62
1716209357.566933,370332.000,59163,2,MY,1,100,-64
1716209357.606934,370372.000,59185,4,MY,1,100,-62
1716209357.646934,370412.000,59185,4,MY,1,100,-62
1716209357.686935,370452.000,59185,4,MY,1,100,-63
1716209357.726935,370492.000,59185,4,MY,1,100,-62
1716209357.766936,370532.000,59201,3,MY,1,100,-62
1716209357.806936,370572.000,59201,3,MY,1,100,-62
1716209357.846936,370612.000,59201,3,MY,1,100,-63
1716209357.886937,370652.000,59220,2,MY,1,100,-62
1716209357.926937,370692.000,59220,2,MY,1,100,-62
1716209357.971271,370736.333,59236,3,MY,1,100,-62
1716209358.015605,370780.667,59236,3,MY,1,100,-63
1716209358.059939,370825.000,59236,3,MY,1,100,-63
1716209358.099939,370865.000,59254,2,MY,1,100,-62
1716209358.139940,370905.000,59254,2,MY,1,100,-62
1716209358.179940,370945.000,59272,3,MY,1,100,-64
1716209358.219941,370985.000,59272,3,MY,1,100,-62
1716209358.259941,371025.000,59272,3,MY,1,100,-62
1716209358.299942,371065.000,59289,2,MY,1,100,-63
1716209358.339942,371105.000,59289,2,MY,1,100,-62
1716209358.379943,371145.000,59305,3,MY,1,100,-62
1716209358.419943,371185.000,59305,3,MY,1,100,-63
1716209358.459944,371225.000,59305,3,MY,1,100,-63
1716209358.499944,371265.000,59323,2,MY,1,100,-64
1716209358.539945,371305.000,59323,2,MY,1,100,-63
1716209358.579945,371345.000,59339,3,MY,1,100,-63
1716209358.619946,371385.000,59339,3,MY,1,100,-62
1716209358.659946,371425.000,59339,3,MY,1,100,-63
1716209358.699946,371465.000,59356,2,MY,1,100,-63
1716209358.739947,371505.000,59356,2,MY,1,100,-63
1716209358.779947,371545.000,59373,3,MY,1,100,-64
1716209358.819948,371585.000,59373,3,MY,1,100,-63
1716209358.859948,371625.000,59373,3,MY,1,100,-62
1716209358.899949,371665.000,59392,2,MY,1,100,-63
1716209358.939949,371705.000,59392,2,MY,1,100,-63
1716209358.979950,371745.000,59406,3,MY,1,100,-62
1716209359.019950,371785.000,59406,3,MY,1,100,-62
1716209359.059951,371825.000,59406,3,MY,1,100,-63
1716209359.100285,371865.333,59426,3,MY,1,100,-62
1716209359.140618,371905.667,59426,3,MY,1,100,-62
1716209359.180952,371946.000,59426,3,MY,1,100,-63
1716209359.220453,371985.500,59442,2,MY,1,100,-63
1716209359.259953,372025.000,59442,2,MY,1,100,-62
1716209359.299953,372065.000,59459,3,MY,1,100,-63
1716209359.339954,372105.000,59459,3,MY,1,100,-63
1716209359.379954,372145.000,59459,3,MY,1,100,-63
1716209359.419955,372185.000,59473,2,MY,1,100,-62
1716209359.459955,372225.000,59473,2,MY,1,100,-62
1716209359.499956,372265.000,59491,3,MY,1,100,-63
1716209359.539956,372305.000,59491,3,MY,1,100,-62
1716209359.579957,372345.000,59491,3,MY,1,100,-63
1716209359.619957,372385.000,59507,2,MY,1,100,-65
1716209359.659958,372425.000,59507,2,MY,1,100,-62
1716209359.699958,372465.000,59524,3,MY,1,100,-64
1716209359.739959,372505.000,59524,3,MY,1,100,-63
1716209359.779959,372545.000,59524,3,MY,1,100,-62
1716209359.819960,372585.000,59540,2,MY,1,100,-63
1716209359.859960,372625.000,59540,2,MY,1,100,-62
1716209359.899961,372665.000,59558,3,MY,1,100,-63
1716209359.939961,372705.000,59558,3,MY,1,100,-63
1716209359.979961,372745.000,59558,3,MY,1,100,-63
1716209360.026962,372792.000,59574,2,MY,1,100,-62
1716209360.073962,372839.000,59574,2,MY,1,100,-63
1716209360.113963,372879.000,59592,3,MY,1,100,-62
1716209360.153963,372919.000,59592,3,MY,1,100,-62
1716209360.193964,372959.000,59592,3,MY,1,100,-62
1716209360.233964,372999.000,59609,2,MY,1,100,-62
1716209360.273965,373039.000,59609,2,MY,1,100,-62
1716209360.313632,373078.667,59625,3,MY,1,100,-62
1716209360.353299,373118.333,59625,3,MY,1,100,-62
1716209360.392966,373158.000,59625,3,MY,1,100,-62
1716209360.433467,373198.500,59642,2,MY,1,100,-63
1716209360.473967,373239.000,59642,2,MY,1,100,-63
1716209360.513634,373278.667,59659,3,MY,1,100,-63
1716209360.553301,373318.333,59659,3,MY,1,100,-64
1716209360.592968,373358.000,59659,3,MY,1,100,-62
1716209360.632969,373398.000,59677,2,MY,1,100,-62
1716209360.672970,373438.000,59677,2,MY,1,100,-62
1716209360.712970,373478.000,59692,3,MY,1,100,-62
1716209360.752970,373518.000,59692,3,MY,1,100,-63
1716209360.792971,373558.000,59692,3,MY,1,100,-63
1716209360.832971,373598.000,59709,2,MY,1,100,-63
1716209360.872972,373638.000,59709,2,MY,1,100,-63
1716209360.912972,373678.000,59726,3,MY,1,100,-62
1716209360.952973,373718.000,59726,3,MY,1,100,-63
1716209360.992973,373758.000,59726,3,MY,1,100,-63
1716209361.032974,373798.000,59744,2,MY,1,100,-61
1716209361.072974,373838.000,59744,2,MY,1,100,-63
1716209361.112975,373878.000,59760,3,MY,1,100,-63
1716209361.152975,373918.000,59760,3,MY,1,100,-62
1716209361.192976,373958.000,59760,3,MY,1,100,-63
1716209361.232976,373998.000,59778,3,MY,1,100,-63
1716209361.272976,374038.000,59778,3,MY,1,100,-62
1716209361.312977,374078.000,59778,3,MY,1,100,-63
1716209361.352978,374118.000,59795,2,MY,1,100,-64
1716209361.392978,374158.000,59795,2,MY,1,100,-63
1716209361.432978,374198.000,59812,3,MY,1,100,-63
1716209361.472979,374238.000,59812,3,MY,1,100,-62
1716209361.512979,374278.000,59812,3,MY,1,100,-62
1716209361.552980,374318.000,59827,2,MY,1,100,-64
1716209361.592980,374358.000,59827,2,MY,1,100,-63
1716209361.632981,374398.000,59843,3,MY,1,100,-62
1716209361.672981,374438.000,59843,3,MY,1,100,-63
1716209361.712982,374478.000,59843,3,MY,1,100,-63
1716209361.753482,374518.500,59862,2,MY,1,100,-63
1716209361.793983,374559.000,59862,2,MY,1,100,-63
1716209361.833650,374598.667,59879,3,MY,1,100,-62
1716209361.873317,374638.333,59879,3,MY,1,100,-63
1716209361.912984,374678.000,59879,3,MY,1,100,-62
1716209361.953485,374718.500,59894,2,MY,1,100,-62
1716209361.993985,374759.000,59894,2,MY,1,100,-62
1716209362.038319,374803.333,59912,3,MY,1,100,-61
1716209362.082653,374847.667,59912,3,MY,1,100,-63
1716209362.126987,374892.000,59912,3,MY,1,100,-63
1716209362.166987,374932.000,59930,2,MY,1,100,-62
1716209362.206987,374972.000,59930,2,MY,1,100,-63
1716209362.246988,375012.000,59946,3,MY,1,100,-62
1716209362.286988,375052.000,59946,3,MY,1,100,-64
1716209362.326989,375092.000,59946,3,MY,1,100,-63
1716209362.366989,375132.000,59962,2,MY,1,100,-62
1716209362.406990,375172.000,59962,2,MY,1,100,-62
1716209362.446990,375212.000,59978,3,MY,1,100,-62
1716209362.486991,375252.000,59978,3,MY,1,100,-62
1716209362.526991,375292.000,59978,3,MY,1,100,-62
1716209362.566992,375332.000,59995,2,MY,1,100,-62
1716209362.606992,375372.000,59995,2,MY,1,100,-63
1716209362.646993,375412.000,60013,3,MY,1,100,-63
1716209362.686993,375452.000,60013,3,MY,1,100,-63
1716209362.726994,375492.000,60013,3,MY,1,100,-62
1716209362.766994,375532.000,60036,4,MY,1,100,-62
1716209362.806994,375572.000,60036,4,MY,1,100,-62
1716209362.846995,375612.000,60036,4,MY,1,100,-62
1716209362.886995,375652.000,60036,4,MY,1,100,-62
1716209362.926996,375692.000,60052,2,MY,1,100,-62
1716209362.966996,375732.000,60052,2,MY,1,100,-63
1716209363.006663,375771.667,60068,3,MY,1,100,-62
1716209363.046330,375811.333,60068,3,MY,1,100,-62
1716209363.085998,375851.000,60068,3,MY,1,100,-64
1716209363.125998,375891.000,60084,2,MY,1,100,-63
1716209363.165999,375931.000,60084,2,MY,1,100,-62
1716209363.205999,375971.000,60101,3,MY,1,100,-62
1716209363.246000,376011.000,60101,3,MY,1,100,-63
1716209363.286000,376051.000,60101,3,MY,1,100,-62
1716209363.326000,376091.000,60117,2,MY,1,100,-62
1716209363.366001,376131.000,60117,2,MY,1,100,-62
1716209363.406001,376171.000,60135,3,MY,1,100,-63
1716209363.446002,376211.000,60135,3,MY,1,100,-63
1716209363.486002,376251.000,60135,3,MY,1,100,-63
1716209363.526003,376291.000,60149,2,MY,1,100,-62
1716209363.566003,376331.000,60149,2,MY,1,100,-61
1716209363.606004,376371.000,60166,3,MY,1,100,-62
1716209363.646004,376411.000,60166,3,MY,1,100,-63
